! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : CB05TUCl_EPA_EdgeList.csv
! Equation file        : CB05TUCl_EPA.kpp
! Output root filename : CB05TUCl_EPA
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
82,172,R172,HO2,0.8
17,173,CL2,R173,-1
77,173,R173,CL,2
19,174,HOCL,R174,-1
72,174,R174,OH,1
77,174,R174,CL,1
44,175,R175,CLO,1
71,175,O3,R175,-1
77,175,CL,R175,-1
17,176,R176,CL2,0.3
44,176,CLO,R176,-2
77,176,R176,CL,1.4
44,177,CLO,R177,-1
74,177,NO,R177,-1
77,177,R177,CL,1
81,177,R177,NO2,1
19,178,R178,HOCL,1
44,178,CLO,R178,-1
82,178,HO2,R178,-1
45,179,FMCL,R179,-1
54,179,R179,CO,1
72,179,OH,R179,-1
77,179,R179,CL,1
45,180,FMCL,R180,-1
54,180,R180,CO,1
77,180,R180,CL,1
82,180,R180,HO2,1
42,181,R181,HCL,1
76,181,R181,MEO2,1
77,181,CL,R181,-1
42,182,R182,HCL,1
49,182,R182,ROR,0.76
63,182,R182,XO2N,0.13
64,182,PAR,R182,-1
64,182,R182,PAR,-0.11
67,182,R182,ALDX,0.05
68,182,R182,ALD2,0.06
73,182,R182,XO2,0.87
77,182,CL,R182,-1
82,182,R182,HO2,0.11
34,183,ETHA,R183,-1
42,183,R183,HCL,1
63,183,R183,XO2N,0.009
68,183,R183,ALD2,0.991
73,183,R183,XO2,0.991
77,183,CL,R183,-1
82,183,R183,HO2,1
45,184,R184,FMCL,1
57,184,ETH,R184,-1
69,184,R184,FORM,1
73,184,R184,XO2,2
77,184,CL,R184,-1
82,184,R184,HO2,1
45,185,R185,FMCL,1
61,185,OLE,R185,-1
64,185,R185,PAR,-1
67,185,R185,ALDX,0.67
68,185,R185,ALD2,0.33
73,185,R185,XO2,2
77,185,CL,R185,-1
82,185,R185,HO2,1
42,186,R186,HCL,0.3
45,186,R186,FMCL,0.7
60,186,IOLE,R186,-1
61,186,R186,OLE,0.3
64,186,R186,PAR,0.3
67,186,R186,ALDX,0.55
68,186,R186,ALD2,0.45
73,186,R186,XO2,1.7
77,186,CL,R186,-1
82,186,R186,HO2,1
42,187,R187,HCL,0.15
45,187,R187,FMCL,0.85
65,187,ISOP,R187,-1
66,187,R187,ISPD,1
73,187,R187,XO2,1
77,187,CL,R187,-1
82,187,R187,HO2,1
42,188,R188,HCL,1
54,188,R188,CO,1
69,188,FORM,R188,-1
77,188,CL,R188,-1
82,188,R188,HO2,1
42,189,R189,HCL,1
68,189,ALD2,R189,-1
75,189,R189,C2O3,1
77,189,CL,R189,-1
42,190,R190,HCL,1
67,190,ALDX,R190,-1
77,190,CL,R190,-1
80,190,R190,CXO3,1
35,191,MEOH,R191,-1
42,191,R191,HCL,1
69,191,R191,FORM,1
77,191,CL,R191,-1
82,191,R191,HO2,1
38,192,ETOH,R192,-1
42,192,R192,HCL,1
68,192,R192,ALD2,1
77,192,CL,R192,-1
82,192,R192,HO2,1
42,193,HCL,R193,-1
72,193,OH,R193,-1
77,193,R193,CL,1
37,194,TOL,R194,-1
42,194,R194,HCL,1
63,194,R194,XO2N,0.12
73,194,R194,XO2,0.88
77,194,CL,R194,-1
82,194,R194,HO2,0.88
42,195,R195,HCL,1
43,195,XYL,R195,-1
63,195,R195,XO2N,0.16
73,195,R195,XO2,0.84
77,195,CL,R195,-1
82,195,R195,HO2,0.84
11,196,R196,TOLNRXN,1
12,196,TOLRO2,R196,-1
74,196,NO,R196,-1
74,196,R196,NO,1
10,197,R197,TOLHRXN,1
12,197,TOLRO2,R197,-1
82,197,HO2,R197,-1
82,197,R197,HO2,1
15,198,R198,XYLNRXN,1
16,198,XYLRO2,R198,-1
74,198,NO,R198,-1
74,198,R198,NO,1
14,199,R199,XYLHRXN,1
16,199,XYLRO2,R199,-1
82,199,HO2,R199,-1
82,199,R199,HO2,1
3,200,R200,BENZRO2,1
4,200,BENZENE,R200,-1
72,200,OH,R200,-1
72,200,R200,OH,1
2,201,R201,BNZNRXN,1
3,201,BENZRO2,R201,-1
74,201,NO,R201,-1
74,201,R201,NO,1
1,202,R202,BNZHRXN,1
3,202,BENZRO2,R202,-1
82,202,HO2,R202,-1
82,202,R202,HO2,1
6,203,R203,SESQRXN,1
7,203,SESQ,R203,-1
71,203,O3,R203,-1
71,203,R203,O3,1
6,204,R204,SESQRXN,1
7,204,SESQ,R204,-1
72,204,OH,R204,-1
72,204,R204,OH,1
6,205,R205,SESQRXN,1
7,205,SESQ,R205,-1
79,205,NO3,R205,-1
79,205,R205,NO3,1
