! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gas_EdgeList.csv
! Equation file        : gas.kpp
! Output root filename : gas
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,reaction_index,source,target,directed_stoichiometric_value
721,523,R523,HO2,1
643,524,CO2H3CO3,R524,-1
653,524,R524,CO2,1
693,524,R524,MGLYOX,1
721,524,HO2,R524,-1
721,524,R524,HO2,1
727,524,R524,OH,1
253,525,R525,CO2H3CO2H,1
643,525,CO2H3CO3,R525,-1
719,525,R525,O3,1
721,525,HO2,R525,-1
372,526,R526,CO2H3CO3H,1
643,526,CO2H3CO3,R526,-1
721,526,HO2,R526,-1
643,527,CO2H3CO3,R527,-1
653,527,R527,CO2,1
693,527,R527,MGLYOX,1
721,527,R527,HO2,1
730,527,NO,R527,-1
731,527,R527,NO2,1
643,528,CO2H3CO3,R528,-1
653,528,R528,CO2,1
693,528,R528,MGLYOX,1
721,528,R528,HO2,1
731,528,R528,NO2,1
732,528,NO3,R528,-1
372,529,CO2H3CO3H,R529,-1
643,529,R529,CO2H3CO3,1
727,529,OH,R529,-1
372,530,CO2H3CO3H,R530,-1
653,530,R530,CO2,1
679,530,R530,CH3CO,1
726,530,R530,CO,1
727,530,OH,R530,-1
727,530,R530,OH,1
89,531,R531,CH3COCOCO2H,1
253,531,CO2H3CO2H,R531,-1
721,531,R531,HO2,1
727,531,OH,R531,-1
272,532,R532,BIACETOH,1
424,532,HO12CO3C4,R532,-1
721,532,R532,HO2,1
727,532,OH,R532,-1
424,533,HO12CO3C4,R533,-1
689,533,R533,CO2H3CHO,1
721,533,R533,HO2,1
727,533,OH,R533,-1
471,534,MACO2,R534,-1
653,534,R534,CO2,1
687,534,R534,CH3COCH2O2,0.35
708,534,R534,CH3,0.65
715,534,R534,HCHO,0.65
726,534,R534,CO,0.65
727,534,R534,OH,0.35
631,535,R535,HOOCH2CHO,0.12
679,535,R535,CH3CO,0.12
692,535,LHMVKABO2,R535,-1
693,535,R535,MGLYOX,0.88
715,535,R535,HCHO,0.88
727,535,R535,OH,1
665,536,MACRO2,R536,-1
693,536,R536,MGLYOX,1
715,536,R536,HCHO,1
727,536,R536,OH,1
521,537,MVKNO3,R537,-1
653,537,R537,CO2,1
693,537,R537,MGLYOX,1
714,537,R537,H2O,1
721,537,R537,HO2,1
727,537,OH,R537,-1
731,537,R537,NO2,1
272,538,R538,BIACETOH,1
521,538,MVKNO3,R538,-1
714,538,R538,H2O,1
727,538,OH,R538,-1
731,538,R538,NO2,1
439,539,MACRNO3,R539,-1
653,539,R539,CO2,1
670,539,R539,ACETOL,1
714,539,R539,H2O,1
727,539,OH,R539,-1
731,539,R539,NO2,1
439,540,MACRNO3,R540,-1
693,540,R540,MGLYOX,1
714,540,R540,H2O,1
726,540,R540,CO,1
727,540,OH,R540,-1
731,540,R540,NO2,1
665,541,MACRO2,R541,-1
670,541,R541,ACETOL,1
726,541,R541,CO,1
727,541,R541,OH,1
447,542,R542,CH3COCHCO,0.9
654,542,EZCH3CO2CHCHO,R542,-1
679,542,R542,CH3CO,0.1
697,542,R542,GLYOX,0.01
721,542,R542,HO2,0.09
726,542,R542,CO,0.18
727,542,R542,OH,1
42,543,R543,CH3COOHCHCHO,1
654,543,EZCH3CO2CHCHO,R543,-1
721,543,HO2,R543,-1
543,544,R544,CH3COCHO2CHO,1
654,544,EZCH3CO2CHCHO,R544,-1
730,544,NO,R544,-1
731,544,R544,NO2,1
543,545,R545,CH3COCHO2CHO,1
654,545,EZCH3CO2CHCHO,R545,-1
731,545,R545,NO2,1
732,545,NO3,R545,-1
543,546,R546,CH3COCHO2CHO,1
654,546,EZCH3CO2CHCHO,R546,-1
575,547,EZCHOCCH3CHO2,R547,-1
618,547,R547,HCOCCH3CO,1
727,547,R547,OH,1
402,548,R548,HCOCO2CH3CHO,1
575,548,EZCHOCCH3CHO2,R548,-1
730,548,NO,R548,-1
731,548,R548,NO2,1
43,549,R549,HCOCCH3CHOOH,1
575,549,EZCHOCCH3CHO2,R549,-1
721,549,HO2,R549,-1
402,550,R550,HCOCO2CH3CHO,1
575,550,EZCHOCCH3CHO2,R550,-1
731,550,R550,NO2,1
732,550,NO3,R550,-1
402,551,R551,HCOCO2CH3CHO,1
575,551,EZCHOCCH3CHO2,R551,-1
42,552,CH3COOHCHCHO,R552,-1
543,552,R552,CH3COCHO2CHO,1
727,552,R552,OH,1
43,553,HCOCCH3CHOOH,R553,-1
402,553,R553,HCOCO2CH3CHO,1
727,553,R553,OH,1
543,554,CH3COCHO2CHO,R554,-1
679,554,R554,CH3CO,1
697,554,R554,GLYOX,1
730,554,NO,R554,-1
731,554,R554,NO2,1
543,555,CH3COCHO2CHO,R555,-1
679,555,R555,CH3CO,1
697,555,R555,GLYOX,1
731,555,R555,NO2,1
732,555,NO3,R555,-1
543,556,CH3COCHO2CHO,R556,-1
679,556,R556,CH3CO,1
697,556,R556,GLYOX,1
721,556,HO2,R556,-1
727,556,R556,OH,1
543,557,CH3COCHO2CHO,R557,-1
679,557,R557,CH3CO,1
697,557,R557,GLYOX,1
402,558,HCOCO2CH3CHO,R558,-1
693,558,R558,MGLYOX,1
721,558,R558,HO2,1
726,558,R558,CO,1
402,559,HCOCO2CH3CHO,R559,-1
693,559,R559,MGLYOX,1
721,559,R559,HO2,1
726,559,R559,CO,1
730,559,NO,R559,-1
731,559,R559,NO2,1
402,560,HCOCO2CH3CHO,R560,-1
693,560,R560,MGLYOX,1
721,560,HO2,R560,-1
721,560,R560,HO2,1
726,560,R560,CO,1
727,560,R560,OH,1
402,561,HCOCO2CH3CHO,R561,-1
693,561,R561,MGLYOX,1
721,561,R561,HO2,1
726,561,R561,CO,1
731,561,R561,NO2,1
732,561,NO3,R561,-1
618,562,HCOCCH3CO,R562,-1
693,562,R562,MGLYOX,1
721,562,R562,HO2,1
726,562,R562,CO,1
727,562,OH,R562,-1
447,563,CH3COCHCO,R563,-1
693,563,R563,MGLYOX,1
721,563,R563,HO2,1
726,563,R563,CO,1
727,563,OH,R563,-1
493,564,LMEKNO3,R564,-1
637,564,R564,NO3CH2CHO,0.38
679,564,R564,CH3CO,0.38
693,564,R564,MGLYOX,0.62
715,564,R564,HCHO,0.62
721,564,R564,HO2,0.62
727,564,OH,R564,-1
731,564,R564,NO2,0.62
465,565,R565,IBUTOLBO2,1
475,565,MEPROPENE,R565,-1
727,565,OH,R565,-1
384,566,R566,CH2OOA,1
475,566,MEPROPENE,R566,-1
647,566,R566,CH3COCH3,1
719,566,O3,R566,-1
475,567,MEPROPENE,R567,-1
687,567,R567,CH3COCH2O2,1
715,567,R567,HCHO,1
719,567,O3,R567,-1
727,567,R567,OH,1
475,568,MEPROPENE,R568,-1
647,568,R568,CH3COCH3,1
715,568,R568,HCHO,1
731,568,R568,NO2,1
732,568,NO3,R568,-1
465,569,IBUTOLBO2,R569,-1
647,569,R569,CH3COCH3,1
715,569,R569,HCHO,1
721,569,R569,HO2,1
206,570,R570,IBUTOLBOOH,1
465,570,IBUTOLBO2,R570,-1
721,570,HO2,R570,-1
465,571,IBUTOLBO2,R571,-1
647,571,R571,CH3COCH3,1
715,571,R571,HCHO,1
721,571,HO2,R571,-1
721,571,R571,HO2,1
727,571,R571,OH,1
465,572,IBUTOLBO2,R572,-1
647,572,R572,CH3COCH3,1
715,572,R572,HCHO,1
721,572,R572,HO2,1
730,572,NO,R572,-1
731,572,R572,NO2,1
218,573,R573,IBUTOLBNO3,1
465,573,IBUTOLBO2,R573,-1
730,573,NO,R573,-1
465,574,IBUTOLBO2,R574,-1
647,574,R574,CH3COCH3,1
715,574,R574,HCHO,1
721,574,R574,HO2,1
731,574,R574,NO2,1
732,574,NO3,R574,-1
206,575,IBUTOLBOOH,R575,-1
465,575,R575,IBUTOLBO2,1
727,575,OH,R575,-1
206,576,IBUTOLBOOH,R576,-1
647,576,R576,CH3COCH3,1
715,576,R576,HCHO,1
721,576,R576,HO2,1
727,576,OH,R576,-1
218,577,IBUTOLBNO3,R577,-1
647,577,R577,CH3COCH3,1
715,577,R577,HCHO,1
721,577,R577,HO2,1
727,577,OH,R577,-1
731,577,R577,NO2,1
480,578,BUT1ENE,R578,-1
515,578,R578,LBUT1ENO2,1
727,578,OH,R578,-1
480,579,BUT1ENE,R579,-1
655,579,R579,C2H5CHO,0.5
668,579,R579,H2O2,0.5
713,579,R579,CH3CHO,0.5
715,579,R579,HCHO,1
719,579,O3,R579,-1
721,579,R579,HO2,0.5
726,579,R579,CO,0.5
384,580,R580,CH2OOA,1
480,580,BUT1ENE,R580,-1
655,580,R580,C2H5CHO,1
719,580,O3,R580,-1
480,581,BUT1ENE,R581,-1
655,581,R581,C2H5CHO,1
715,581,R581,HCHO,1
731,581,R581,NO2,1
732,581,NO3,R581,-1
515,582,LBUT1ENO2,R582,-1
655,582,R582,C2H5CHO,1
715,582,R582,HCHO,1
721,582,R582,HO2,1
305,583,R583,LBUT1ENOOH,1
515,583,LBUT1ENO2,R583,-1
721,583,HO2,R583,-1
515,584,LBUT1ENO2,R584,-1
655,584,R584,C2H5CHO,1
715,584,R584,HCHO,1
721,584,HO2,R584,-1
721,584,R584,HO2,1
727,584,R584,OH,1
515,585,LBUT1ENO2,R585,-1
655,585,R585,C2H5CHO,1
715,585,R585,HCHO,1
721,585,R585,HO2,1
730,585,NO,R585,-1
731,585,R585,NO2,1
318,586,R586,LBUT1ENNO3,1
515,586,LBUT1ENO2,R586,-1
730,586,NO,R586,-1
515,587,LBUT1ENO2,R587,-1
655,587,R587,C2H5CHO,1
715,587,R587,HCHO,1
721,587,R587,HO2,1
731,587,R587,NO2,1
732,587,NO3,R587,-1
305,588,LBUT1ENOOH,R588,-1
515,588,R588,LBUT1ENO2,1
727,588,OH,R588,-1
305,589,LBUT1ENOOH,R589,-1
620,589,R589,C2H5CO3,1
715,589,R589,HCHO,1
721,589,R589,HO2,1
727,589,OH,R589,-1
318,590,LBUT1ENNO3,R590,-1
655,590,R590,C2H5CHO,1
721,590,R590,HO2,1
726,590,R590,CO,1
727,590,OH,R590,-1
731,590,R590,NO2,1
526,591,CBUT2ENE,R591,-1
622,591,R591,BUT2OLO2,1
727,591,OH,R591,-1
451,592,R592,CH3CHOHOOH,0.16
526,592,CBUT2ENE,R592,-1
527,592,R592,CH2CO,0.05
641,592,R592,CH4,0.2
653,592,R592,CO2,0.2
677,592,R592,CH3OH,0.09
702,592,R592,HCOCH2O2,0.5
713,592,R592,CH3CHO,1
719,592,O3,R592,-1
726,592,R592,CO,0.09
727,592,R592,OH,0.5
526,593,CBUT2ENE,R593,-1
713,593,R593,CH3CHO,2
731,593,R593,NO2,1
732,593,NO3,R593,-1
525,594,TBUT2ENE,R594,-1
622,594,R594,BUT2OLO2,1
727,594,OH,R594,-1
451,595,R595,CH3CHOHOOH,0.16
525,595,TBUT2ENE,R595,-1
527,595,R595,CH2CO,0.05
641,595,R595,CH4,0.2
653,595,R595,CO2,0.2
677,595,R595,CH3OH,0.09
702,595,R595,HCOCH2O2,0.5
713,595,R595,CH3CHO,1
719,595,O3,R595,-1
726,595,R595,CO,0.09
727,595,R595,OH,0.5
525,596,TBUT2ENE,R596,-1
713,596,R596,CH3CHO,2
731,596,R596,NO2,1
732,596,NO3,R596,-1
622,597,BUT2OLO2,R597,-1
655,597,R597,C2H5CHO,1
715,597,R597,HCHO,1
721,597,R597,HO2,1
336,598,R598,BUT2OLOOH,1
622,598,BUT2OLO2,R598,-1
721,598,HO2,R598,-1
622,599,BUT2OLO2,R599,-1
713,599,R599,CH3CHO,2
721,599,HO2,R599,-1
721,599,R599,HO2,1
727,599,R599,OH,1
622,600,BUT2OLO2,R600,-1
713,600,R600,CH3CHO,2
721,600,R600,HO2,1
730,600,NO,R600,-1
731,600,R600,NO2,1
215,601,R601,BUT2OLNO3,1
622,601,BUT2OLO2,R601,-1
730,601,NO,R601,-1
622,602,BUT2OLO2,R602,-1
713,602,R602,CH3CHO,2
721,602,R602,HO2,1
731,602,R602,NO2,1
732,602,NO3,R602,-1
336,603,BUT2OLOOH,R603,-1
622,603,R603,BUT2OLO2,1
727,603,OH,R603,-1
336,604,BUT2OLOOH,R604,-1
440,604,R604,LMEKOOH,1
721,604,R604,HO2,1
727,604,OH,R604,-1
87,605,R605,BUT2OLO,1
336,605,BUT2OLOOH,R605,-1
727,605,OH,R605,-1
727,605,R605,OH,1
215,606,BUT2OLNO3,R606,-1
493,606,R606,LMEKNO3,1
721,606,R606,HO2,1
727,606,OH,R606,-1
32,607,R607,BIACET,1
87,607,BUT2OLO,R607,-1
721,607,R607,HO2,1
727,607,OH,R607,-1
538,608,R608,IPRCO3,1
595,608,IPRCHO,R608,-1
714,608,R608,H2O,1
727,608,OH,R608,-1
538,609,R609,IPRCO3,1
595,609,IPRCHO,R609,-1
671,609,R609,HNO3,1
732,609,NO3,R609,-1
505,610,R610,IC3H7O2,1
538,610,IPRCO3,R610,-1
653,610,R610,CO2,1
289,611,R611,PERIBUACID,1
538,611,IPRCO3,R611,-1
721,611,HO2,R611,-1
505,612,R612,IC3H7O2,1
538,612,IPRCO3,R612,-1
653,612,R612,CO2,1
721,612,HO2,R612,-1
727,612,R612,OH,1
349,613,R613,PIPN,1
538,613,IPRCO3,R613,-1
731,613,NO2,R613,-1
505,614,R614,IC3H7O2,1
538,614,IPRCO3,R614,-1
653,614,R614,CO2,1
730,614,NO,R614,-1
731,614,R614,NO2,1
289,615,PERIBUACID,R615,-1
538,615,R615,IPRCO3,1
714,615,R615,H2O,1
727,615,OH,R615,-1
289,616,PERIBUACID,R616,-1
647,616,R616,CH3COCH3,1
653,616,R616,CO2,1
714,616,R616,H2O,1
727,616,OH,R616,-1
349,617,PIPN,R617,-1
538,617,R617,IPRCO3,1
731,617,R617,NO2,1
349,618,PIPN,R618,-1
647,618,R618,CH3COCH3,1
653,618,R618,CO2,1
727,618,OH,R618,-1
731,618,R618,NO2,1
106,619,MPROPENOL,R619,-1
647,619,R619,CH3COCH3,1
727,619,OH,R619,-1
727,619,R619,OH,1
728,619,R619,HCOOH,1
106,620,MPROPENOL,R620,-1
595,620,R620,IPRCHO,1
728,620,HCOOH,R620,-1
728,620,R620,HCOOH,1
106,621,R621,MPROPENOL,1
595,621,IPRCHO,R621,-1
728,621,HCOOH,R621,-1
728,621,R621,HCOOH,1
105,622,BUTENOL,R622,-1
655,622,R622,C2H5CHO,1
727,622,OH,R622,-1
727,622,R622,OH,1
728,622,R622,HCOOH,1
105,623,BUTENOL,R623,-1
636,623,R623,C3H7CHO,1
728,623,HCOOH,R623,-1
728,623,R623,HCOOH,1
105,624,R624,BUTENOL,1
636,624,C3H7CHO,R624,-1
728,624,HCOOH,R624,-1
728,624,R624,HCOOH,1
383,625,HVMK,R625,-1
693,625,R625,MGLYOX,1
727,625,OH,R625,-1
727,625,R625,OH,1
728,625,R625,HCOOH,1
383,626,HVMK,R626,-1
548,626,R626,CO2C3CHO,1
728,626,HCOOH,R626,-1
728,626,R626,HCOOH,1
383,627,R627,HVMK,1
548,627,CO2C3CHO,R627,-1
728,627,HCOOH,R627,-1
728,627,R627,HCOOH,1
382,628,HMAC,R628,-1
693,628,R628,MGLYOX,1
727,628,OH,R628,-1
727,628,R628,OH,1
728,628,R628,HCOOH,1
382,629,HMAC,R629,-1
571,629,R629,IBUTDIAL,1
728,629,HCOOH,R629,-1
728,629,R629,HCOOH,1
382,630,R630,HMAC,1
571,630,IBUTDIAL,R630,-1
728,630,HCOOH,R630,-1
728,630,R630,HCOOH,1
548,631,CO2C3CHO,R631,-1
653,631,R631,CO2,1
687,631,R631,CH3COCH2O2,1
714,631,R631,H2O,1
727,631,OH,R631,-1
548,632,CO2C3CHO,R632,-1
653,632,R632,CO2,1
671,632,R632,HNO3,1
687,632,R632,CH3COCH2O2,1
732,632,NO3,R632,-1
571,633,IBUTDIAL,R633,-1
653,633,R633,CO2,1
713,633,R633,CH3CHO,1
714,633,R633,H2O,1
721,633,R633,HO2,1
726,633,R633,CO,1
727,633,OH,R633,-1
571,634,IBUTDIAL,R634,-1
653,634,R634,CO2,1
671,634,R634,HNO3,1
713,634,R634,CH3CHO,1
721,634,R634,HO2,1
726,634,R634,CO,1
732,634,NO3,R634,-1
373,635,DHPMEK,R635,-1
446,635,R635,BIACETOOH,1
714,635,R635,H2O,1
727,635,OH,R635,-1
727,635,R635,OH,1
373,636,DHPMEK,R636,-1
467,636,R636,C4CO2OOH,1
714,636,R636,H2O,1
727,636,OH,R636,-1
727,636,R636,OH,1
304,637,R637,C3MDIALOOH,1
374,637,DHPMPAL,R637,-1
714,637,R637,H2O,1
727,637,OH,R637,-1
727,637,R637,OH,1
374,638,DHPMPAL,R638,-1
556,638,R638,HYPERACET,1
714,638,R638,H2O,1
726,638,R638,CO,1
727,638,OH,R638,-1
727,638,R638,OH,1
10,639,R639,C3MDIALO2,1
304,639,C3MDIALOOH,R639,-1
714,639,R639,H2O,1
727,639,OH,R639,-1
467,640,C4CO2OOH,R640,-1
626,640,R640,CO23C3CHO,1
714,640,R640,H2O,1
727,640,OH,R640,-1
727,640,R640,OH,1
147,641,C4CO2O,R641,-1
697,641,R641,GLYOX,1
704,641,R641,CH3CO3,1
723,641,O2,R641,-1
147,642,C4CO2O,R642,-1
693,642,R642,MGLYOX,1
721,642,R642,HO2,1
723,642,O2,R642,-1
726,642,R642,CO,1
88,643,C3MDIALO,R643,-1
693,643,R643,MGLYOX,1
721,643,R643,HO2,1
723,643,O2,R643,-1
726,643,R643,CO,1
604,644,BIACETO2,R644,-1
679,644,R644,CH3CO,1
715,644,R644,HCHO,1
726,644,R644,CO,1
446,645,R645,BIACETOOH,1
604,645,BIACETO2,R645,-1
721,645,HO2,R645,-1
604,646,BIACETO2,R646,-1
679,646,R646,CH3CO,1
715,646,R646,HCHO,1
726,646,R646,CO,1
730,646,NO,R646,-1
731,646,R646,NO2,1
446,647,BIACETOOH,R647,-1
626,647,R647,CO23C3CHO,1
727,647,OH,R647,-1
727,647,R647,OH,1
446,648,BIACETOOH,R648,-1
604,648,R648,BIACETO2,1
727,648,OH,R648,-1
245,649,R649,C44OOH,1
365,649,C44O2,R649,-1
721,649,HO2,R649,-1
365,650,C44O2,R650,-1
499,650,R650,HCOCH2CHO,1
653,650,R650,CO2,1
721,650,R650,HO2,1
730,650,NO,R650,-1
731,650,R650,NO2,1
365,651,C44O2,R651,-1
499,651,R651,HCOCH2CHO,1
653,651,R651,CO2,1
721,651,R651,HO2,1
245,652,C44OOH,R652,-1
365,652,R652,C44O2,1
727,652,OH,R652,-1
415,653,CHOC3COO2,R653,-1
659,653,R653,HCOCH2CO3,1
715,653,R653,HCHO,1
146,654,R654,C413COOOH,1
415,654,CHOC3COO2,R654,-1
721,654,HO2,R654,-1
415,655,CHOC3COO2,R655,-1
659,655,R655,HCOCH2CO3,1
715,655,R655,HCHO,1
730,655,NO,R655,-1
731,655,R655,NO2,1
146,656,C413COOOH,R656,-1
415,656,R656,CHOC3COO2,1
727,656,OH,R656,-1
434,657,C4CODIAL,R657,-1
528,657,R657,C312COCO3,1
727,657,OH,R657,-1
434,658,C4CODIAL,R658,-1
528,658,R658,C312COCO3,1
671,658,R658,HNO3,1
732,658,NO3,R658,-1
528,659,C312COCO3,R659,-1
653,659,R659,CO2,1
663,659,R659,CHOCOCH2O2,1
145,660,R660,C312COCO3H,1
528,660,C312COCO3,R660,-1
721,660,HO2,R660,-1
528,661,C312COCO3,R661,-1
653,661,R661,CO2,1
663,661,R661,CHOCOCH2O2,1
721,661,HO2,R661,-1
727,661,R661,OH,1
216,662,R662,C312COPAN,1
528,662,C312COCO3,R662,-1
731,662,NO2,R662,-1
528,663,C312COCO3,R663,-1
653,663,R663,CO2,1
663,663,R663,CHOCOCH2O2,1
730,663,NO,R663,-1
731,663,R663,NO2,1
145,664,C312COCO3H,R664,-1
528,664,R664,C312COCO3,1
727,664,OH,R664,-1
216,665,C312COPAN,R665,-1
528,665,R665,C312COCO3,1
731,665,R665,NO2,1
216,666,C312COPAN,R666,-1
554,666,R666,C33CO,1
726,666,R666,CO,1
727,666,OH,R666,-1
731,666,R666,NO2,1
626,667,CO23C3CHO,R667,-1
679,667,R667,CH3CO,1
726,667,R667,CO,2
727,667,OH,R667,-1
626,668,CO23C3CHO,R668,-1
671,668,R668,HNO3,1
679,668,R668,CH3CO,1
726,668,R668,CO,2
732,668,NO3,R668,-1
550,669,IBUTALOH,R669,-1
630,669,R669,IPRHOCO3,1
727,669,OH,R669,-1
630,670,IPRHOCO3,R670,-1
647,670,R670,CH3COCH3,1
653,670,R670,CO2,1
721,670,HO2,R670,-1
721,670,R670,HO2,1
727,670,R670,OH,1
326,671,R671,IPRHOCO2H,1
630,671,IPRHOCO3,R671,-1
719,671,R671,O3,1
721,671,HO2,R671,-1
209,672,R672,IPRHOCO3H,1
630,672,IPRHOCO3,R672,-1
721,672,HO2,R672,-1
630,673,IPRHOCO3,R673,-1
647,673,R673,CH3COCH3,1
653,673,R673,CO2,1
721,673,R673,HO2,1
730,673,NO,R673,-1
731,673,R673,NO2,1
217,674,R674,C4PAN5,1
630,674,IPRHOCO3,R674,-1
731,674,NO2,R674,-1
630,675,IPRHOCO3,R675,-1
647,675,R675,CH3COCH3,1
653,675,R675,CO2,1
721,675,R675,HO2,1
731,675,R675,NO2,1
732,675,NO3,R675,-1
630,676,IPRHOCO3,R676,-1
647,676,R676,CH3COCH3,1
653,676,R676,CO2,1
721,676,R676,HO2,1
326,677,R677,IPRHOCO2H,1
630,677,IPRHOCO3,R677,-1
326,678,IPRHOCO2H,R678,-1
647,678,R678,CH3COCH3,1
653,678,R678,CO2,1
714,678,R678,H2O,1
721,678,R678,HO2,1
727,678,OH,R678,-1
209,679,IPRHOCO3H,R679,-1
630,679,R679,IPRHOCO3,1
727,679,OH,R679,-1
217,680,C4PAN5,R680,-1
630,680,R680,IPRHOCO3,1
731,680,R680,NO2,1
217,681,C4PAN5,R681,-1
647,681,R681,CH3COCH3,1
726,681,R681,CO,1
727,681,OH,R681,-1
731,681,R681,NO2,1
326,682,R682,IPRHOCO2H,1
629,682,MBOOO,R682,-1
550,683,R683,IBUTALOH,1
629,683,MBOOO,R683,-1
668,683,R683,H2O2,1
550,684,R684,IBUTALOH,1
629,684,MBOOO,R684,-1
653,684,R684,CO2,1
726,684,CO,R684,-1
550,685,R685,IBUTALOH,1
629,685,MBOOO,R685,-1
730,685,NO,R685,-1
731,685,R685,NO2,1
550,686,R686,IBUTALOH,1
629,686,MBOOO,R686,-1
731,686,NO2,R686,-1
732,686,R686,NO3,1
353,687,MALANHY,R687,-1
625,687,R687,MALANHYO2,1
727,687,OH,R687,-1
343,688,MALDIALOOH,R688,-1
396,688,R688,HOCOC4DIAL,1
727,688,OH,R688,-1
727,688,R688,OH,1
343,689,MALDIALOOH,R689,-1
485,689,R689,MALDIALO2,1
727,689,OH,R689,-1
353,690,R690,MALANHY,1
387,690,NC4DCO2H,R690,-1
727,690,OH,R690,-1
731,690,R690,NO2,1
107,691,CO14O3CO2H,R691,-1
653,691,R691,CO2,2
702,691,R691,HCOCH2O2,1
727,691,OH,R691,-1
150,692,BZFUOOH,R692,-1
407,692,R692,BZFUO2,1
727,692,OH,R692,-1
69,693,R693,CO2C4DIAL,1
396,693,HOCOC4DIAL,R693,-1
721,693,R693,HO2,1
727,693,OH,R693,-1
567,694,R694,MALDALCO2H,1
634,694,MALDIALCO3,R694,-1
719,694,R694,O3,1
721,694,HO2,R694,-1
369,695,R695,MALDALCO3H,1
634,695,MALDIALCO3,R695,-1
721,695,HO2,R695,-1
353,696,R696,MALANHY,0.6
634,696,MALDIALCO3,R696,-1
653,696,R696,CO2,0.4
697,696,R696,GLYOX,0.4
721,696,HO2,R696,-1
721,696,R696,HO2,1
726,696,R696,CO,0.4
727,696,R696,OH,1
353,697,R697,MALANHY,0.6
634,697,MALDIALCO3,R697,-1
653,697,R697,CO2,0.4
697,697,R697,GLYOX,0.4
721,697,R697,HO2,1
726,697,R697,CO,0.4
730,697,NO,R697,-1
731,697,R697,NO2,1
220,698,R698,MALDIALPAN,1
634,698,MALDIALCO3,R698,-1
731,698,NO2,R698,-1
353,699,R699,MALANHY,0.6
634,699,MALDIALCO3,R699,-1
653,699,R699,CO2,0.4
697,699,R699,GLYOX,0.4
721,699,R699,HO2,1
726,699,R699,CO,0.4
731,699,R699,NO2,1
732,699,NO3,R699,-1
353,700,R700,MALANHY,0.6
634,700,MALDIALCO3,R700,-1
653,700,R700,CO2,0.4
697,700,R700,GLYOX,0.4
721,700,R700,HO2,1
726,700,R700,CO,0.4
430,701,R701,NBZFUO2,1
624,701,BZFUONE,R701,-1
732,701,NO3,R701,-1
107,702,R702,CO14O3CO2H,0.3125
494,702,R702,CO14O3CHO,0.1875
624,702,BZFUONE,R702,-1
653,702,R702,CO2,0.5
668,702,R702,H2O2,0.1875
702,702,R702,HCOCH2O2,0.5
719,702,O3,R702,-1
726,702,R702,CO,0.5
727,702,R702,OH,0.5
407,703,R703,BZFUO2,1
624,703,BZFUONE,R703,-1
727,703,OH,R703,-1
292,704,NBZFUOOH,R704,-1
430,704,R704,NBZFUO2,1
727,704,OH,R704,-1
369,705,MALDALCO3H,R705,-1
634,705,R705,MALDIALCO3,1
727,705,OH,R705,-1
151,706,EPXDLCO2H,R706,-1
590,706,R706,C3DIALO2,1
653,706,R706,CO2,1
727,706,OH,R706,-1
590,707,R707,C3DIALO2,1
616,707,EPXDLCO3,R707,-1
653,707,R707,CO2,1
721,707,HO2,R707,-1
727,707,R707,OH,1
151,708,R708,EPXDLCO2H,1
616,708,EPXDLCO3,R708,-1
719,708,R708,O3,1
721,708,HO2,R708,-1
152,709,R709,EPXDLCO3H,1
616,709,EPXDLCO3,R709,-1
721,709,HO2,R709,-1
590,710,R710,C3DIALO2,1
616,710,EPXDLCO3,R710,-1
653,710,R710,CO2,1
730,710,NO,R710,-1
731,710,R710,NO2,1
219,711,R711,EPXDLPAN,1
616,711,EPXDLCO3,R711,-1
731,711,NO2,R711,-1
590,712,R712,C3DIALO2,1
616,712,EPXDLCO3,R712,-1
653,712,R712,CO2,1
731,712,R712,NO2,1
732,712,NO3,R712,-1
590,713,R713,C3DIALO2,1
616,713,EPXDLCO3,R713,-1
653,713,R713,CO2,1
91,714,MALNHYOHCO,R714,-1
653,714,R714,CO2,1
721,714,R714,HO2,1
726,714,R714,CO,3
727,714,OH,R714,-1
634,715,R715,MALDIALCO3,1
652,715,MALDIAL,R715,-1
671,715,R715,HNO3,1
732,715,NO3,R715,-1
651,716,R716,HCOCO2H,0.1125
652,716,MALDIAL,R716,-1
653,716,R716,CO2,0.25
668,716,R716,H2O2,0.0675
697,716,R716,GLYOX,1.0675
