! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gckpp_EdgeList.csv
! Equation file        : gckpp.kpp
! Output root filename : gckpp
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,reaction_index,source,target,directed_stoichiometric_value
259,168,R168,HO2,1
237,169,R169,MCO3,1
239,169,ALD2,R169,-1
254,169,R169,HBr,1
257,169,Br,R169,-1
188,170,ACET,R170,-1
227,170,R170,ATO2,1
254,170,R170,HBr,1
257,170,Br,R170,-1
138,171,C2H6,R171,-1
191,171,R171,ETO2,1
254,171,R171,HBr,1
257,171,Br,R171,-1
107,172,C3H8,R172,-1
209,172,R172,A3O2,1
254,172,R172,HBr,1
257,172,Br,R172,-1
46,173,R173,BrNO2,1
251,173,NO2,R173,-1
257,173,Br,R173,-1
155,174,R174,BrNO3,1
246,174,BrO,R174,-1
251,174,NO2,R174,-1
65,175,CHBr3,R175,-1
256,175,OH,R175,-1
257,175,R175,Br,3
70,176,CH2Br2,R176,-1
256,176,OH,R176,-1
257,176,R176,Br,2
90,177,CH3Br,R177,-1
256,177,OH,R177,-1
257,177,R177,Br,1
258,177,R177,H2O,1
259,177,R177,HO2,1
27,178,R178,LOx,1
244,178,O1D,R178,-1
256,178,R178,OH,2
258,178,H2O,R178,-1
244,179,O1D,R179,-1
261,179,R179,O,1
244,180,O1D,R180,-1
261,180,R180,O,1
27,181,R181,LOx,1
154,181,R181,H,1
244,181,O1D,R181,-1
256,181,R181,OH,1
27,182,R182,LOx,1
56,182,N2O,R182,-1
244,182,O1D,R182,-1
27,183,R183,LOx,1
56,183,N2O,R183,-1
244,183,O1D,R183,-1
262,183,R183,NO,2
27,184,R184,LOx,1
31,184,R184,LCH4,1
162,184,CH4,R184,-1
242,184,R184,MO2,1
244,184,O1D,R184,-1
256,184,R184,OH,1
27,185,R185,LOx,1
31,185,R185,LCH4,1
162,185,CH4,R185,-1
241,185,R185,CH2O,1
244,185,O1D,R185,-1
27,186,R186,LOx,1
31,186,R186,LCH4,1
154,186,R186,H,1
162,186,CH4,R186,-1
241,186,R186,CH2O,1
244,186,O1D,R186,-1
259,186,R186,HO2,1
250,187,R187,O3,1
261,187,O,R187,-1
27,188,R188,LOx,2
250,188,O3,R188,-1
261,188,O,R188,-1
154,189,R189,H,1
256,189,OH,R189,-1
258,189,R189,H2O,1
27,190,R190,LOx,1
154,190,R190,H,1
256,190,OH,R190,-1
261,190,O,R190,-1
27,191,R191,LOx,1
256,191,R191,OH,1
259,191,HO2,R191,-1
261,191,O,R191,-1
27,192,R192,LOx,2
244,192,O1D,R192,-1
250,192,O3,R192,-1
244,193,O1D,R193,-1
250,193,O3,R193,-1
261,193,R193,O,2
27,194,R194,LOx,1
28,194,R194,PCO,1
59,194,OCS,R194,-1
124,194,R194,SO2,1
238,194,R194,CO,1
261,194,O,R194,-1
5,195,R195,CO2,1
59,195,OCS,R195,-1
124,195,R195,SO2,1
256,195,OH,R195,-1
27,196,R196,LOx,2
251,196,NO2,R196,-1
261,196,O,R196,-1
262,196,R196,NO,1
27,197,R197,LOx,2
251,197,R197,NO2,1
260,197,NO3,R197,-1
261,197,O,R197,-1
251,198,R198,NO2,1
261,198,O,R198,-1
262,198,NO,R198,-1
251,199,NO2,R199,-1
260,199,R199,NO3,1
261,199,O,R199,-1
27,200,R200,LOx,1
167,200,H2O2,R200,-1
256,200,R200,OH,1
259,200,R200,HO2,1
261,200,O,R200,-1
154,201,H,R201,-1
259,201,R201,HO2,1
27,202,R202,LOx,1
154,202,H,R202,-1
250,202,O3,R202,-1
256,202,R202,OH,1
154,203,H,R203,-1
256,203,R203,OH,2
259,203,HO2,R203,-1
26,204,R204,POx,1
154,204,H,R204,-1
258,204,R204,H2O,1
259,204,HO2,R204,-1
261,204,R204,O,1
154,205,H,R205,-1
259,205,HO2,R205,-1
26,206,R206,POx,1
58,206,N,R206,-1
261,206,R206,O,1
262,206,R206,NO,1
26,207,R207,POx,1
58,207,N,R207,-1
261,207,R207,O,1
262,207,NO,R207,-1
56,208,R208,N2O,1
58,208,N,R208,-1
251,208,NO2,R208,-1
261,208,R208,O,1
27,209,R209,LOx,2
246,209,BrO,R209,-1
257,209,R209,Br,1
261,209,O,R209,-1
27,210,R210,LOx,1
28,210,R210,PCO,1
238,210,R210,CO,1
241,210,CH2O,R210,-1
256,210,R210,OH,1
259,210,R210,HO2,1
261,210,O,R210,-1
27,211,R211,LOx,0.67
154,211,R211,H,0.24
244,211,O1D,R211,-1
252,211,HCl,R211,-1
252,211,R211,HCl,0.09
253,211,R211,Cl,0.67
255,211,R211,ClO,0.24
256,211,R211,OH,0.67
261,211,R211,O,0.09
27,212,R212,LOx,0.65
154,212,R212,H,0.15
244,212,O1D,R212,-1
246,212,R212,BrO,0.15
254,212,HBr,R212,-1
254,212,R212,HBr,0.2
256,212,R212,OH,0.65
257,212,R212,Br,0.65
261,212,R212,O,0.2
169,213,Cl2,R213,-1
169,213,R213,Cl2,0.25
244,213,O1D,R213,-1
253,213,R213,Cl,0.75
255,213,R213,ClO,0.75
261,213,R213,O,0.25
47,214,CCl4,R214,-1
47,214,R214,CCl4,0.14
244,214,O1D,R214,-1
253,214,R214,Cl,2.58
255,214,R214,ClO,0.86
261,214,R214,O,0.14
27,215,R215,LOx,0.56
90,215,CH3Br,R215,-1
242,215,R215,MO2,1
244,215,O1D,R215,-1
246,215,R215,BrO,0.44
257,215,R215,Br,0.56
70,216,CH2Br2,R216,-1
70,216,R216,CH2Br2,0.05
244,216,O1D,R216,-1
246,216,R216,BrO,0.95
257,216,R216,Br,0.95
261,216,R216,O,0.05
65,217,CHBr3,R217,-1
65,217,R217,CHBr3,0.32
244,217,O1D,R217,-1
246,217,R217,BrO,0.68
257,217,R217,Br,1.36
261,217,R217,O,0.32
27,218,R218,LOx,0.17
72,218,HCFC22,R218,-1
72,218,R218,HCFC22,0.28
244,218,O1D,R218,-1
253,218,R218,Cl,0.17
255,218,R218,ClO,0.55
261,218,R218,O,0.28
48,219,CFC11,R219,-1
48,219,R219,CFC11,0.12
244,219,O1D,R219,-1
253,219,R219,Cl,1.76
255,219,R219,ClO,0.88
261,219,R219,O,0.12
49,220,CFC12,R220,-1
49,220,R220,CFC12,0.14
244,220,O1D,R220,-1
253,220,R220,Cl,0.86
255,220,R220,ClO,0.86
261,220,R220,O,0.14
53,221,H1211,R221,-1
53,221,R221,H1211,0.36
244,221,O1D,R221,-1
246,221,R221,BrO,0.31
253,221,R221,Cl,0.31
255,221,R221,ClO,0.33
257,221,R221,Br,0.33
261,221,R221,O,0.36
41,222,H1301,R222,-1
41,222,R222,H1301,0.59
244,222,O1D,R222,-1
246,222,R222,BrO,0.41
261,222,R222,O,0.59
87,223,HCFC141b,R223,-1
87,223,R223,HCFC141b,0.31
244,223,O1D,R223,-1
253,223,R223,Cl,0.69
255,223,R223,ClO,0.69
261,223,R223,O,0.31
88,224,HCFC142b,R224,-1
88,224,R224,HCFC142b,0.26
244,224,O1D,R224,-1
255,224,R224,ClO,0.74
261,224,R224,O,0.26
85,225,HCFC123,R225,-1
85,225,R225,HCFC123,0.21
244,225,O1D,R225,-1
253,225,R225,Cl,0.79
255,225,R225,ClO,0.79
261,225,R225,O,0.21
50,226,CFC113,R226,-1
50,226,R226,CFC113,0.25
244,226,O1D,R226,-1
253,226,R226,Cl,1.5
255,226,R226,ClO,0.75
261,226,R226,O,0.25
51,227,CFC114,R227,-1
51,227,R227,CFC114,0.25
244,227,O1D,R227,-1
253,227,R227,Cl,0.75
255,227,R227,ClO,0.75
261,227,R227,O,0.25
52,228,CFC115,R228,-1
52,228,R228,CFC115,0.7
244,228,O1D,R228,-1
255,228,R228,ClO,0.3
261,228,R228,O,0.7
42,229,H2402,R229,-1
42,229,R229,H2402,0.25
244,229,O1D,R229,-1
246,229,R229,BrO,0.75
257,229,R229,Br,0.75
261,229,R229,O,0.25
26,230,R230,POx,1
169,230,Cl2,R230,-1
212,230,R230,HOCl,1
253,230,R230,Cl,1
256,230,OH,R230,-1
27,231,R231,LOx,1
95,231,R231,ClOO,1
241,231,R231,CH2O,1
242,231,MO2,R231,-1
255,231,ClO,R231,-1
259,231,R231,HO2,1
27,232,R232,LOx,1
253,232,R232,Cl,1
255,232,ClO,R232,-1
256,232,OH,R232,-1
259,232,R232,HO2,1
27,233,R233,LOx,1
252,233,R233,HCl,1
255,233,ClO,R233,-1
256,233,OH,R233,-1
27,234,R234,LOx,1
97,234,OClO,R234,-1
212,234,R234,HOCl,1
256,234,OH,R234,-1
27,235,R235,LOx,1
69,235,Cl2O2,R235,-1
95,235,R235,ClOO,1
212,235,R235,HOCl,1
256,235,OH,R235,-1
252,236,HCl,R236,-1
253,236,R236,Cl,1
256,236,OH,R236,-1
258,236,R236,H2O,1
212,237,HOCl,R237,-1
255,237,R237,ClO,1
256,237,OH,R237,-1
258,237,R237,H2O,1
26,238,R238,POx,1
212,238,R238,HOCl,1
213,238,ClNO2,R238,-1
251,238,R238,NO2,1
256,238,OH,R238,-1
26,239,R239,POx,1
212,239,R239,HOCl,1
235,239,ClNO3,R239,-1
256,239,OH,R239,-1
260,239,R239,NO3,1
92,240,CH3Cl,R240,-1
253,240,R240,Cl,1
256,240,OH,R240,-1
258,240,R240,H2O,1
259,240,R240,HO2,1
71,241,CH2Cl2,R241,-1
253,241,R241,Cl,2
256,241,OH,R241,-1
259,241,R241,HO2,1
66,242,CHCl3,R242,-1
253,242,R242,Cl,3
256,242,OH,R242,-1
259,242,R242,HO2,1
36,243,CH3CCl3,R243,-1
253,243,R243,Cl,3
256,243,OH,R243,-1
258,243,R243,H2O,1
72,244,HCFC22,R244,-1
253,244,R244,Cl,1
256,244,OH,R244,-1
258,244,R244,H2O,1
87,245,HCFC141b,R245,-1
253,245,R245,Cl,2
256,245,OH,R245,-1
258,245,R245,H2O,1
88,246,HCFC142b,R246,-1
253,246,R246,Cl,1
256,246,OH,R246,-1
258,246,R246,H2O,1
85,247,HCFC123,R247,-1
253,247,R247,Cl,2
256,247,OH,R247,-1
258,247,R247,H2O,1
31,248,R248,LCH4,1
162,248,CH4,R248,-1
242,248,R248,MO2,1
252,248,R248,HCl,1
253,248,Cl,R248,-1
28,249,R249,PCO,1
238,249,R249,CO,1
241,249,CH2O,R249,-1
252,249,R249,HCl,1
253,249,Cl,R249,-1
259,249,R249,HO2,1
250,250,O3,R250,-1
253,250,Cl,R250,-1
255,250,R250,ClO,1
154,251,R251,H,1
252,251,R251,HCl,1
253,251,Cl,R251,-1
167,252,H2O2,R252,-1
252,252,R252,HCl,1
253,252,Cl,R252,-1
259,252,R252,HO2,1
252,253,R253,HCl,1
253,253,Cl,R253,-1
259,253,HO2,R253,-1
26,254,R254,POx,1
253,254,Cl,R254,-1
255,254,R254,ClO,1
256,254,R254,OH,1
259,254,HO2,R254,-1
27,255,R255,LOx,2
253,255,R255,Cl,1
255,255,ClO,R255,-1
261,255,O,R255,-1
212,256,R256,HOCl,1
255,256,ClO,R256,-1
259,256,HO2,R256,-1
251,257,R257,NO2,1
253,257,R257,Cl,1
255,257,ClO,R257,-1
262,257,NO,R257,-1
235,258,R258,ClNO3,1
251,258,NO2,R258,-1
255,258,ClO,R258,-1
27,259,R259,LOx,2
169,259,R259,Cl2,1
255,259,ClO,R259,-2
27,260,R260,LOx,2
95,260,R260,ClOO,1
253,260,R260,Cl,1
255,260,ClO,R260,-2
97,261,R261,OClO,1
253,261,R261,Cl,1
255,261,ClO,R261,-2
95,262,R262,ClOO,1
253,262,Cl,R262,-1
95,263,ClOO,R263,-1
253,263,R263,Cl,1
69,264,R264,Cl2O2,1
255,264,ClO,R264,-2
69,265,Cl2O2,R265,-1
255,265,R265,ClO,2
95,266,ClOO,R266,-1
169,266,R266,Cl2,1
253,266,Cl,R266,-1
26,267,R267,POx,2
95,267,ClOO,R267,-1
253,267,Cl,R267,-1
255,267,R267,ClO,2
97,268,R268,OClO,1
246,268,BrO,R268,-1
255,268,ClO,R268,-1
257,268,R268,Br,1
27,269,R269,LOx,2
95,269,R269,ClOO,1
246,269,BrO,R269,-1
255,269,ClO,R269,-1
257,269,R269,Br,1
27,270,R270,LOx,2
118,270,R270,BrCl,1
246,270,BrO,R270,-1
255,270,ClO,R270,-1
235,271,ClNO3,R271,-1
255,271,R271,ClO,1
260,271,R271,NO3,1
261,271,O,R271,-1
169,272,R272,Cl2,1
235,272,ClNO3,R272,-1
253,272,Cl,R272,-1
260,272,R272,NO3,1
28,273,R273,PCO,1
92,273,CH3Cl,R273,-1
238,273,R273,CO,1
252,273,R273,HCl,2
253,273,Cl,R273,-1
259,273,R273,HO2,1
28,274,R274,PCO,1
71,274,CH2Cl2,R274,-1
238,274,R274,CO,1
252,274,R274,HCl,1
253,274,Cl,R274,-1
253,274,R274,Cl,2
259,274,R274,HO2,1
28,275,R275,PCO,1
66,275,CHCl3,R275,-1
238,275,R275,CO,1
252,275,R275,HCl,1
253,275,Cl,R275,-1
253,275,R275,Cl,3
259,275,R275,HO2,1
5,276,R276,CO2,1
184,276,HCOOH,R276,-1
252,276,R276,HCl,1
253,276,Cl,R276,-1
258,276,R276,H2O,1
26,277,R277,POx,1
241,277,R277,CH2O,1
242,277,MO2,R277,-1
253,277,Cl,R277,-1
255,277,R277,ClO,1
259,277,R277,HO2,1
120,278,MP,R278,-1
242,278,R278,MO2,1
252,278,R278,HCl,1
253,278,Cl,R278,-1
138,279,C2H6,R279,-1
191,279,R279,ETO2,1
252,279,R279,HCl,1
253,279,Cl,R279,-1
26,280,R280,POx,1
191,280,ETO2,R280,-1
239,280,R280,ALD2,1
253,280,Cl,R280,-1
255,280,R280,ClO,1
259,280,R280,HO2,1
26,281,R281,POx,1
229,281,OTHRO2,R281,-1
239,281,R281,ALD2,1
253,281,Cl,R281,-1
255,281,R281,ClO,1
259,281,R281,HO2,1
192,282,MOH,R282,-1
241,282,R282,CH2O,1
252,282,R282,HCl,1
253,282,Cl,R282,-1
259,282,R282,HO2,1
116,283,EOH,R283,-1
239,283,R283,ALD2,1
252,283,R283,HCl,1
253,283,Cl,R283,-1
5,284,R284,CO2,1
183,284,ACTA,R284,-1
242,284,R284,MO2,1
252,284,R284,HCl,1
253,284,Cl,R284,-1
107,285,C3H8,R285,-1
232,285,R285,B3O2,1
252,285,R285,HCl,1
253,285,Cl,R285,-1
107,286,C3H8,R286,-1
209,286,R286,A3O2,1
252,286,R286,HCl,1
253,286,Cl,R286,-1
188,287,ACET,R287,-1
227,287,R287,ATO2,1
252,287,R287,HCl,1
253,287,Cl,R287,-1
197,288,ISOP,R288,-1
218,288,R288,IHOO4,0.5
219,288,R288,IHOO1,0.5
252,288,R288,HCl,1
253,288,Cl,R288,-1
101,289,ALK4,R289,-1
231,289,R289,R4O2,1
252,289,R289,HCl,1
253,289,Cl,R289,-1
182,290,R290,PO2,1
233,290,PRPE,R290,-1
252,290,R290,HCl,1
253,290,Cl,R290,-1
182,291,R291,PO2,1
233,291,PRPE,R291,-1
254,291,R291,HBr,1
257,291,Br,R291,-1
54,292,R292,INO,1
240,292,I,R292,-1
262,292,NO,R292,-1
54,293,INO,R293,-2
123,293,R293,I2,1
262,293,R293,NO,2
176,294,R294,IONO,1
240,294,I,R294,-1
251,294,NO2,R294,-1
176,295,IONO,R295,-1
240,295,R295,I,1
251,295,R295,NO2,1
123,296,R296,I2,1
176,296,IONO,R296,-2
251,296,R296,NO2,2
123,297,I2,R297,-1
200,297,R297,IONO2,1
240,297,R297,I,1
260,297,NO3,R297,-1
200,298,R298,IONO2,1
243,298,IO,R298,-1
251,298,NO2,R298,-1
200,299,IONO2,R299,-1
243,299,R299,IO,1
251,299,R299,NO2,1
123,300,R300,I2,1
200,300,IONO2,R300,-1
240,300,I,R300,-1
260,300,R300,NO3,1
240,301,I,R301,-1
243,301,R301,IO,1
246,301,BrO,R301,-1
257,301,R301,Br,1
27,302,R302,LOx,2
240,302,R302,I,1
243,302,IO,R302,-1
246,302,BrO,R302,-1
257,302,R302,Br,1
79,303,R303,OIO,1
243,303,IO,R303,-1
246,303,BrO,R303,-1
257,303,R303,Br,1
43,304,R304,I2O3,1
79,304,OIO,R304,-1
243,304,IO,R304,-1
33,305,R305,I2O4,1
79,305,OIO,R305,-2
33,306,I2O4,R306,-1
79,306,R306,OIO,2
79,307,OIO,R307,-1
243,307,R307,IO,1
251,307,R307,NO2,1
262,307,NO,R307,-1
97,308,R308,OClO,1
240,308,R308,I,1
243,308,IO,R308,-1
255,308,ClO,R308,-1
27,309,R309,LOx,2
240,309,R309,I,1
243,309,IO,R309,-1
253,309,R309,Cl,1
255,309,ClO,R309,-1
27,310,R310,LOx,2
91,310,R310,ICl,1
243,310,IO,R310,-1
255,310,ClO,R310,-1
240,311,I,R311,-1
243,311,R311,IO,1
250,311,O3,R311,-1
63,312,R312,HI,1
240,312,I,R312,-1
259,312,HO2,R312,-1
26,313,R313,POx,1
123,313,I2,R313,-1
196,313,R313,HOI,1
240,313,R313,I,1
256,313,OH,R313,-1
63,314,HI,R314,-1
240,314,R314,I,1
256,314,OH,R314,-1
258,314,R314,H2O,1
196,315,HOI,R315,-1
243,315,R315,IO,1
256,315,OH,R315,-1
258,315,R315,H2O,1
196,316,R316,HOI,1
243,316,IO,R316,-1
259,316,HO2,R316,-1
240,317,R317,I,1
243,317,IO,R317,-1
251,317,R317,NO2,1
262,317,NO,R317,-1
79,318,R318,OIO,1
240,318,R318,I,1
243,318,IO,R318,-2
37,319,R319,I2O2,1
243,319,IO,R319,-2
37,320,I2O2,R320,-1
243,320,R320,IO,2
37,321,I2O2,R321,-1
79,321,R321,OIO,1
240,321,R321,I,1
40,322,CH3I,R322,-1
240,322,R322,I,1
242,322,R322,MO2,1
256,322,OH,R322,-1
258,322,R322,H2O,1
5,323,R323,CO2,1
181,323,ETHLN,R323,-1
241,323,R323,CH2O,1
251,323,R323,NO2,1
256,323,OH,R323,-1
171,324,PROPNN,R324,-1
208,324,R324,MGLY,1
251,324,R324,NO2,1
256,324,OH,R324,-1
29,325,R325,LCO,1
236,325,CH2OO,R325,-1
238,325,CO,R325,-1
241,325,R325,CH2O,1
26,326,R326,POx,1
236,326,CH2OO,R326,-1
241,326,R326,CH2O,1
251,326,R326,NO2,1
262,326,NO,R326,-1
26,327,R327,POx,1
236,327,CH2OO,R327,-1
241,327,R327,CH2O,1
251,327,NO2,R327,-1
260,327,R327,NO3,1
32,328,R328,PH2O2,0.06
73,328,R328,HMHP,0.73
167,328,R328,H2O2,0.06
184,328,R328,HCOOH,0.21
236,328,CH2OO,R328,-1
241,328,R328,CH2O,0.06
258,328,H2O,R328,-1
32,329,R329,PH2O2,0.06
73,329,R329,HMHP,0.4
167,329,R329,H2O2,0.06
184,329,R329,HCOOH,0.54
236,329,CH2OO,R329,-1
241,329,R329,CH2O,0.06
258,329,H2O,R329,-2
27,330,R330,LOx,1
236,330,CH2OO,R330,-1
241,330,R330,CH2O,1
250,330,O3,R330,-1
30,331,R331,PSO4,1
61,331,R331,SO4,1
124,331,SO2,R331,-1
236,331,CH2OO,R331,-1
241,331,R331,CH2O,1
29,332,R332,LCO,1
205,332,CH3CHOO,R332,-1
238,332,CO,R332,-1
239,332,R332,ALD2,1
26,333,R333,POx,1
205,333,CH3CHOO,R333,-1
239,333,R333,ALD2,1
251,333,R333,NO2,1
262,333,NO,R333,-1
26,334,R334,POx,1
205,334,CH3CHOO,R334,-1
239,334,R334,ALD2,1
251,334,NO2,R334,-1
260,334,R334,NO3,1
30,335,R335,PSO4,1
61,335,R335,SO4,1
124,335,SO2,R335,-1
205,335,CH3CHOO,R335,-1
239,335,R335,ALD2,1
32,336,R336,PH2O2,1
167,336,R336,H2O2,1
205,336,CH3CHOO,R336,-1
239,336,R336,ALD2,1
258,336,H2O,R336,-1
183,337,R337,ACTA,1
205,337,CH3CHOO,R337,-1
258,337,H2O,R337,-1
39,338,BENZ,R338,-1
55,338,R338,BRO2,1
185,338,R338,GLYX,0.252
241,338,R338,CH2O,1.92
256,338,OH,R338,-1
256,338,R338,OH,1
45,339,TOLU,R339,-1
57,339,R339,TRO2,1
185,339,R339,GLYX,0.26
208,339,R339,MGLY,0.215
241,339,R339,CH2O,1.92
256,339,OH,R339,-1
256,339,R339,OH,1
62,340,R340,XRO2,1
84,340,XYLE,R340,-1
185,340,R340,GLYX,0.268
208,340,R340,MGLY,0.463
241,340,R340,CH2O,1.92
256,340,OH,R340,-1
256,340,R340,OH,1
5,341,R341,CO2,1
27,341,R341,LOx,2
84,341,XYLE,R341,-1
260,341,NO3,R341,-1
9,342,R342,LBRO2H,1
55,342,BRO2,R342,-1
259,342,HO2,R342,-1
10,343,R343,LBRO2N,1
55,343,BRO2,R343,-1
262,343,NO,R343,-1
13,344,R344,LTRO2H,1
57,344,TRO2,R344,-1
259,344,HO2,R344,-1
14,345,R345,LTRO2N,1
57,345,TRO2,R345,-1
262,345,NO,R345,-1
17,346,R346,LXRO2H,1
62,346,XRO2,R346,-1
259,346,HO2,R346,-1
18,347,R347,LXRO2N,1
62,347,XRO2,R347,-1
262,347,NO,R347,-1
133,348,MTPA,R348,-1
206,348,R348,PIO2,1
256,348,OH,R348,-1
134,349,MTPO,R349,-1
206,349,R349,PIO2,1
256,349,OH,R349,-1
26,350,R350,POx,1
156,350,R350,MONITS,0.12
173,350,R350,MONITU,0.06
184,350,R350,HCOOH,0.07
188,350,R350,ACET,0.11
206,350,PIO2,R350,-1
228,350,R350,MEK,0.44
234,350,R350,RCHO,0.43
241,350,R350,CH2O,0.23
251,350,R350,NO2,0.82
259,350,R350,HO2,0.82
262,350,NO,R350,-1
105,351,R351,PIP,1
206,351,PIO2,R351,-1
259,351,HO2,R351,-1
137,352,R352,ROH,0.25
192,352,R352,MOH,0.25
206,352,PIO2,R352,-1
228,352,R352,MEK,0.75
234,352,R352,RCHO,0.75
241,352,R352,CH2O,0.75
242,352,MO2,R352,-1
259,352,R352,HO2,1
206,353,PIO2,R353,-1
228,353,R353,MEK,1
234,353,R353,RCHO,1
237,353,MCO3,R353,-1
242,353,R353,MO2,0.5
259,353,R353,HO2,0.5
27,354,R354,LOx,1
206,354,PIO2,R354,-1
228,354,R354,MEK,1
234,354,R354,RCHO,1
251,354,R354,NO2,1
259,354,R354,HO2,1
260,354,NO3,R354,-1
27,355,R355,LOx,1
28,355,R355,PCO,0.14
32,355,R355,PH2O2,0.02
133,355,MTPA,R355,-1
167,355,R355,H2O2,0.02
199,355,R355,KO2,0.62
228,355,R355,MEK,0.53
234,355,R355,RCHO,0.65
238,355,R355,CO,0.14
250,355,O3,R355,-1
256,355,R355,OH,0.85
259,355,R355,HO2,0.1
27,356,R356,LOx,1
28,356,R356,PCO,0.14
32,356,R356,PH2O2,0.02
134,356,MTPO,R356,-1
167,356,R356,H2O2,0.02
199,356,R356,KO2,0.62
228,356,R356,MEK,0.53
234,356,R356,RCHO,0.65
238,356,R356,CO,0.14
250,356,O3,R356,-1
256,356,R356,OH,0.85
259,356,R356,HO2,0.1
27,357,R357,LOx,1
133,357,MTPA,R357,-1
189,357,R357,OLNN,0.1
190,357,R357,OLND,0.9
260,357,NO3,R357,-1
27,358,R358,LOx,1
134,358,MTPO,R358,-1
189,358,R358,OLNN,0.1
190,358,R358,OLND,0.9
260,358,NO3,R358,-1
147,359,LIMO,R359,-1
198,359,R359,LIMO2,1
256,359,OH,R359,-1
27,360,R360,LOx,1
28,360,R360,PCO,0.14
32,360,R360,PH2O2,0.02
147,360,LIMO,R360,-1
167,360,R360,H2O2,0.02
184,360,R360,HCOOH,0.01
199,360,R360,KO2,0.42
222,360,R360,MACR,0.79
229,360,R360,OTHRO2,0.16
233,360,R360,PRPE,0.46
238,360,R360,CO,0.14
241,360,R360,CH2O,0.04
250,360,O3,R360,-1
256,360,R360,OH,0.85
259,360,R360,HO2,0.1
27,361,R361,LOx,1
147,361,LIMO,R361,-1
189,361,R361,OLNN,0.5
190,361,R361,OLND,0.5
260,361,NO3,R361,-1
26,362,R362,POx,1
173,362,R362,MONITU,0.22
198,362,LIMO2,R362,-1
224,362,R362,HAC,0.058
228,362,R362,MEK,0.289
233,362,R362,PRPE,0.289
234,362,R362,RCHO,0.491
241,362,R362,CH2O,0.231
251,362,R362,NO2,0.78
259,362,R362,HO2,0.686
262,362,NO,R362,-1
105,363,R363,PIP,1
198,363,LIMO2,R363,-1
259,363,HO2,R363,-1
137,364,R364,ROH,0.25
192,364,R364,MOH,0.25
198,364,LIMO2,R364,-1
222,364,R364,MACR,0.308
233,364,R364,PRPE,0.192
241,364,R364,CH2O,1.04
242,364,MO2,R364,-1
259,364,R364,HO2,1
198,365,LIMO2,R365,-1
222,365,R365,MACR,0.308
233,365,R365,PRPE,0.192
237,365,MCO3,R365,-1
241,365,R365,CH2O,0.385
242,365,R365,MO2,0.5
259,365,R365,HO2,0.5
27,366,R366,LOx,1
198,366,LIMO2,R366,-1
222,366,R366,MACR,0.615
233,366,R366,PRPE,0.385
241,366,R366,CH2O,0.385
251,366,R366,NO2,1
259,366,R366,HO2,1
260,366,NO3,R366,-1
105,367,PIP,R367,-1
228,367,R367,MEK,0.41
231,367,R367,R4O2,0.44
234,367,R367,RCHO,0.08
256,367,OH,R367,-1
256,367,R367,OH,0.49
26,368,R368,POx,1
156,368,R368,MONITS,1
189,368,OLNN,R368,-1
251,368,R368,NO2,1
259,368,R368,HO2,1
262,368,NO,R368,-1
26,369,R369,POx,1
190,369,OLND,R369,-1
228,369,R369,MEK,0.464
234,369,R369,RCHO,1.24
241,369,R369,CH2O,0.287
251,369,R369,NO2,2
262,369,NO,R369,-1
156,370,R370,MONITS,0.7
173,370,R370,MONITU,0.3
189,370,OLNN,R370,-1
259,370,HO2,R370,-1
156,371,R371,MONITS,0.7
173,371,R371,MONITU,0.3
190,371,OLND,R371,-1
259,371,HO2,R371,-1
156,372,R372,MONITS,0.7
173,372,R372,MONITU,0.3
189,372,OLNN,R372,-1
241,372,R372,CH2O,1
242,372,MO2,R372,-1
259,372,R372,HO2,2
137,373,R373,ROH,0.25
156,373,R373,MONITS,0.35
173,373,R373,MONITU,0.15
190,373,OLND,R373,-1
192,373,R373,MOH,0.25
228,373,R373,MEK,0.348
234,373,R373,RCHO,0.93
241,373,R373,CH2O,0.965
242,373,MO2,R373,-1
251,373,R373,NO2,0.5
259,373,R373,HO2,0.5
156,374,R374,MONITS,0.7
173,374,R374,MONITU,0.3
189,374,OLNN,R374,-1
237,374,MCO3,R374,-1
242,374,R374,MO2,1
259,374,R374,HO2,1
190,375,OLND,R375,-1
228,375,R375,MEK,0.464
234,375,R375,RCHO,1.24
237,375,MCO3,R375,-1
241,375,R375,CH2O,0.287
242,375,R375,MO2,0.5
251,375,R375,NO2,1
27,376,R376,LOx,1
