! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : MOZART_T1_BiadjacencyMatrix.csv
! Equation file        : MOZART_T1.kpp
! Output root filename : MOZART_T1
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
CH3OH,107,214,0.25
ISOPBO2,141,214,-1
CH2O,146,214,0.75
HO2,149,214,1
CH3O2,155,214,-1
RO2_HO2,11,215,1
ISOPOOH,97,215,1
ISOPBO2,141,215,-1
HO2,149,215,-1
HPALD,37,216,1
ISOPBO2,141,216,-1
HO2,149,216,1
RO2_NO,12,217,1
HYDRALD,46,217,0.87
ISOPNITB,72,217,0.08
GLYOXAL,109,217,0.05
GLYALD,124,217,0.05
HYAC,136,217,0.05
CH3COCHO,138,217,0.05
ISOPBO2,141,217,-1
NO2,147,217,0.92
HO2,149,217,0.92
NO,153,217,-1
HYDRALD,46,218,0.95
GLYOXAL,109,218,0.05
GLYALD,124,218,0.05
HYAC,136,218,0.05
CH3COCHO,138,218,0.05
ISOPBO2,141,218,-1
NO2,147,218,1
HO2,149,218,1
NO3,150,218,-1
VOC_OH,13,219,1
ISOPNITA,85,219,-1
GLYALD,124,219,0.7
HYAC,136,219,0.7
HONITR,137,219,0.3
CH2O,146,219,0.3
NO2,147,219,0.7
OH,148,219,-1
HO2,149,219,0.3
VOC_OH,13,220,1
ISOPNITB,72,220,-1
NOA,119,220,0.5
GLYALD,124,220,0.5
HYAC,136,220,0.5
HONITR,137,220,0.5
OH,148,220,-1
HO2,149,220,1
ISOP,114,221,-1
ISOPNO3,142,221,1
NO3,150,221,-1
NC4CHO,110,222,1
ISOPNO3,142,222,-1
HO2,149,222,1
CH3CO3,152,222,-1
CH3O2,155,222,1
NC4CH2OH,51,223,0.2
CH3OH,107,223,0.2
NC4CHO,110,223,0.8
ISOPNO3,142,223,-1
CH2O,146,223,0.8
HO2,149,223,1.2
CH3O2,155,223,-1
ISOPNOOH,62,224,1
ISOPNO3,142,224,-1
HO2,149,224,-1
NC4CHO,110,225,1
ISOPNO3,142,225,-1
NO2,147,225,1
HO2,149,225,1
NO,153,225,-1
NC4CHO,110,226,1
ISOPNO3,142,226,-1
NO2,147,226,1
HO2,149,226,1
NO3,150,226,-1
VOC_OH,13,227,1
ISOPNOOH,62,227,-1
NOA,119,227,1
OH,148,227,-1
HO2,149,227,1
HCOOH,103,228,0.11
ISOP,114,228,-1
CO,123,228,0.62
C3H6,128,228,0.13
MACR,143,228,0.3
MVK,144,228,0.2
CH2O,146,228,0.91
OH,148,228,0.32
HO2,149,228,0.37
O3,151,228,-1
CH3CO3,152,228,0.08
CH3O2,155,228,0.05
VOC_OH,13,229,1
ISOP,114,229,-1
ISOPAO2,140,229,0.6
ISOPBO2,141,229,0.4
OH,148,229,-1
VOC_OH,13,230,1
IEPOX,21,230,0.6
ISOPOOH,97,230,-1
XO2,139,230,0.4
OH,148,230,-0.4
VOC_OH,13,231,1
NC4CH2OH,51,231,-1
NOA,119,231,1
GLYALD,124,231,1
OH,148,231,-1
HO2,149,231,1
VOC_OH,13,232,1
GLYOXAL,109,232,1
NC4CHO,110,232,-1
NOA,119,232,1
OH,148,232,-1
HO2,149,232,1
RO2_RO2,10,233,1
GLYOXAL,109,233,0.25
CO,123,233,0.25
GLYALD,124,233,0.25
HYAC,136,233,0.25
CH3COCHO,138,233,0.25
XO2,139,233,-1
CH2O,146,233,0.25
HO2,149,233,1
CH3CO3,152,233,-1
CH3O2,155,233,1
RO2_RO2,10,234,1
CH3OH,107,234,0.3
GLYOXAL,109,234,0.1
CO,123,234,0.2
GLYALD,124,234,0.1
HYAC,136,234,0.1
CH3COCHO,138,234,0.1
XO2,139,234,-1
CH2O,146,234,0.8
HO2,149,234,0.8
CH3O2,155,234,-1
RO2_HO2,11,235,1
XOOH,33,235,1
XO2,139,235,-1
HO2,149,235,-1
RO2_NO,12,236,1
GLYOXAL,109,236,0.25
CO,123,236,0.25
GLYALD,124,236,0.25
HYAC,136,236,0.25
CH3COCHO,138,236,0.25
XO2,139,236,-1
CH2O,146,236,0.25
NO2,147,236,1
HO2,149,236,1
NO,153,236,-1
GLYOXAL,109,237,0.25
CO,123,237,0.5
GLYALD,124,237,0.25
HYAC,136,237,0.25
CH3COCHO,138,237,0.25
XO2,139,237,-1
NO2,147,237,1
HO2,149,237,1
NO3,150,237,-1
VOC_OH,13,238,1
XOOH,33,238,-1
XO2,139,238,0.5
OH,148,238,-0.5
HMPROPO2,79,239,-1
CH3COCH3,122,239,0.4
OH,148,239,0.4
HO2,149,239,-0.6
HMPROPO2,79,240,-1
CH3COCH3,122,240,1
NO2,147,240,1
HO2,149,240,1
NO,153,240,-1
HMPROPO2,79,241,1
HMPROP,113,241,-1
OH,148,241,-1
MBO,104,242,-1
MBONO3O2,112,242,1
NO3,150,242,-1
RO2_HO2,11,243,1
MBONO3O2,112,243,-1
HO2,149,243,-1
RO2_NO,12,244,1
MBONO3O2,112,244,-1
HMPROP,113,244,0.25
CH3COCH3,122,244,0.75
HONITR,137,244,0.75
CH2O,146,244,0.25
NO2,147,244,1.25
HO2,149,244,0.75
NO,153,244,-1
MBONO3O2,112,245,-1
HMPROP,113,245,0.25
CH3COCH3,122,245,0.75
HONITR,137,245,0.75
CH2O,146,245,0.25
NO2,147,245,1.25
HO2,149,245,0.75
NO3,150,245,-1
RO2_RO2,10,246,1
CH3OH,107,246,0.25
HMPROP,113,246,0.167
CH3COCH3,122,246,0.333
GLYALD,124,246,0.333
MBOO2,125,246,-1
CH2O,146,246,0.917
HO2,149,246,1
CH3O2,155,246,-1
RO2_HO2,11,247,1
MBOOOH,83,247,1
MBOO2,125,247,-1
HO2,149,247,-1
RO2_NO,12,248,1
HMPROP,113,248,0.33
CH3COCH3,122,248,0.67
GLYALD,124,248,0.67
MBOO2,125,248,-1
CH2O,146,248,0.33
NO2,147,248,1
HO2,149,248,1
NO,153,248,-1
HCOOH,103,249,0.17
MBO,104,249,-1
HMPROP,113,249,0.7
CH3COCH3,122,249,0.23
CO,123,249,0.64
CH2O,146,249,0.3
OH,148,249,0.36
HO2,149,249,0.48
O3,151,249,-1
VOC_OH,13,250,1
MBO,104,250,-1
MBOO2,125,250,1
OH,148,250,-1
VOC_OH,13,251,1
MBOOOH,83,251,-1
MBOO2,125,251,0.5
OH,148,251,-0.5
RO2_HO2,11,252,1
ACBZO2,81,252,-1
C6H5O2,92,252,0.4
OH,148,252,0.4
HO2,149,252,-1
RO2_NO,12,253,1
ACBZO2,81,253,-1
C6H5O2,92,253,1
NO2,147,253,1
NO,153,253,-1
BENOOH,1,254,1
BENO2,43,254,-1
HO2,149,254,-1
BENO2,43,255,-1
GLYOXAL,109,255,0.9
BIGALD,111,255,0.9
NO2,147,255,0.9
HO2,149,255,0.9
NO,153,255,-1
VOC_OH,13,256,1
BENZENE,25,256,-1
BEPOMUC,26,256,0.12
PHENOL,27,256,0.53
BENZO2,76,256,0.35
OH,148,256,-1
HO2,149,256,0.65
RO2_HO2,11,257,1
BENZOOH,67,257,1
BENZO2,76,257,-1
HO2,149,257,-1
RO2_NO,12,258,1
BIGALD1,69,258,0.5
BENZO2,76,258,-1
GLYOXAL,109,258,1
NO2,147,258,1
HO2,149,258,1
NO,153,258,-1
BENZOOH,67,259,-1
BENZO2,76,259,1
OH,148,259,-1
BZALD,38,260,-1
ACBZO2,81,260,1
OH,148,260,-1
RO2_HO2,11,261,1
BZOOH,50,261,1
BZOO,64,261,-1
HO2,149,261,-1
BZOOH,50,262,-1
BZOO,64,262,1
OH,148,262,-1
RO2_NO,12,263,1
BZALD,38,263,1
BZOO,64,263,-1
NO2,147,263,1
HO2,149,263,1
NO,153,263,-1
RO2_HO2,11,264,1
C6H5OOH,41,264,1
C6H5O2,92,264,-1
HO2,149,264,-1
RO2_NO,12,265,1
PHENO,73,265,1
C6H5O2,92,265,-1
NO2,147,265,1
NO,153,265,-1
VOC_OH,13,266,1
C6H5OOH,41,266,-1
C6H5O2,92,266,1
OH,148,266,-1
VOC_OH,13,267,1
CRESOL,31,267,-1
PHENO2,66,267,0.2
PHENO,73,267,0.07
OH,148,267,-1
HO2,149,267,0.73
DICARBO2,102,268,-1
CO,123,268,0.07
CH3COCHO,138,268,0.07
OH,148,268,0.4
HO2,149,268,-0.93
CH3O2,155,268,0.33
DICARBO2,102,269,-1
CO,123,269,0.17
CH3COCHO,138,269,0.17
NO2,147,269,1
HO2,149,269,0.17
NO,153,269,-1
CH3O2,155,269,0.83
DICARBO2,102,270,-1
NO2,147,270,-1
RO2_HO2,11,271,1
MALO2,100,271,-1
GLYOXAL,109,271,0.16
CO,123,271,0.16
HO2,149,271,-0.84
RO2_NO,12,272,1
MALO2,100,272,-1
GLYOXAL,109,272,0.4
CO,123,272,0.4
NO2,147,272,1
HO2,149,272,0.4
NO,153,272,-1
MALO2,100,273,-1
NO2,147,273,-1
RO2_HO2,11,274,1
GLYOXAL,109,274,0.07
CO,123,274,0.14
MDIALO2,130,274,-1
CH3COCHO,138,274,0.07
OH,148,274,0.4
HO2,149,274,-0.67
CH3O2,155,274,0.07
RO2_NO,12,275,1
GLYOXAL,109,275,0.17
CO,123,275,0.35
MDIALO2,130,275,-1
CH3COCHO,138,275,0.17
NO2,147,275,1
HO2,149,275,0.83
NO,153,275,-1
CH3O2,155,275,0.17
MDIALO2,130,276,-1
NO2,147,276,-1
RO2_HO2,11,277,1
PHENOOH,54,277,1
PHENO2,66,277,-1
HO2,149,277,-1
RO2_NO,12,278,1
PHENO2,66,278,-1
GLYOXAL,109,278,0.7
NO2,147,278,1
HO2,149,278,1
NO,153,278,-1
VOC_OH,13,279,1
PHENOL,27,279,-1
PHENO2,66,279,0.14
PHENO,73,279,0.06
OH,148,279,-1
HO2,149,279,0.8
PHENO,73,280,-1
NO2,147,280,-1
PHENO,73,281,-1
C6H5O2,92,281,1
O3,151,281,-1
VOC_OH,13,282,1
PHENOOH,54,282,-1
PHENO2,66,282,1
OH,148,282,-1
PBZNIT,23,283,1
ACBZO2,81,283,-1
NO2,147,283,-1
RO2_HO2,11,284,1
TOLOOH,89,284,1
TOLO2,99,284,-1
HO2,149,284,-1
RO2_NO,12,285,1
BIGALD2,44,285,0.2
BIGALD1,69,285,0.2
BIGALD3,91,285,0.2
TOLO2,99,285,-1
GLYOXAL,109,285,0.6
CH3COCHO,138,285,0.4
NO2,147,285,1
HO2,149,285,1
NO,153,285,-1
VOC_OH,13,286,1
TOLOOH,89,286,-1
TOLO2,99,286,1
OH,148,286,-1
VOC_OH,13,287,1
TOLUENE,30,287,-1
CRESOL,31,287,0.18
TEPOMUC,32,287,0.1
BZOO,64,287,0.07
TOLO2,99,287,0.65
OH,148,287,-1
HO2,149,287,0.28
PBZNIT,23,288,-1
ACBZO2,81,288,1
NO2,147,288,1
VOC_OH,13,289,1
TEPOMUC,32,289,0.23
XYLENES,34,289,-1
XYLOL,35,289,0.15
BZOO,64,289,0.06
XYLENO2,101,289,0.56
OH,148,289,-1
HO2,149,289,0.38
RO2_HO2,11,290,1
XYLENOOH,98,290,1
XYLENO2,101,290,-1
HO2,149,290,-1
RO2_NO,12,291,1
BIGALD2,44,291,0.2
BIGALD4,57,291,0.21
BIGALD1,69,291,0.06
BIGALD3,91,291,0.15
XYLENO2,101,291,-1
GLYOXAL,109,291,0.34
CH3COCHO,138,291,0.54
NO2,147,291,1
HO2,149,291,1
NO,153,291,-1
VOC_OH,13,292,1
XYLENOOH,98,292,-1
XYLENO2,101,292,1
OH,148,292,-1
RO2_HO2,11,293,1
XYLOLOOH,63,293,1
XYLOLO2,77,293,-1
HO2,149,293,-1
RO2_NO,12,294,1
XYLOLO2,77,294,-1
GLYOXAL,109,294,0.17
CH3COCHO,138,294,0.51
NO2,147,294,1
HO2,149,294,1
NO,153,294,-1
XYLOL,35,295,-1
PHENO,73,295,0.07
XYLOLO2,77,295,0.3
OH,148,295,-1
HO2,149,295,0.63
VOC_OH,13,296,1
XYLOLOOH,63,296,-1
XYLOLO2,77,296,1
OH,148,296,-1
APIN,116,297,-1
NTERPO2,132,297,1
NO3,150,297,-1
BIGALK,58,298,0.05
HCOOH,103,298,0.05
BIGALD,111,298,0.1
APIN,116,298,-1
CH3COCH3,122,298,0.52
CO,123,298,0.23
TERPROD2,126,298,0.3
TERPROD1,133,298,0.33
RO2,134,298,0.06
CH2O,146,298,0.34
OH,148,298,0.63
HO2,149,298,0.57
O3,151,298,-1
CH3CO3,152,298,0.06
VOC_OH,13,299,1
APIN,116,299,-1
TERPO2,131,299,1
OH,148,299,-1
BCARY,117,300,-1
NTERPO2,132,300,1
NO3,150,300,-1
BIGALK,58,301,0.05
HCOOH,103,301,0.05
BIGALD,111,301,0.1
BCARY,117,301,-1
CH3COCH3,122,301,0.52
CO,123,301,0.23
TERPROD2,126,301,0.3
TERPROD1,133,301,0.33
RO2,134,301,0.06
CH2O,146,301,0.34
OH,148,301,0.63
HO2,149,301,0.57
O3,151,301,-1
CH3CO3,152,301,0.06
VOC_OH,13,302,1
BCARY,117,302,-1
TERPO2,131,302,1
OH,148,302,-1
BPIN,118,303,-1
NTERPO2,132,303,1
NO3,150,303,-1
BIGALK,58,304,0.05
HCOOH,103,304,0.05
BIGALD,111,304,0.1
BPIN,118,304,-1
CH3COCH3,122,304,0.52
CO,123,304,0.23
TERPROD2,126,304,0.3
TERPROD1,133,304,0.33
RO2,134,304,0.06
CH2O,146,304,0.34
OH,148,304,0.63
HO2,149,304,0.57
O3,151,304,-1
CH3CO3,152,304,0.06
VOC_OH,13,305,1
BPIN,118,305,-1
TERPO2,131,305,1
OH,148,305,-1
LIMON,115,306,-1
NTERPO2,132,306,1
NO3,150,306,-1
BIGALK,58,307,0.05
HCOOH,103,307,0.05
BIGALD,111,307,0.1
LIMON,115,307,-1
CH3COCH3,122,307,0.52
CO,123,307,0.23
TERPROD2,126,307,0.3
TERPROD1,133,307,0.33
RO2,134,307,0.06
CH2O,146,307,0.34
OH,148,307,0.63
HO2,149,307,0.57
O3,151,307,-1
CH3CO3,152,307,0.06
VOC_OH,13,308,1
LIMON,115,308,-1
TERPO2,131,308,1
OH,148,308,-1
MYRC,120,309,-1
NTERPO2,132,309,1
NO3,150,309,-1
BIGALK,58,310,0.05
HCOOH,103,310,0.05
BIGALD,111,310,0.1
MYRC,120,310,-1
CH3COCH3,122,310,0.52
CO,123,310,0.23
TERPROD2,126,310,0.3
TERPROD1,133,310,0.33
RO2,134,310,0.06
CH2O,146,310,0.34
OH,148,310,0.63
HO2,149,310,0.57
O3,151,310,-1
CH3CO3,152,310,0.06
VOC_OH,13,311,1
MYRC,120,311,-1
TERPO2,131,311,1
OH,148,311,-1
RO2_RO2,10,312,1
TERPNIT,80,312,0.5
CH3OH,107,312,0.25
NTERPO2,132,312,-1
TERPROD1,133,312,0.5
CH2O,146,312,0.75
NO2,147,312,0.5
HO2,149,312,0.5
CH3O2,155,312,-1
RO2_HO2,11,313,1
NTERPOOH,52,313,1
NTERPO2,132,313,-1
HO2,149,313,-1
RO2_NO,12,314,1
TERPNIT,80,314,0.2
NTERPO2,132,314,-1
TERPROD1,133,314,0.8
NO2,147,314,1.6
NO,153,314,-1
NTERPO2,132,315,-1
TERPROD1,133,315,1
NO2,147,315,2
NO3,150,315,-1
VOC_OH,13,316,1
NTERPOOH,52,316,-1
NTERPO2,132,316,1
OH,148,316,-1
RO2_RO2,10,317,1
CH3OH,107,317,0.25
CH3COCH3,122,317,0.15
CO,123,317,0.125
GLYALD,124,317,0.125
TERPROD2,126,317,1
TERP2O2,127,317,-1
CH2O,146,317,0.93
HO2,149,317,1
CH3O2,155,317,-1
RO2_HO2,11,318,1
TERP2OOH,88,318,1
TERP2O2,127,318,-1
HO2,149,318,-1
RO2_NO,12,319,1
ONITR,22,319,0.1
CH3COCH3,122,319,0.27
CO,123,319,0.225
GLYALD,124,319,0.225
TERPROD2,126,319,0.9
TERP2O2,127,319,-1
CH2O,146,319,0.34
NO2,147,319,0.9
HO2,149,319,0.9
NO,153,319,-1
VOC_OH,13,320,1
TERP2OOH,88,320,-1
TERP2O2,127,320,1
OH,148,320,-1
VOC_OH,13,321,1
TERPNIT,80,321,-1
TERPROD1,133,321,1
NO2,147,321,1
OH,148,321,-1
RO2_RO2,10,322,1
CH3OH,107,322,0.25
CH3COCH3,122,322,0.025
TERPO2,131,322,-1
TERPROD1,133,322,1
CH2O,146,322,0.95
HO2,149,322,1
CH3O2,155,322,-1
RO2_HO2,11,323,1
TERPOOH,75,323,1
TERPO2,131,323,-1
HO2,149,323,-1
RO2_NO,12,324,1
TERPNIT,80,324,0.2
CH3COCH3,122,324,0.04
TERPO2,131,324,-1
TERPROD1,133,324,0.8
CH2O,146,324,0.32
NO2,147,324,0.8
HO2,149,324,0.8
NO,153,324,-1
VOC_OH,13,325,1
TERPOOH,75,325,-1
TERPO2,131,325,1
OH,148,325,-1
TERP2O2,127,326,0.5
NTERPO2,132,326,0.5
TERPROD1,133,326,-1
NO3,150,326,-1
TERP2O2,127,327,1
TERPROD1,133,327,-1
OH,148,327,-1
CH3COCH3,122,328,0.5
CO,123,328,0.7
TERPROD2,126,328,-1
RO2,134,328,0.15
CH2O,146,328,0.68
OH,148,328,-1
HO2,149,328,0.2
CH3CO3,152,328,0.65
SO2,19,329,1
DMS,36,329,-1
HNO3,70,329,1
NO3,150,329,-1
SO2,19,330,1
DMS,36,330,-1
OH,148,330,-1
NH3,14,331,-1
OH,148,331,-1
SO2,19,332,0.5
DMS,36,332,-1
OH,148,332,-1
HO2,149,332,0.5
H2O2,39,333,0.5
HO2,149,333,-1
N2O5,29,334,-1
HNO3,70,334,2
HNO3,70,335,0.5
NO2,147,335,-1
OH,148,335,0.5
NO,153,335,0.5
HNO3,70,336,1
NO3,150,336,-1
SO4,2,337,1
SO2,19,337,-1
OH,148,337,-1
SOAG3,6,338,0.17493
SOAG4,7,338,0.59019
SOAG0,3,339,0.0508
SOAG1,4,339,0.1149
SOAG2,5,339,0.0348
SOAG3,6,339,0.0554
SOAG4,7,339,0.1278
SOAG0,3,340,0.0508
SOAG1,4,340,0.1149
SOAG2,5,340,0.0348
SOAG3,6,340,0.0554
SOAG4,7,340,0.1278
VOC_OH,13,340,1
SOAG3,6,341,0.17493
SOAG4,7,341,0.59019
SOAG0,3,342,0.2202
SOAG1,4,342,0.2067
SOAG2,5,342,0.0653
SOAG3,6,342,0.1284
SOAG4,7,342,0.114
SOAG0,3,343,0.2202
SOAG1,4,343,0.2067
SOAG2,5,343,0.0653
SOAG3,6,343,0.1284
SOAG4,7,343,0.114
VOC_OH,13,343,1
SOAG0,3,344,0.0023
SOAG1,4,344,0.0008
SOAG2,5,344,0.0843
SOAG3,6,344,0.0443
SOAG4,7,344,0.1621
VOC_OH,13,344,1
SOAG3,6,345,0.17493
SOAG4,7,345,0.59019
SOAG0,3,346,0.0508
SOAG1,4,346,0.1149
SOAG2,5,346,0.0348
SOAG3,6,346,0.0554
SOAG4,7,346,0.1278
SOAG0,3,347,0.0508
SOAG1,4,347,0.1149
SOAG2,5,347,0.0348
SOAG3,6,347,0.0554
SOAG4,7,347,0.1278
VOC_OH,13,347,1
SOAG3,6,348,0.059024
SOAG4,7,348,0.025024
SOAG3,6,349,0.0033
SOAG0,3,350,0.0031
SOAG1,4,350,0.0035
SOAG2,5,350,0.0003
SOAG3,6,350,0.0271
SOAG4,7,350,0.0474
VOC_OH,13,350,1
SOAG0,3,351,0.2381
SOAG1,4,351,0.1308
SOAG2,5,351,0.0348
SOAG3,6,351,0.0076
SOAG4,7,351,0.0113
IVOC,8,351,-1
SOAG3,6,352,0.17493
SOAG4,7,352,0.59019
SOAG0,3,353,0.0508
SOAG1,4,353,0.1149
SOAG2,5,353,0.0348
SOAG3,6,353,0.0554
SOAG4,7,353,0.1278
SOAG0,3,354,0.0508
SOAG1,4,354,0.1149
SOAG2,5,354,0.0348
SOAG3,6,354,0.0554
SOAG4,7,354,0.1278
VOC_OH,13,354,1
SOAG3,6,355,0.17493
SOAG4,7,355,0.59019
SOAG0,3,356,0.0508
SOAG1,4,356,0.1149
SOAG2,5,356,0.0348
SOAG3,6,356,0.0554
SOAG4,7,356,0.1278
SOAG0,3,357,0.0508
SOAG1,4,357,0.1149
SOAG2,5,357,0.0348
SOAG3,6,357,0.0554
SOAG4,7,357,0.1278
VOC_OH,13,357,1
SOAG0,3,358,0.5931
SOAG1,4,358,0.1534
SOAG2,5,358,0.0459
SOAG3,6,358,0.0085
SOAG4,7,358,0.0128
SVOC,9,358,-1
SOAG0,3,359,0.1364
SOAG1,4,359,0.0101
SOAG2,5,359,0.0763
SOAG3,6,359,0.2157
SOAG4,7,359,0.0232
VOC_OH,13,359,1
SOAG0,3,360,0.1677
SOAG1,4,360,0.0174
SOAG2,5,360,0.086
SOAG3,6,360,0.0512
SOAG4,7,360,0.1598
VOC_OH,13,360,1
