species_index,reaction_index,source,target,directed_stoichiometric_value
126,186,R186,NO2,0.864
65,186,R186,HCHO,0.018
50,186,R186,ACD,0.045
97,186,R186,ALD,0.203
56,186,R186,MEK,0.033
27,186,R186,ACT,0.217
53,186,R186,KET,0.033
23,186,R186,HKET,0.272
90,186,R186,ONIT,0.136
30,187,ETEP,R187,-1.0
119,187,NO,R187,-1.0
142,187,R187,HO2,1.0
126,187,R187,NO2,1.0
65,187,R187,HCHO,1.6
97,187,R187,ALD,0.2
88,188,OLTP,R188,-1.0
119,188,NO,R188,-1.0
142,188,R188,HO2,0.78
126,188,R188,NO2,0.97
65,188,R188,HCHO,0.78
50,188,R188,ACD,0.012
97,188,R188,ALD,0.44
27,188,R188,ACT,0.06
56,188,R188,MEK,0.13
90,188,R188,ONIT,0.03
21,189,OLIP,R189,-1.0
119,189,NO,R189,-1.0
142,189,R189,HO2,0.83
126,189,R189,NO2,0.95
50,189,R189,ACD,0.81
97,189,R189,ALD,0.68
27,189,R189,ACT,0.2
53,189,R189,KET,0.09
23,189,R189,HKET,0.02
90,189,R189,ONIT,0.05
103,190,BENP,R190,-1.0
119,190,NO,R190,-1.0
90,190,R190,ONIT,0.0
69,190,R190,VROCP4OXY2,0.0012
157,190,R190,VROCN1OXY6,0.0008
126,190,R190,NO2,0.998
142,190,R190,HO2,0.998
51,190,R190,BALD,0.0
108,190,R190,GLY,0.998
76,190,R190,FURANONE,0.499
34,190,R190,DCB2,0.2495
189,190,R190,DCB3,0.2495
131,191,TOLP,R191,-1.0
119,191,NO,R191,-1.0
90,191,R191,ONIT,0.0002
69,191,R191,VROCP4OXY2,0.0013
157,191,R191,VROCN1OXY6,0.0006
126,191,R191,NO2,0.998
142,191,R191,HO2,0.998
51,191,R191,BALD,0.0852
108,191,R191,GLY,0.5477
174,191,R191,MGLY,0.3651
76,191,R191,FURANONE,0.3651
68,191,R191,DCB1,0.5477
86,192,XYLP,R192,-1.0
119,192,NO,R192,-1.0
90,192,R192,ONIT,0.0001
173,192,R192,VROCP3OXY2,0.0013
99,192,R192,VROCP0OXY4,0.0006
126,192,R192,NO2,0.998
142,192,R192,HO2,0.998
51,192,R192,BALD,0.0481
108,192,R192,GLY,0.7029
174,192,R192,MGLY,0.247
76,192,R192,FURANONE,0.3515
34,192,R192,DCB2,0.5984
102,193,EBZP,R193,-1.0
119,193,NO,R193,-1.0
90,193,R193,ONIT,0.0002
173,193,R193,VROCP3OXY2,0.0013
99,193,R193,VROCP0OXY4,0.0006
126,193,R193,NO2,0.998
142,193,R193,HO2,0.998
51,193,R193,BALD,0.0852
108,193,R193,GLY,0.5477
174,193,R193,MGLY,0.3651
76,193,R193,FURANONE,0.4564
34,193,R193,DCB2,0.4564
77,194,APIP1,R194,-1.0
119,194,NO,R194,-1.0
115,194,R194,TRPN,0.237
142,194,R194,HO2,0.763
126,194,R194,NO2,0.763
165,194,R194,PINAL,0.195
97,194,R194,ALD,0.284
27,194,R194,ACT,0.0865
28,194,R194,LIMAL,0.1285
65,194,R194,HCHO,0.308
156,194,R194,OPB,0.0715
53,194,R194,KET,0.084
193,195,APIP2,R195,-1.0
119,195,NO,R195,-1.0
188,195,R195,HO,0.82
126,195,R195,NO2,0.82
42,195,R195,HOM,1.0
47,196,APINP1,R196,-1.0
119,196,NO,R196,-1.0
126,196,R196,NO2,1.6955
115,196,R196,TRPN,0.2345
90,196,R196,ONIT,0.07
165,196,R196,PINAL,0.6045
97,196,R196,ALD,0.154
53,196,R196,KET,0.007
65,196,R196,HCHO,0.007
142,196,R196,HO2,0.1645
57,197,APINP2,R197,-1.0
119,197,NO,R197,-1.0
126,197,R197,NO2,0.82
188,197,R197,HO,0.82
42,197,R197,HOM,1.0
101,198,LIMP1,R198,-1.0
119,198,NO,R198,-1.0
115,198,R198,TRPN,0.23
126,198,R198,NO2,0.77
28,198,R198,LIMAL,0.77
142,198,R198,HO2,0.77
65,198,R198,HCHO,0.43
75,199,LIMP2,R199,-1.0
119,199,NO,R199,-1.0
188,199,R199,HO,0.77
126,199,R199,NO2,0.77
42,199,R199,HOM,1.0
109,200,LIMNP1,R200,-1.0
119,200,NO,R200,-1.0
115,200,R200,TRPN,0.57
90,200,R200,ONIT,0.07
126,200,R200,NO2,1.36
28,200,R200,LIMAL,0.43
142,200,R200,HO2,0.5
32,201,LIMNP2,R201,-1.0
119,201,NO,R201,-1.0
126,201,R201,NO2,0.77
188,201,R201,HO,0.77
42,201,R201,HOM,1.0
33,202,PINALP,R202,-1.0
119,202,NO,R202,-1.0
115,202,R202,TRPN,0.36
42,202,R202,HOM,0.64
126,202,R202,NO2,0.64
140,203,LIMALP,R203,-1.0
119,203,NO,R203,-1.0
115,203,R203,TRPN,0.64
126,203,R203,NO2,0.36
142,203,R203,HO2,0.36
65,203,R203,HCHO,0.36
133,203,R203,PAA,0.36
81,204,ACO3,R204,-1.0
119,204,NO,R204,-1.0
128,204,R204,MO2,1.0
126,204,R204,NO2,1.0
62,205,RCO3,R205,-1.0
119,205,NO,R205,-1.0
18,205,R205,ETHP,1.0
126,205,R205,NO2,1.0
10,206,ACTP,R206,-1.0
119,206,NO,R206,-1.0
81,206,R206,ACO3,1.0
126,206,R206,NO2,1.0
65,206,R206,HCHO,1.0
112,207,MEKP,R207,-1.0
119,207,NO,R207,-1.0
142,207,R207,HO2,0.67
126,207,R207,NO2,1.0
65,207,R207,HCHO,0.33
68,207,R207,DCB1,0.67
125,208,KETP,R208,-1.0
119,208,NO,R208,-1.0
142,208,R208,HO2,0.77
81,208,R208,ACO3,0.23
176,208,R208,XO2,0.16
126,208,R208,NO2,1.0
97,208,R208,ALD,0.46
174,208,R208,MGLY,0.54
55,209,MACP,R209,-1.0
119,209,NO,R209,-1.0
128,209,R209,MO2,0.65
81,209,R209,ACO3,0.35
126,209,R209,NO2,1.0
150,209,R209,CO,0.65
65,209,R209,HCHO,0.65
170,210,MCP,R210,-1.0
119,210,NO,R210,-1.0
126,210,R210,NO2,1.0
142,210,R210,HO2,0.5
65,210,R210,HCHO,0.5
23,210,R210,HKET,1.0
80,211,MVKP,R211,-1.0
119,211,NO,R211,-1.0
142,211,R211,HO2,0.3
81,211,R211,ACO3,0.7
176,211,R211,XO2,0.7
126,211,R211,NO2,1.0
65,211,R211,HCHO,0.3
97,211,R211,ALD,0.7
174,211,R211,MGLY,0.3
149,212,UALP,R212,-1.0
119,212,NO,R212,-1.0
142,212,R212,HO2,1.0
126,212,R212,NO2,1.0
150,212,R212,CO,0.61
65,212,R212,HCHO,0.03
97,212,R212,ALD,0.27
108,212,R212,GLY,0.18
53,212,R212,KET,0.7
174,212,R212,MGLY,0.21
52,213,BALP,R213,-1.0
119,213,NO,R213,-1.0
117,213,R213,BAL1,1.0
126,213,R213,NO2,1.0
117,214,BAL1,R214,-1.0
119,214,NO,R214,-1.0
25,214,R214,BAL2,1.0
126,214,R214,NO2,1.0
151,215,ADDC,R215,-1.0
119,215,NO,R215,-1.0
142,215,R215,HO2,1.0
126,215,R215,NO2,1.0
23,215,R215,HKET,0.32
108,215,R215,GLY,0.68
159,215,R215,OP2,0.68
153,216,MCTP,R216,-1.0
119,216,NO,R216,-1.0
71,216,R216,MCTO,1.0
126,216,R216,NO2,1.0
16,217,ORAP,R217,-1.0
119,217,NO,R217,-1.0
126,217,R217,NO2,1.0
108,217,R217,GLY,1.0
142,217,R217,HO2,1.0
66,218,OLNN,R218,-1.0
119,218,NO,R218,-1.0
126,218,R218,NO2,1.0
142,218,R218,HO2,1.0
90,218,R218,ONIT,1.0
161,219,OLND,R219,-1.0
119,219,NO,R219,-1.0
126,219,R219,NO2,2.0
65,219,R219,HCHO,0.287
97,219,R219,ALD,1.24
53,219,R219,KET,0.464
36,220,ADCN,R220,-1.0
119,220,NO,R220,-1.0
126,220,R220,NO2,2.0
108,220,R220,GLY,1.0
159,220,R220,OP2,1.0
176,221,XO2,R221,-1.0
119,221,NO,R221,-1.0
126,221,R221,NO2,1.0
25,222,BAL2,R222,-1.0
126,222,NO2,R222,-1.0
90,222,R222,ONIT,1.0
78,223,CHO,R223,-1.0
126,223,NO2,R223,-1.0
90,223,R223,ONIT,1.0
71,224,MCTO,R224,-1.0
126,224,NO2,R224,-1.0
90,224,R224,ONIT,1.0
128,225,MO2,R225,-1.0
142,225,HO2,R225,-1.0
134,225,R225,OP1,1.0
18,226,ETHP,R226,-1.0
142,226,HO2,R226,-1.0
159,226,R226,OP2,1.0
41,227,HC3P,R227,-1.0
142,227,HO2,R227,-1.0
159,227,R227,OP2,1.0
120,228,HC5P,R228,-1.0
142,228,HO2,R228,-1.0
159,228,R228,OP2,1.0
30,229,ETEP,R229,-1.0
142,229,HO2,R229,-1.0
159,229,R229,OP2,1.0
88,230,OLTP,R230,-1.0
142,230,HO2,R230,-1.0
159,230,R230,OP2,1.0
21,231,OLIP,R231,-1.0
142,231,HO2,R231,-1.0
159,231,R231,OP2,1.0
103,232,BENP,R232,-1.0
142,232,HO2,R232,-1.0
159,232,R232,OP2,0.6021
157,232,R232,VROCN1OXY6,0.3979
131,233,TOLP,R233,-1.0
142,233,HO2,R233,-1.0
159,233,R233,OP2,0.7195
157,233,R233,VROCN1OXY6,0.2805
86,234,XYLP,R234,-1.0
142,234,HO2,R234,-1.0
159,234,R234,OP2,0.0482
139,234,R234,OP3,0.6747
99,234,R234,VROCP0OXY4,0.2771
102,235,EBZP,R235,-1.0
142,235,HO2,R235,-1.0
159,235,R235,OP2,0.0854
139,235,R235,OP3,0.6341
99,235,R235,VROCP0OXY4,0.2805
77,236,APIP1,R236,-1.0
142,236,HO2,R236,-1.0
27,236,R236,ACT,0.039
28,236,R236,LIMAL,0.039
65,236,R236,HCHO,0.0625
156,236,R236,OPB,0.762
142,236,R236,HO2,0.3225
165,236,R236,PINAL,0.1885
188,236,R236,HO,0.238
53,236,R236,KET,0.0105
193,237,APIP2,R237,-1.0
142,237,HO2,R237,-1.0
42,237,R237,HOM,1.0
47,238,APINP1,R238,-1.0
142,238,HO2,R238,-1.0
115,238,R238,TRPN,0.461
165,238,R238,PINAL,0.455
126,238,R238,NO2,0.539
188,238,R238,HO,0.6195
97,238,R238,ALD,0.077
53,238,R238,KET,0.007
65,238,R238,HCHO,0.007
57,239,APINP2,R239,-1.0
142,239,HO2,R239,-1.0
42,239,R239,HOM,1.0
101,240,LIMP1,R240,-1.0
142,240,HO2,R240,-1.0
156,240,R240,OPB,0.9
28,240,R240,LIMAL,0.1
188,240,R240,HO,0.1
142,240,R240,HO2,0.1
65,240,R240,HCHO,0.06
75,241,LIMP2,R241,-1.0
142,241,HO2,R241,-1.0
42,241,R241,HOM,1.0
109,242,LIMNP1,R242,-1.0
142,242,HO2,R242,-1.0
115,242,R242,TRPN,0.77
188,242,R242,HO,0.5
28,242,R242,LIMAL,0.23
126,242,R242,NO2,0.23
142,242,R242,HO2,0.27
32,243,LIMNP2,R243,-1.0
142,243,HO2,R243,-1.0
42,243,R243,HOM,1.0
33,244,PINALP,R244,-1.0
142,244,HO2,R244,-1.0
156,244,R244,OPB,0.75
188,244,R244,HO,0.25
42,244,R244,HOM,0.25
140,245,LIMALP,R245,-1.0
142,245,HO2,R245,-1.0
156,245,R245,OPB,0.9
188,245,R245,HO,0.1
142,245,R245,HO2,0.1
65,245,R245,HCHO,0.1
133,245,R245,PAA,0.1
81,246,ACO3,R246,-1.0
142,246,HO2,R246,-1.0
188,246,R246,HO,0.44
128,246,R246,MO2,0.44
163,246,R246,ORA2,0.15
133,246,R246,PAA,0.41
62,247,RCO3,R247,-1.0
142,247,HO2,R247,-1.0
188,247,R247,HO,0.44
18,247,R247,ETHP,0.44
163,247,R247,ORA2,0.15
133,247,R247,PAA,0.41
10,248,ACTP,R248,-1.0
142,248,HO2,R248,-1.0
188,248,R248,HO,0.15
81,248,R248,ACO3,0.15
65,248,R248,HCHO,0.15
159,248,R248,OP2,0.85
112,249,MEKP,R249,-1.0
142,249,HO2,R249,-1.0
159,249,R249,OP2,1.0
125,250,KETP,R250,-1.0
142,250,HO2,R250,-1.0
159,250,R250,OP2,1.0
55,251,MACP,R251,-1.0
142,251,HO2,R251,-1.0
93,251,R251,MAHP,1.0
170,252,MCP,R252,-1.0
142,252,HO2,R252,-1.0
93,252,R252,MAHP,1.0
80,253,MVKP,R253,-1.0
142,253,HO2,R253,-1.0
159,253,R253,OP2,1.0
149,254,UALP,R254,-1.0
142,254,HO2,R254,-1.0
159,254,R254,OP2,1.0
151,255,ADDC,R255,-1.0
142,255,HO2,R255,-1.0
159,255,R255,OP2,1.0
78,256,CHO,R256,-1.0
142,256,HO2,R256,-1.0
20,256,R256,CSL,1.0
153,257,MCTP,R257,-1.0
142,257,HO2,R257,-1.0
159,257,R257,OP2,1.0
16,258,ORAP,R258,-1.0
142,258,HO2,R258,-1.0
159,258,R258,OP2,1.0
66,259,OLNN,R259,-1.0
142,259,HO2,R259,-1.0
90,259,R259,ONIT,1.0
161,260,OLND,R260,-1.0
142,260,HO2,R260,-1.0
90,260,R260,ONIT,1.0
36,261,ADCN,R261,-1.0
142,261,HO2,R261,-1.0
159,261,R261,OP2,1.0
176,262,XO2,R262,-1.0
142,262,HO2,R262,-1.0
159,262,R262,OP2,1.0
128,263,MO2,R263,-1.0
128,263,MO2,R263,-1.0
142,263,R263,HO2,0.74
65,263,R263,HCHO,1.37
127,263,R263,MOH,0.63
18,264,ETHP,R264,-1.0
128,264,MO2,R264,-1.0
142,264,R264,HO2,1.0
65,264,R264,HCHO,0.75
50,264,R264,ACD,0.75
127,264,R264,MOH,0.25
64,264,R264,EOH,0.25
41,265,HC3P,R265,-1.0
128,265,MO2,R265,-1.0
142,265,R265,HO2,0.894
128,265,R265,MO2,0.08
18,265,R265,ETHP,0.026
176,265,R265,XO2,0.026
65,265,R265,HCHO,0.827
97,265,R265,ALD,0.198
53,265,R265,KET,0.497
108,265,R265,GLY,0.05
127,265,R265,MOH,0.25
196,265,R265,ROH,0.25
120,266,HC5P,R266,-1.0
128,266,MO2,R266,-1.0
142,266,R266,HO2,0.842
128,266,R266,MO2,0.018
18,266,R266,ETHP,0.14
176,266,R266,XO2,0.191
65,266,R266,HCHO,0.777
97,266,R266,ALD,0.251
53,266,R266,KET,0.618
127,266,R266,MOH,0.25
196,266,R266,ROH,0.25
30,267,ETEP,R267,-1.0
128,267,MO2,R267,-1.0
142,267,R267,HO2,1.0
65,267,R267,HCHO,1.95
97,267,R267,ALD,0.15
127,267,R267,MOH,0.25
45,267,R267,ETEG,0.25
88,268,OLTP,R268,-1.0
128,268,MO2,R268,-1.0
142,268,R268,HO2,1.0
65,268,R268,HCHO,1.5
97,268,R268,ALD,0.705
53,268,R268,KET,0.045
127,268,R268,MOH,0.25
196,268,R268,ROH,0.25
21,269,OLIP,R269,-1.0
128,269,MO2,R269,-1.0
142,269,R269,HO2,1.0
65,269,R269,HCHO,0.75
97,269,R269,ALD,1.28
53,269,R269,KET,0.218
127,269,R269,MOH,0.25
196,269,R269,ROH,0.25
103,270,BENP,R270,-1.0
128,270,MO2,R270,-1.0
65,270,R270,HCHO,0.68
142,270,R270,HO2,1.37
127,270,R270,MOH,0.32
51,270,R270,BALD,0.0
108,270,R270,GLY,1.0
76,270,R270,FURANONE,0.5
34,270,R270,DCB2,0.25
189,270,R270,DCB3,0.25
131,271,TOLP,R271,-1.0
128,271,MO2,R271,-1.0
65,271,R271,HCHO,0.68
142,271,R271,HO2,1.2846
127,271,R271,MOH,0.32
51,271,R271,BALD,0.0854
108,271,R271,GLY,0.5488
174,271,R271,MGLY,0.3659
76,271,R271,FURANONE,0.3659
68,271,R271,DCB1,0.5488
86,272,XYLP,R272,-1.0
128,272,MO2,R272,-1.0
65,272,R272,HCHO,0.68
142,272,R272,HO2,1.3218
127,272,R272,MOH,0.32
51,272,R272,BALD,0.0482
108,272,R272,GLY,0.7043
174,272,R272,MGLY,0.2475
76,272,R272,FURANONE,0.3522
34,272,R272,DCB2,0.5996
102,273,EBZP,R273,-1.0
128,273,MO2,R273,-1.0
65,273,R273,HCHO,0.68
142,273,R273,HO2,1.2846
127,273,R273,MOH,0.32
51,273,R273,BALD,0.0854
108,273,R273,GLY,0.5488
174,273,R273,MGLY,0.3659
76,273,R273,FURANONE,0.4573
34,273,R273,DCB2,0.4573
158,274,ISOP,R274,-1.0
128,274,MO2,R274,-1.0
142,274,R274,HO2,1.0
65,274,R274,HCHO,1.31
83,274,R274,MACR,0.159
113,274,R274,MVK,0.25
127,274,R274,MOH,0.25
196,274,R274,ROH,0.25
97,274,R274,ALD,0.023
108,274,R274,GLY,0.018
23,274,R274,HKET,0.016
77,275,APIP1,R275,-1.0
128,275,MO2,R275,-1.0
65,275,R275,HCHO,1.0295
28,275,R275,LIMAL,0.2205
165,275,R275,PINAL,0.273
97,275,R275,ALD,0.2385
156,275,R275,OPB,0.0845
127,275,R275,MOH,0.1105
53,275,R275,KET,0.1835
27,275,R275,ACT,0.067
142,275,R275,HO2,1.279
193,276,APIP2,R276,-1.0
128,276,MO2,R276,-1.0
142,276,R276,HO2,1.0
65,276,R276,HCHO,0.75
127,276,R276,MOH,0.25
42,276,R276,HOM,1.0
47,277,APINP1,R277,-1.0
128,277,MO2,R277,-1.0
115,277,R277,TRPN,0.341
65,277,R277,HCHO,0.964
127,277,R277,MOH,0.043
142,277,R277,HO2,0.918
126,277,R277,NO2,0.659
165,277,R277,PINAL,0.533
53,277,R277,KET,0.007
97,277,R277,ALD,0.119
57,278,APINP2,R278,-1.0
128,278,MO2,R278,-1.0
142,278,R278,HO2,0.75
126,278,R278,NO2,0.75
127,278,R278,MOH,0.25
65,278,R278,HCHO,0.75
42,278,R278,HOM,1.0
101,279,LIMP1,R279,-1.0
128,279,MO2,R279,-1.0
127,279,R279,MOH,0.25
28,279,R279,LIMAL,1.0
65,279,R279,HCHO,1.03
142,279,R279,HO2,1.0
75,280,LIMP2,R280,-1.0
128,280,MO2,R280,-1.0
142,280,R280,HO2,1.0
65,280,R280,HCHO,0.75
127,280,R280,MOH,0.25
42,280,R280,HOM,1.0
109,281,LIMNP1,R281,-1.0
128,281,MO2,R281,-1.0
115,281,R281,TRPN,0.69
65,281,R281,HCHO,0.91
127,281,R281,MOH,0.09
142,281,R281,HO2,1.01
28,281,R281,LIMAL,0.31
126,281,R281,NO2,0.31
32,282,LIMNP2,R282,-1.0
128,282,MO2,R282,-1.0
142,282,R282,HO2,0.75
65,282,R282,HCHO,0.75
126,282,R282,NO2,0.75
127,282,R282,MOH,0.25
42,282,R282,HOM,1.0
81,283,ACO3,R283,-1.0
128,283,MO2,R283,-1.0
142,283,R283,HO2,0.9
128,283,R283,MO2,0.9
65,283,R283,HCHO,1.0
163,283,R283,ORA2,0.1
62,284,RCO3,R284,-1.0
128,284,MO2,R284,-1.0
142,284,R284,HO2,0.9
128,284,R284,MO2,0.9
65,284,R284,HCHO,1.0
163,284,R284,ORA2,0.1
10,285,ACTP,R285,-1.0
128,285,MO2,R285,-1.0
142,285,R285,HO2,0.5
81,285,R285,ACO3,0.5
65,285,R285,HCHO,1.5
127,285,R285,MOH,0.25
196,285,R285,ROH,0.25
163,285,R285,ORA2,0.125
112,286,MEKP,R286,-1.0
128,286,MO2,R286,-1.0
142,286,R286,HO2,0.834
65,286,R286,HCHO,1.0
68,286,R286,DCB1,0.334
127,286,R286,MOH,0.25
196,286,R286,ROH,0.25
125,287,KETP,R287,-1.0
128,287,MO2,R287,-1.0
142,287,R287,HO2,1.0
65,287,R287,HCHO,0.75
68,287,R287,DCB1,0.5
127,287,R287,MOH,0.25
196,287,R287,ROH,0.25
55,288,MACP,R288,-1.0
128,288,MO2,R288,-1.0
142,288,R288,HO2,0.5
81,288,R288,ACO3,0.269
150,288,R288,CO,0.5
65,288,R288,HCHO,1.66
163,288,R288,ORA2,0.067
128,288,R288,MO2,0.25
127,288,R288,MOH,0.25
196,288,R288,ROH,0.25
170,289,MCP,R289,-1.0
128,289,MO2,R289,-1.0
126,289,R289,NO2,1.0
142,289,R289,HO2,1.0
65,289,R289,HCHO,1.5
23,289,R289,HKET,0.5
127,289,R289,MOH,0.25
196,289,R289,ROH,0.25
80,290,MVKP,R290,-1.0
128,290,MO2,R290,-1.0
142,290,R290,HO2,1.0
81,290,R290,ACO3,1.16
176,290,R290,XO2,1.16
65,290,R290,HCHO,1.5
97,290,R290,ALD,1.75
174,290,R290,MGLY,0.5
127,290,R290,MOH,0.25
196,290,R290,ROH,0.25
163,290,R290,ORA2,0.292
149,291,UALP,R291,-1.0
128,291,MO2,R291,-1.0
142,291,R291,HO2,1.0
150,291,R291,CO,0.305
65,291,R291,HCHO,0.773
97,291,R291,ALD,0.203
53,291,R291,KET,0.525
108,291,R291,GLY,0.135
174,291,R291,MGLY,0.105
127,291,R291,MOH,0.25
196,291,R291,ROH,0.25
52,292,BALP,R292,-1.0
128,292,MO2,R292,-1.0
142,292,R292,HO2,1.0
117,292,R292,BAL1,1.0
65,292,R292,HCHO,1.0
117,293,BAL1,R293,-1.0
128,293,MO2,R293,-1.0
142,293,R293,HO2,1.0
25,293,R293,BAL2,1.0
65,293,R293,HCHO,1.0
151,294,ADDC,R294,-1.0
128,294,MO2,R294,-1.0
142,294,R294,HO2,2.0
65,294,R294,HCHO,1.0
23,294,R294,HKET,0.32
108,294,R294,GLY,0.68
159,294,R294,OP2,0.68
153,295,MCTP,R295,-1.0
128,295,MO2,R295,-1.0
142,295,R295,HO2,1.0
71,295,R295,MCTO,1.0
65,295,R295,HCHO,1.0
16,296,ORAP,R296,-1.0
128,296,MO2,R296,-1.0
65,296,R296,HCHO,1.0
142,296,R296,HO2,1.0
108,296,R296,GLY,1.0
66,297,OLNN,R297,-1.0
128,297,MO2,R297,-1.0
142,297,R297,HO2,2.0
65,297,R297,HCHO,1.0
90,297,R297,ONIT,1.0
161,298,OLND,R298,-1.0
128,298,MO2,R298,-1.0
142,298,R298,HO2,0.5
126,298,R298,NO2,0.5
65,298,R298,HCHO,0.965
97,298,R298,ALD,0.93
53,298,R298,KET,0.348
127,298,R298,MOH,0.25
196,298,R298,ROH,0.25
90,298,R298,ONIT,0.5
36,299,ADCN,R299,-1.0
128,299,MO2,R299,-1.0
142,299,R299,HO2,1.0
126,299,R299,NO2,0.7
65,299,R299,HCHO,1.0
108,299,R299,GLY,0.7
159,299,R299,OP2,0.7
90,299,R299,ONIT,0.3
176,300,XO2,R300,-1.0
128,300,MO2,R300,-1.0
142,300,R300,HO2,1.0
65,300,R300,HCHO,1.0
18,301,ETHP,R301,-1.0
81,301,ACO3,R301,-1.0
142,301,R301,HO2,0.5
128,301,R301,MO2,0.5
50,301,R301,ACD,1.0
163,301,R301,ORA2,0.5
41,302,HC3P,R302,-1.0
81,302,ACO3,R302,-1.0
142,302,R302,HO2,0.394
128,302,R302,MO2,0.58
18,302,R302,ETHP,0.026
176,302,R302,XO2,0.026
65,302,R302,HCHO,0.13
97,302,R302,ALD,0.273
53,302,R302,KET,0.662
108,302,R302,GLY,0.067
163,302,R302,ORA2,0.5
120,303,HC5P,R303,-1.0
81,303,ACO3,R303,-1.0
142,303,R303,HO2,0.342
128,303,R303,MO2,0.518
18,303,R303,ETHP,0.14
176,303,R303,XO2,0.191
65,303,R303,HCHO,0.042
97,303,R303,ALD,0.381
53,303,R303,KET,0.824
163,303,R303,ORA2,0.5
30,304,ETEP,R304,-1.0
81,304,ACO3,R304,-1.0
142,304,R304,HO2,0.5
128,304,R304,MO2,0.5
65,304,R304,HCHO,1.6
97,304,R304,ALD,0.2
163,304,R304,ORA2,0.5
88,305,OLTP,R305,-1.0
81,305,ACO3,R305,-1.0
142,305,R305,HO2,0.5
128,305,R305,MO2,0.5
65,305,R305,HCHO,1.0
97,305,R305,ALD,0.94
53,305,R305,KET,0.06
163,305,R305,ORA2,0.5
21,306,OLIP,R306,-1.0
81,306,ACO3,R306,-1.0
142,306,R306,HO2,0.5
128,306,R306,MO2,0.5
97,306,R306,ALD,1.71
53,306,R306,KET,0.29
163,306,R306,ORA2,0.5
103,307,BENP,R307,-1.0
81,307,ACO3,R307,-1.0
128,307,R307,MO2,0.7
142,307,R307,HO2,1.0
163,307,R307,ORA2,0.3
51,307,R307,BALD,0.0
108,307,R307,GLY,1.0
76,307,R307,FURANONE,0.5
34,307,R307,DCB2,0.25
189,307,R307,DCB3,0.25
131,308,TOLP,R308,-1.0
81,308,ACO3,R308,-1.0
128,308,R308,MO2,0.7
142,308,R308,HO2,0.9146
163,308,R308,ORA2,0.3
51,308,R308,BALD,0.0854
108,308,R308,GLY,0.5488
174,308,R308,MGLY,0.3659
76,308,R308,FURANONE,0.3659
68,308,R308,DCB1,0.5488
86,309,XYLP,R309,-1.0
81,309,ACO3,R309,-1.0
128,309,R309,MO2,0.7
142,309,R309,HO2,0.9518
163,309,R309,ORA2,0.3
51,309,R309,BALD,0.0482
108,309,R309,GLY,0.7043
174,309,R309,MGLY,0.2475
76,309,R309,FURANONE,0.3522
34,309,R309,DCB2,0.5996
102,310,EBZP,R310,-1.0
81,310,ACO3,R310,-1.0
128,310,R310,MO2,0.7
142,310,R310,HO2,0.9146
163,310,R310,ORA2,0.3
51,310,R310,BALD,0.0854
108,310,R310,GLY,0.5488
174,310,R310,MGLY,0.3659
76,310,R310,FURANONE,0.4573
34,310,R310,DCB2,0.4573
158,311,ISOP,R311,-1.0
81,311,ACO3,R311,-1.0
142,311,R311,HO2,0.5
128,311,R311,MO2,0.5
65,311,R311,HCHO,1.048
83,311,R311,MACR,0.219
113,311,R311,MVK,0.305
163,311,R311,ORA2,0.5
77,312,APIP1,R312,-1.0
81,312,ACO3,R312,-1.0
165,312,R312,PINAL,0.2535
97,312,R312,ALD,0.371
156,312,R312,OPB,0.091
27,312,R312,ACT,0.1165
28,312,R312,LIMAL,0.1725
65,312,R312,HCHO,0.403
142,312,R312,HO2,1.0
128,312,R312,MO2,1.0
53,312,R312,KET,0.112
193,313,APIP2,R313,-1.0
81,313,ACO3,R313,-1.0
188,313,R313,HO,0.5
128,313,R313,MO2,0.5
163,313,R313,ORA2,0.5
42,313,R313,HOM,1.0
47,314,APINP1,R314,-1.0
81,314,ACO3,R314,-1.0
126,314,R314,NO2,0.825
165,314,R314,PINAL,0.65
128,314,R314,MO2,1.0
115,314,R314,TRPN,0.175
97,314,R314,ALD,0.168
53,314,R314,KET,0.007
65,314,R314,HCHO,0.007
142,314,R314,HO2,0.175
57,315,APINP2,R315,-1.0
81,315,ACO3,R315,-1.0
126,315,R315,NO2,0.5
128,315,R315,MO2,0.5
163,315,R315,ORA2,0.5
42,315,R315,HOM,1.0
101,316,LIMP1,R316,-1.0
81,316,ACO3,R316,-1.0
28,316,R316,LIMAL,1.0
65,316,R316,HCHO,0.56
142,316,R316,HO2,1.0
128,316,R316,MO2,1.0
75,317,LIMP2,R317,-1.0
81,317,ACO3,R317,-1.0
188,317,R317,HO,0.5
128,317,R317,MO2,0.5
163,317,R317,ORA2,0.5
42,317,R317,HOM,1.0
109,318,LIMNP1,R318,-1.0
81,318,ACO3,R318,-1.0
128,318,R318,MO2,1.0
126,318,R318,NO2,0.46
28,318,R318,LIMAL,0.46
115,318,R318,TRPN,0.54
142,318,R318,HO2,0.54
32,319,LIMNP2,R319,-1.0
81,319,ACO3,R319,-1.0
128,319,R319,MO2,0.5
126,319,R319,NO2,0.5
163,319,R319,ORA2,0.5
42,319,R319,HOM,1.0
81,320,ACO3,R320,-1.0
81,320,ACO3,R320,-1.0
128,320,R320,MO2,2.0
62,321,RCO3,R321,-1.0
81,321,ACO3,R321,-1.0
128,321,R321,MO2,1.0
18,321,R321,ETHP,1.0
10,322,ACTP,R322,-1.0
81,322,ACO3,R322,-1.0
128,322,R322,MO2,0.5
