# species_index (starts from 1),reaction_index (starts from 1),from,to,directed stoichiometric value
174,183,MO2,R183,-1.0
49,183,NO,R183,-1.0
163,183,R183,HO2,1.0
101,183,R183,NO2,1.0
177,183,R183,HCHO,1.0
74,184,ETHP,R184,-1.0
49,184,NO,R184,-1.0
163,184,R184,HO2,1.0
101,184,R184,NO2,1.0
71,184,R184,ACD,1.0
189,185,HC3P,R185,-1.0
49,185,NO,R185,-1.0
163,185,R185,HO2,0.66
174,185,R185,MO2,0.131
74,185,R185,ETHP,0.048
195,185,R185,XO2,0.089
101,185,R185,NO2,0.935
71,185,R185,ACD,0.504
180,185,R185,ALD,0.132
140,185,R185,ACT,0.165
156,185,R185,MEK,0.042
1,185,R185,ONIT,0.065
58,186,HC5P,R186,-1.0
49,186,NO,R186,-1.0
163,186,R186,HO2,0.2
174,186,R186,MO2,0.051
74,186,R186,ETHP,0.231
195,186,R186,XO2,0.235
101,186,R186,NO2,0.864
177,186,R186,HCHO,0.018
71,186,R186,ACD,0.045
180,186,R186,ALD,0.203
156,186,R186,MEK,0.033
140,186,R186,ACT,0.217
181,186,R186,KET,0.033
10,186,R186,HKET,0.272
1,186,R186,ONIT,0.136
26,187,ETEP,R187,-1.0
49,187,NO,R187,-1.0
163,187,R187,HO2,1.0
101,187,R187,NO2,1.0
177,187,R187,HCHO,1.6
180,187,R187,ALD,0.2
45,188,OLTP,R188,-1.0
49,188,NO,R188,-1.0
163,188,R188,HO2,0.78
101,188,R188,NO2,0.97
177,188,R188,HCHO,0.78
71,188,R188,ACD,0.012
180,188,R188,ALD,0.44
140,188,R188,ACT,0.06
156,188,R188,MEK,0.13
1,188,R188,ONIT,0.03
132,189,OLIP,R189,-1.0
49,189,NO,R189,-1.0
163,189,R189,HO2,0.83
101,189,R189,NO2,0.95
71,189,R189,ACD,0.81
180,189,R189,ALD,0.68
140,189,R189,ACT,0.2
181,189,R189,KET,0.09
10,189,R189,HKET,0.02
1,189,R189,ONIT,0.05
146,190,BENP,R190,-1.0
49,190,NO,R190,-1.0
1,190,R190,ONIT,0.0
54,190,R190,VROCP4OXY2,0.0012
139,190,R190,VROCN1OXY6,0.0008
101,190,R190,NO2,0.998
163,190,R190,HO2,0.998
33,190,R190,BALD,0.0
192,190,R190,GLY,0.998
53,190,R190,FURANONE,0.499
130,190,R190,DCB2,0.2495
127,190,R190,DCB3,0.2495
135,191,TOLP,R191,-1.0
49,191,NO,R191,-1.0
1,191,R191,ONIT,0.0002
54,191,R191,VROCP4OXY2,0.0013
139,191,R191,VROCN1OXY6,0.0006
101,191,R191,NO2,0.998
163,191,R191,HO2,0.998
33,191,R191,BALD,0.0852
192,191,R191,GLY,0.5477
131,191,R191,MGLY,0.3651
53,191,R191,FURANONE,0.3651
117,191,R191,DCB1,0.5477
69,192,XYLP,R192,-1.0
49,192,NO,R192,-1.0
1,192,R192,ONIT,0.0001
61,192,R192,VROCP3OXY2,0.0013
183,192,R192,VROCP0OXY4,0.0006
101,192,R192,NO2,0.998
163,192,R192,HO2,0.998
33,192,R192,BALD,0.0481
192,192,R192,GLY,0.7029
131,192,R192,MGLY,0.247
53,192,R192,FURANONE,0.3515
130,192,R192,DCB2,0.5984
99,193,EBZP,R193,-1.0
49,193,NO,R193,-1.0
1,193,R193,ONIT,0.0002
61,193,R193,VROCP3OXY2,0.0013
183,193,R193,VROCP0OXY4,0.0006
101,193,R193,NO2,0.998
163,193,R193,HO2,0.998
33,193,R193,BALD,0.0852
192,193,R193,GLY,0.5477
131,193,R193,MGLY,0.3651
53,193,R193,FURANONE,0.4564
130,193,R193,DCB2,0.4564
133,194,APIP1,R194,-1.0
49,194,NO,R194,-1.0
141,194,R194,TRPN,0.237
163,194,R194,HO2,0.763
101,194,R194,NO2,0.763
81,194,R194,PINAL,0.195
180,194,R194,ALD,0.284
140,194,R194,ACT,0.0865
147,194,R194,LIMAL,0.1285
177,194,R194,HCHO,0.308
72,194,R194,OPB,0.0715
181,194,R194,KET,0.084
21,195,APIP2,R195,-1.0
49,195,NO,R195,-1.0
62,195,R195,HO,0.82
101,195,R195,NO2,0.82
119,195,R195,HOM,1.0
92,196,APINP1,R196,-1.0
49,196,NO,R196,-1.0
101,196,R196,NO2,1.6955
141,196,R196,TRPN,0.2345
1,196,R196,ONIT,0.07
81,196,R196,PINAL,0.6045
180,196,R196,ALD,0.154
181,196,R196,KET,0.007
177,196,R196,HCHO,0.007
163,196,R196,HO2,0.1645
172,197,APINP2,R197,-1.0
49,197,NO,R197,-1.0
101,197,R197,NO2,0.82
62,197,R197,HO,0.82
119,197,R197,HOM,1.0
13,198,LIMP1,R198,-1.0
49,198,NO,R198,-1.0
141,198,R198,TRPN,0.23
101,198,R198,NO2,0.77
147,198,R198,LIMAL,0.77
163,198,R198,HO2,0.77
177,198,R198,HCHO,0.43
11,199,LIMP2,R199,-1.0
49,199,NO,R199,-1.0
62,199,R199,HO,0.77
101,199,R199,NO2,0.77
119,199,R199,HOM,1.0
149,200,LIMNP1,R200,-1.0
49,200,NO,R200,-1.0
141,200,R200,TRPN,0.57
1,200,R200,ONIT,0.07
101,200,R200,NO2,1.36
147,200,R200,LIMAL,0.43
163,200,R200,HO2,0.5
44,201,LIMNP2,R201,-1.0
49,201,NO,R201,-1.0
101,201,R201,NO2,0.77
62,201,R201,HO,0.77
119,201,R201,HOM,1.0
128,202,PINALP,R202,-1.0
49,202,NO,R202,-1.0
141,202,R202,TRPN,0.36
119,202,R202,HOM,0.64
101,202,R202,NO2,0.64
65,203,LIMALP,R203,-1.0
49,203,NO,R203,-1.0
141,203,R203,TRPN,0.64
101,203,R203,NO2,0.36
163,203,R203,HO2,0.36
177,203,R203,HCHO,0.36
86,203,R203,PAA,0.36
63,204,ACO3,R204,-1.0
49,204,NO,R204,-1.0
174,204,R204,MO2,1.0
101,204,R204,NO2,1.0
126,205,RCO3,R205,-1.0
49,205,NO,R205,-1.0
74,205,R205,ETHP,1.0
101,205,R205,NO2,1.0
9,206,ACTP,R206,-1.0
49,206,NO,R206,-1.0
63,206,R206,ACO3,1.0
101,206,R206,NO2,1.0
177,206,R206,HCHO,1.0
160,207,MEKP,R207,-1.0
49,207,NO,R207,-1.0
163,207,R207,HO2,0.67
101,207,R207,NO2,1.0
177,207,R207,HCHO,0.33
117,207,R207,DCB1,0.67
41,208,KETP,R208,-1.0
49,208,NO,R208,-1.0
163,208,R208,HO2,0.77
63,208,R208,ACO3,0.23
195,208,R208,XO2,0.16
101,208,R208,NO2,1.0
180,208,R208,ALD,0.46
131,208,R208,MGLY,0.54
122,209,MACP,R209,-1.0
49,209,NO,R209,-1.0
174,209,R209,MO2,0.65
63,209,R209,ACO3,0.35
101,209,R209,NO2,1.0
108,209,R209,CO,0.65
177,209,R209,HCHO,0.65
115,210,MCP,R210,-1.0
49,210,NO,R210,-1.0
101,210,R210,NO2,1.0
163,210,R210,HO2,0.5
177,210,R210,HCHO,0.5
10,210,R210,HKET,1.0
43,211,MVKP,R211,-1.0
49,211,NO,R211,-1.0
163,211,R211,HO2,0.3
63,211,R211,ACO3,0.7
195,211,R211,XO2,0.7
101,211,R211,NO2,1.0
177,211,R211,HCHO,0.3
180,211,R211,ALD,0.7
131,211,R211,MGLY,0.3
3,212,UALP,R212,-1.0
49,212,NO,R212,-1.0
163,212,R212,HO2,1.0
101,212,R212,NO2,1.0
108,212,R212,CO,0.61
177,212,R212,HCHO,0.03
180,212,R212,ALD,0.27
192,212,R212,GLY,0.18
181,212,R212,KET,0.7
131,212,R212,MGLY,0.21
46,213,BALP,R213,-1.0
49,213,NO,R213,-1.0
196,213,R213,BAL1,1.0
101,213,R213,NO2,1.0
196,214,BAL1,R214,-1.0
49,214,NO,R214,-1.0
90,214,R214,BAL2,1.0
101,214,R214,NO2,1.0
123,215,ADDC,R215,-1.0
49,215,NO,R215,-1.0
163,215,R215,HO2,1.0
101,215,R215,NO2,1.0
10,215,R215,HKET,0.32
192,215,R215,GLY,0.68
137,215,R215,OP2,0.68
114,216,MCTP,R216,-1.0
49,216,NO,R216,-1.0
6,216,R216,MCTO,1.0
101,216,R216,NO2,1.0
185,217,ORAP,R217,-1.0
49,217,NO,R217,-1.0
101,217,R217,NO2,1.0
192,217,R217,GLY,1.0
163,217,R217,HO2,1.0
51,218,OLNN,R218,-1.0
49,218,NO,R218,-1.0
101,218,R218,NO2,1.0
163,218,R218,HO2,1.0
1,218,R218,ONIT,1.0
184,219,OLND,R219,-1.0
49,219,NO,R219,-1.0
101,219,R219,NO2,2.0
177,219,R219,HCHO,0.287
180,219,R219,ALD,1.24
181,219,R219,KET,0.464
40,220,ADCN,R220,-1.0
49,220,NO,R220,-1.0
101,220,R220,NO2,2.0
192,220,R220,GLY,1.0
137,220,R220,OP2,1.0
195,221,XO2,R221,-1.0
49,221,NO,R221,-1.0
101,221,R221,NO2,1.0
90,222,BAL2,R222,-1.0
101,222,NO2,R222,-1.0
1,222,R222,ONIT,1.0
190,223,CHO,R223,-1.0
101,223,NO2,R223,-1.0
1,223,R223,ONIT,1.0
6,224,MCTO,R224,-1.0
101,224,NO2,R224,-1.0
1,224,R224,ONIT,1.0
174,225,MO2,R225,-1.0
163,225,HO2,R225,-1.0
52,225,R225,OP1,1.0
74,226,ETHP,R226,-1.0
163,226,HO2,R226,-1.0
137,226,R226,OP2,1.0
189,227,HC3P,R227,-1.0
163,227,HO2,R227,-1.0
137,227,R227,OP2,1.0
58,228,HC5P,R228,-1.0
163,228,HO2,R228,-1.0
137,228,R228,OP2,1.0
26,229,ETEP,R229,-1.0
163,229,HO2,R229,-1.0
137,229,R229,OP2,1.0
45,230,OLTP,R230,-1.0
163,230,HO2,R230,-1.0
137,230,R230,OP2,1.0
132,231,OLIP,R231,-1.0
163,231,HO2,R231,-1.0
137,231,R231,OP2,1.0
146,232,BENP,R232,-1.0
163,232,HO2,R232,-1.0
137,232,R232,OP2,0.6021
139,232,R232,VROCN1OXY6,0.3979
135,233,TOLP,R233,-1.0
163,233,HO2,R233,-1.0
137,233,R233,OP2,0.7195
139,233,R233,VROCN1OXY6,0.2805
69,234,XYLP,R234,-1.0
163,234,HO2,R234,-1.0
137,234,R234,OP2,0.0482
97,234,R234,OP3,0.6747
183,234,R234,VROCP0OXY4,0.2771
99,235,EBZP,R235,-1.0
163,235,HO2,R235,-1.0
137,235,R235,OP2,0.0854
97,235,R235,OP3,0.6341
183,235,R235,VROCP0OXY4,0.2805
133,236,APIP1,R236,-1.0
163,236,HO2,R236,-1.0
140,236,R236,ACT,0.039
147,236,R236,LIMAL,0.039
177,236,R236,HCHO,0.0625
72,236,R236,OPB,0.762
163,236,R236,HO2,0.3225
81,236,R236,PINAL,0.1885
62,236,R236,HO,0.238
181,236,R236,KET,0.0105
21,237,APIP2,R237,-1.0
163,237,HO2,R237,-1.0
119,237,R237,HOM,1.0
92,238,APINP1,R238,-1.0
163,238,HO2,R238,-1.0
141,238,R238,TRPN,0.461
81,238,R238,PINAL,0.455
101,238,R238,NO2,0.539
62,238,R238,HO,0.6195
180,238,R238,ALD,0.077
181,238,R238,KET,0.007
177,238,R238,HCHO,0.007
172,239,APINP2,R239,-1.0
163,239,HO2,R239,-1.0
119,239,R239,HOM,1.0
13,240,LIMP1,R240,-1.0
163,240,HO2,R240,-1.0
72,240,R240,OPB,0.9
147,240,R240,LIMAL,0.1
62,240,R240,HO,0.1
163,240,R240,HO2,0.1
177,240,R240,HCHO,0.06
11,241,LIMP2,R241,-1.0
163,241,HO2,R241,-1.0
119,241,R241,HOM,1.0
149,242,LIMNP1,R242,-1.0
163,242,HO2,R242,-1.0
141,242,R242,TRPN,0.77
62,242,R242,HO,0.5
147,242,R242,LIMAL,0.23
101,242,R242,NO2,0.23
163,242,R242,HO2,0.27
44,243,LIMNP2,R243,-1.0
163,243,HO2,R243,-1.0
119,243,R243,HOM,1.0
128,244,PINALP,R244,-1.0
163,244,HO2,R244,-1.0
72,244,R244,OPB,0.75
62,244,R244,HO,0.25
119,244,R244,HOM,0.25
65,245,LIMALP,R245,-1.0
163,245,HO2,R245,-1.0
72,245,R245,OPB,0.9
62,245,R245,HO,0.1
163,245,R245,HO2,0.1
177,245,R245,HCHO,0.1
86,245,R245,PAA,0.1
63,246,ACO3,R246,-1.0
163,246,HO2,R246,-1.0
62,246,R246,HO,0.44
174,246,R246,MO2,0.44
35,246,R246,ORA2,0.15
86,246,R246,PAA,0.41
126,247,RCO3,R247,-1.0
163,247,HO2,R247,-1.0
62,247,R247,HO,0.44
74,247,R247,ETHP,0.44
35,247,R247,ORA2,0.15
86,247,R247,PAA,0.41
9,248,ACTP,R248,-1.0
163,248,HO2,R248,-1.0
62,248,R248,HO,0.15
63,248,R248,ACO3,0.15
177,248,R248,HCHO,0.15
137,248,R248,OP2,0.85
160,249,MEKP,R249,-1.0
163,249,HO2,R249,-1.0
137,249,R249,OP2,1.0
41,250,KETP,R250,-1.0
163,250,HO2,R250,-1.0
137,250,R250,OP2,1.0
122,251,MACP,R251,-1.0
163,251,HO2,R251,-1.0
161,251,R251,MAHP,1.0
115,252,MCP,R252,-1.0
163,252,HO2,R252,-1.0
161,252,R252,MAHP,1.0
43,253,MVKP,R253,-1.0
163,253,HO2,R253,-1.0
137,253,R253,OP2,1.0
3,254,UALP,R254,-1.0
163,254,HO2,R254,-1.0
137,254,R254,OP2,1.0
123,255,ADDC,R255,-1.0
163,255,HO2,R255,-1.0
137,255,R255,OP2,1.0
190,256,CHO,R256,-1.0
163,256,HO2,R256,-1.0
55,256,R256,CSL,1.0
114,257,MCTP,R257,-1.0
163,257,HO2,R257,-1.0
137,257,R257,OP2,1.0
185,258,ORAP,R258,-1.0
163,258,HO2,R258,-1.0
137,258,R258,OP2,1.0
51,259,OLNN,R259,-1.0
163,259,HO2,R259,-1.0
1,259,R259,ONIT,1.0
184,260,OLND,R260,-1.0
163,260,HO2,R260,-1.0
1,260,R260,ONIT,1.0
40,261,ADCN,R261,-1.0
163,261,HO2,R261,-1.0
137,261,R261,OP2,1.0
195,262,XO2,R262,-1.0
163,262,HO2,R262,-1.0
137,262,R262,OP2,1.0
174,263,MO2,R263,-1.0
174,263,MO2,R263,-1.0
163,263,R263,HO2,0.74
177,263,R263,HCHO,1.37
167,263,R263,MOH,0.63
74,264,ETHP,R264,-1.0
174,264,MO2,R264,-1.0
163,264,R264,HO2,1.0
177,264,R264,HCHO,0.75
71,264,R264,ACD,0.75
167,264,R264,MOH,0.25
145,264,R264,EOH,0.25
189,265,HC3P,R265,-1.0
174,265,MO2,R265,-1.0
163,265,R265,HO2,0.894
174,265,R265,MO2,0.08
74,265,R265,ETHP,0.026
195,265,R265,XO2,0.026
177,265,R265,HCHO,0.827
180,265,R265,ALD,0.198
181,265,R265,KET,0.497
192,265,R265,GLY,0.05
167,265,R265,MOH,0.25
29,265,R265,ROH,0.25
58,266,HC5P,R266,-1.0
174,266,MO2,R266,-1.0
163,266,R266,HO2,0.842
174,266,R266,MO2,0.018
74,266,R266,ETHP,0.14
195,266,R266,XO2,0.191
177,266,R266,HCHO,0.777
180,266,R266,ALD,0.251
181,266,R266,KET,0.618
167,266,R266,MOH,0.25
29,266,R266,ROH,0.25
26,267,ETEP,R267,-1.0
174,267,MO2,R267,-1.0
163,267,R267,HO2,1.0
177,267,R267,HCHO,1.95
180,267,R267,ALD,0.15
167,267,R267,MOH,0.25
37,267,R267,ETEG,0.25
45,268,OLTP,R268,-1.0
174,268,MO2,R268,-1.0
163,268,R268,HO2,1.0
177,268,R268,HCHO,1.5
180,268,R268,ALD,0.705
181,268,R268,KET,0.045
167,268,R268,MOH,0.25
29,268,R268,ROH,0.25
132,269,OLIP,R269,-1.0
174,269,MO2,R269,-1.0
163,269,R269,HO2,1.0
177,269,R269,HCHO,0.75
180,269,R269,ALD,1.28
181,269,R269,KET,0.218
167,269,R269,MOH,0.25
29,269,R269,ROH,0.25
146,270,BENP,R270,-1.0
174,270,MO2,R270,-1.0
177,270,R270,HCHO,0.68
163,270,R270,HO2,1.37
167,270,R270,MOH,0.32
33,270,R270,BALD,0.0
192,270,R270,GLY,1.0
53,270,R270,FURANONE,0.5
130,270,R270,DCB2,0.25
127,270,R270,DCB3,0.25
135,271,TOLP,R271,-1.0
174,271,MO2,R271,-1.0
177,271,R271,HCHO,0.68
163,271,R271,HO2,1.2846
167,271,R271,MOH,0.32
33,271,R271,BALD,0.0854
192,271,R271,GLY,0.5488
131,271,R271,MGLY,0.3659
53,271,R271,FURANONE,0.3659
117,271,R271,DCB1,0.5488
69,272,XYLP,R272,-1.0
174,272,MO2,R272,-1.0
177,272,R272,HCHO,0.68
163,272,R272,HO2,1.3218
167,272,R272,MOH,0.32
33,272,R272,BALD,0.0482
192,272,R272,GLY,0.7043
131,272,R272,MGLY,0.2475
53,272,R272,FURANONE,0.3522
130,272,R272,DCB2,0.5996
99,273,EBZP,R273,-1.0
174,273,MO2,R273,-1.0
177,273,R273,HCHO,0.68
163,273,R273,HO2,1.2846
167,273,R273,MOH,0.32
33,273,R273,BALD,0.0854
192,273,R273,GLY,0.5488
131,273,R273,MGLY,0.3659
53,273,R273,FURANONE,0.4573
130,273,R273,DCB2,0.4573
25,274,ISOP,R274,-1.0
174,274,MO2,R274,-1.0
163,274,R274,HO2,1.0
177,274,R274,HCHO,1.31
148,274,R274,MACR,0.159
187,274,R274,MVK,0.25
167,274,R274,MOH,0.25
29,274,R274,ROH,0.25
180,274,R274,ALD,0.023
192,274,R274,GLY,0.018
10,274,R274,HKET,0.016
133,275,APIP1,R275,-1.0
174,275,MO2,R275,-1.0
177,275,R275,HCHO,1.0295
147,275,R275,LIMAL,0.2205
81,275,R275,PINAL,0.273
180,275,R275,ALD,0.2385
72,275,R275,OPB,0.0845
167,275,R275,MOH,0.1105
181,275,R275,KET,0.1835
140,275,R275,ACT,0.067
163,275,R275,HO2,1.279
21,276,APIP2,R276,-1.0
174,276,MO2,R276,-1.0
163,276,R276,HO2,1.0
177,276,R276,HCHO,0.75
167,276,R276,MOH,0.25
119,276,R276,HOM,1.0
92,277,APINP1,R277,-1.0
174,277,MO2,R277,-1.0
141,277,R277,TRPN,0.341
177,277,R277,HCHO,0.964
167,277,R277,MOH,0.043
163,277,R277,HO2,0.918
101,277,R277,NO2,0.659
81,277,R277,PINAL,0.533
181,277,R277,KET,0.007
180,277,R277,ALD,0.119
172,278,APINP2,R278,-1.0
174,278,MO2,R278,-1.0
163,278,R278,HO2,0.75
101,278,R278,NO2,0.75
167,278,R278,MOH,0.25
177,278,R278,HCHO,0.75
119,278,R278,HOM,1.0
13,279,LIMP1,R279,-1.0
174,279,MO2,R279,-1.0
167,279,R279,MOH,0.25
147,279,R279,LIMAL,1.0
177,279,R279,HCHO,1.03
163,279,R279,HO2,1.0
11,280,LIMP2,R280,-1.0
174,280,MO2,R280,-1.0
163,280,R280,HO2,1.0
177,280,R280,HCHO,0.75
167,280,R280,MOH,0.25
119,280,R280,HOM,1.0
149,281,LIMNP1,R281,-1.0
174,281,MO2,R281,-1.0
141,281,R281,TRPN,0.69
177,281,R281,HCHO,0.91
167,281,R281,MOH,0.09
163,281,R281,HO2,1.01
147,281,R281,LIMAL,0.31
101,281,R281,NO2,0.31
44,282,LIMNP2,R282,-1.0
174,282,MO2,R282,-1.0
163,282,R282,HO2,0.75
177,282,R282,HCHO,0.75
101,282,R282,NO2,0.75
167,282,R282,MOH,0.25
119,282,R282,HOM,1.0
63,283,ACO3,R283,-1.0
174,283,MO2,R283,-1.0
163,283,R283,HO2,0.9
174,283,R283,MO2,0.9
177,283,R283,HCHO,1.0
35,283,R283,ORA2,0.1
126,284,RCO3,R284,-1.0
174,284,MO2,R284,-1.0
163,284,R284,HO2,0.9
174,284,R284,MO2,0.9
177,284,R284,HCHO,1.0
35,284,R284,ORA2,0.1
9,285,ACTP,R285,-1.0
174,285,MO2,R285,-1.0
163,285,R285,HO2,0.5
63,285,R285,ACO3,0.5
177,285,R285,HCHO,1.5
167,285,R285,MOH,0.25
29,285,R285,ROH,0.25
35,285,R285,ORA2,0.125
160,286,MEKP,R286,-1.0
174,286,MO2,R286,-1.0
163,286,R286,HO2,0.834
177,286,R286,HCHO,1.0
117,286,R286,DCB1,0.334
167,286,R286,MOH,0.25
29,286,R286,ROH,0.25
41,287,KETP,R287,-1.0
174,287,MO2,R287,-1.0
163,287,R287,HO2,1.0
177,287,R287,HCHO,0.75
117,287,R287,DCB1,0.5
167,287,R287,MOH,0.25
29,287,R287,ROH,0.25
122,288,MACP,R288,-1.0
174,288,MO2,R288,-1.0
163,288,R288,HO2,0.5
63,288,R288,ACO3,0.269
108,288,R288,CO,0.5
177,288,R288,HCHO,1.66
35,288,R288,ORA2,0.067
174,288,R288,MO2,0.25
167,288,R288,MOH,0.25
29,288,R288,ROH,0.25
115,289,MCP,R289,-1.0
174,289,MO2,R289,-1.0
101,289,R289,NO2,1.0
163,289,R289,HO2,1.0
177,289,R289,HCHO,1.5
10,289,R289,HKET,0.5
167,289,R289,MOH,0.25
29,289,R289,ROH,0.25
43,290,MVKP,R290,-1.0
174,290,MO2,R290,-1.0
163,290,R290,HO2,1.0
63,290,R290,ACO3,1.16
195,290,R290,XO2,1.16
177,290,R290,HCHO,1.5
180,290,R290,ALD,1.75
131,290,R290,MGLY,0.5
167,290,R290,MOH,0.25
29,290,R290,ROH,0.25
35,290,R290,ORA2,0.292
3,291,UALP,R291,-1.0
174,291,MO2,R291,-1.0
163,291,R291,HO2,1.0
108,291,R291,CO,0.305
177,291,R291,HCHO,0.773
180,291,R291,ALD,0.203
181,291,R291,KET,0.525
192,291,R291,GLY,0.135
131,291,R291,MGLY,0.105
167,291,R291,MOH,0.25
29,291,R291,ROH,0.25
46,292,BALP,R292,-1.0
174,292,MO2,R292,-1.0
163,292,R292,HO2,1.0
196,292,R292,BAL1,1.0
177,292,R292,HCHO,1.0
196,293,BAL1,R293,-1.0
174,293,MO2,R293,-1.0
163,293,R293,HO2,1.0
90,293,R293,BAL2,1.0
177,293,R293,HCHO,1.0
123,294,ADDC,R294,-1.0
174,294,MO2,R294,-1.0
163,294,R294,HO2,2.0
177,294,R294,HCHO,1.0
10,294,R294,HKET,0.32
192,294,R294,GLY,0.68
137,294,R294,OP2,0.68
114,295,MCTP,R295,-1.0
174,295,MO2,R295,-1.0
163,295,R295,HO2,1.0
6,295,R295,MCTO,1.0
177,295,R295,HCHO,1.0
185,296,ORAP,R296,-1.0
174,296,MO2,R296,-1.0
177,296,R296,HCHO,1.0
163,296,R296,HO2,1.0
192,296,R296,GLY,1.0
51,297,OLNN,R297,-1.0
174,297,MO2,R297,-1.0
163,297,R297,HO2,2.0
177,297,R297,HCHO,1.0
1,297,R297,ONIT,1.0
184,298,OLND,R298,-1.0
174,298,MO2,R298,-1.0
163,298,R298,HO2,0.5
101,298,R298,NO2,0.5
177,298,R298,HCHO,0.965
180,298,R298,ALD,0.93
181,298,R298,KET,0.348
167,298,R298,MOH,0.25
29,298,R298,ROH,0.25
1,298,R298,ONIT,0.5
40,299,ADCN,R299,-1.0
174,299,MO2,R299,-1.0
163,299,R299,HO2,1.0
101,299,R299,NO2,0.7
177,299,R299,HCHO,1.0
192,299,R299,GLY,0.7
137,299,R299,OP2,0.7
1,299,R299,ONIT,0.3
195,300,XO2,R300,-1.0
174,300,MO2,R300,-1.0
163,300,R300,HO2,1.0
177,300,R300,HCHO,1.0
74,301,ETHP,R301,-1.0
63,301,ACO3,R301,-1.0
163,301,R301,HO2,0.5
174,301,R301,MO2,0.5
71,301,R301,ACD,1.0
35,301,R301,ORA2,0.5
189,302,HC3P,R302,-1.0
63,302,ACO3,R302,-1.0
163,302,R302,HO2,0.394
174,302,R302,MO2,0.58
74,302,R302,ETHP,0.026
195,302,R302,XO2,0.026
177,302,R302,HCHO,0.13
180,302,R302,ALD,0.273
181,302,R302,KET,0.662
192,302,R302,GLY,0.067
35,302,R302,ORA2,0.5
58,303,HC5P,R303,-1.0
63,303,ACO3,R303,-1.0
163,303,R303,HO2,0.342
174,303,R303,MO2,0.518
74,303,R303,ETHP,0.14
195,303,R303,XO2,0.191
177,303,R303,HCHO,0.042
180,303,R303,ALD,0.381
181,303,R303,KET,0.824
35,303,R303,ORA2,0.5
26,304,ETEP,R304,-1.0
63,304,ACO3,R304,-1.0
163,304,R304,HO2,0.5
174,304,R304,MO2,0.5
177,304,R304,HCHO,1.6
180,304,R304,ALD,0.2
35,304,R304,ORA2,0.5
45,305,OLTP,R305,-1.0
63,305,ACO3,R305,-1.0
163,305,R305,HO2,0.5
174,305,R305,MO2,0.5
177,305,R305,HCHO,1.0
180,305,R305,ALD,0.94
181,305,R305,KET,0.06
35,305,R305,ORA2,0.5
132,306,OLIP,R306,-1.0
63,306,ACO3,R306,-1.0
163,306,R306,HO2,0.5
174,306,R306,MO2,0.5
180,306,R306,ALD,1.71
181,306,R306,KET,0.29
35,306,R306,ORA2,0.5
146,307,BENP,R307,-1.0
63,307,ACO3,R307,-1.0
174,307,R307,MO2,0.7
163,307,R307,HO2,1.0
35,307,R307,ORA2,0.3
33,307,R307,BALD,0.0
192,307,R307,GLY,1.0
53,307,R307,FURANONE,0.5
130,307,R307,DCB2,0.25
127,307,R307,DCB3,0.25
135,308,TOLP,R308,-1.0
63,308,ACO3,R308,-1.0
174,308,R308,MO2,0.7
163,308,R308,HO2,0.9146
35,308,R308,ORA2,0.3
33,308,R308,BALD,0.0854
192,308,R308,GLY,0.5488
131,308,R308,MGLY,0.3659
53,308,R308,FURANONE,0.3659
117,308,R308,DCB1,0.5488
69,309,XYLP,R309,-1.0
63,309,ACO3,R309,-1.0
174,309,R309,MO2,0.7
163,309,R309,HO2,0.9518
35,309,R309,ORA2,0.3
33,309,R309,BALD,0.0482
192,309,R309,GLY,0.7043
131,309,R309,MGLY,0.2475
53,309,R309,FURANONE,0.3522
130,309,R309,DCB2,0.5996
99,310,EBZP,R310,-1.0
63,310,ACO3,R310,-1.0
174,310,R310,MO2,0.7
163,310,R310,HO2,0.9146
35,310,R310,ORA2,0.3
33,310,R310,BALD,0.0854
192,310,R310,GLY,0.5488
131,310,R310,MGLY,0.3659
53,310,R310,FURANONE,0.4573
130,310,R310,DCB2,0.4573
25,311,ISOP,R311,-1.0
63,311,ACO3,R311,-1.0
163,311,R311,HO2,0.5
174,311,R311,MO2,0.5
177,311,R311,HCHO,1.048
148,311,R311,MACR,0.219
187,311,R311,MVK,0.305
35,311,R311,ORA2,0.5
133,312,APIP1,R312,-1.0
63,312,ACO3,R312,-1.0
81,312,R312,PINAL,0.2535
180,312,R312,ALD,0.371
72,312,R312,OPB,0.091
140,312,R312,ACT,0.1165
147,312,R312,LIMAL,0.1725
177,312,R312,HCHO,0.403
163,312,R312,HO2,1.0
174,312,R312,MO2,1.0
181,312,R312,KET,0.112
21,313,APIP2,R313,-1.0
63,313,ACO3,R313,-1.0
62,313,R313,HO,0.5
174,313,R313,MO2,0.5
35,313,R313,ORA2,0.5
119,313,R313,HOM,1.0
92,314,APINP1,R314,-1.0
63,314,ACO3,R314,-1.0
101,314,R314,NO2,0.825
81,314,R314,PINAL,0.65
174,314,R314,MO2,1.0
141,314,R314,TRPN,0.175
180,314,R314,ALD,0.168
181,314,R314,KET,0.007
177,314,R314,HCHO,0.007
163,314,R314,HO2,0.175
172,315,APINP2,R315,-1.0
63,315,ACO3,R315,-1.0
101,315,R315,NO2,0.5
174,315,R315,MO2,0.5
35,315,R315,ORA2,0.5
119,315,R315,HOM,1.0
13,316,LIMP1,R316,-1.0
63,316,ACO3,R316,-1.0
147,316,R316,LIMAL,1.0
177,316,R316,HCHO,0.56
163,316,R316,HO2,1.0
174,316,R316,MO2,1.0
11,317,LIMP2,R317,-1.0
63,317,ACO3,R317,-1.0
