! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : mcm_EdgeList.csv
! Equation file        : mcm.kpp
! Output root filename : mcm
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
5825,2668,HO2,R2668,-1
3349,2669,R2669,CHEXO,1
5752,2669,CHEXO2,R2669,-1
4243,2670,R2670,CYHEXONE,1
5752,2670,CHEXO2,R2670,-1
668,2671,R2671,CYHEXOL,1
5752,2671,CHEXO2,R2671,-1
2701,2672,CHEXNO3,R2672,-1
4243,2672,R2672,CYHEXONE,1
5824,2672,OH,R2672,-1
5831,2672,R2672,NO2,1
2701,2673,CHEXNO3,R2673,-1
3349,2673,R2673,CHEXO,1
5831,2673,R2673,NO2,1
978,2674,CHEXOOH,R2674,-1
4243,2674,R2674,CYHEXONE,1
5824,2674,OH,R2674,-1
5824,2674,R2674,OH,1
978,2675,CHEXOOH,R2675,-1
3349,2675,R2675,CHEXO,1
5824,2675,R2675,OH,1
2497,2676,CH4,R2676,-1
5803,2676,R2676,CH3O2,1
5813,2676,CL,R2676,-1
3172,2677,C2H6,R2677,-1
5705,2677,R2677,C2H5O2,1
5813,2677,CL,R2677,-1
4089,2678,C3H8,R2678,-1
5784,2678,R2678,NC3H7O2,1
5813,2678,CL,R2678,-1
4089,2679,C3H8,R2679,-1
5753,2679,R2679,IC3H7O2,1
5813,2679,CL,R2679,-1
3481,2680,NC4H10,R2680,-1
5783,2680,R2680,NC4H9O2,1
5813,2680,CL,R2680,-1
3481,2681,NC4H10,R2681,-1
5684,2681,R2681,SC4H9O2,1
5813,2681,CL,R2681,-1
762,2682,IC4H10,R2682,-1
5309,2682,R2682,IC4H9O2,1
5813,2682,CL,R2682,-1
762,2683,IC4H10,R2683,-1
5469,2683,R2683,TC4H9O2,1
5813,2683,CL,R2683,-1
1831,2684,NC5H12,R2684,-1
5736,2684,R2684,PEAO2,1
5813,2684,CL,R2684,-1
1831,2685,NC5H12,R2685,-1
5765,2685,R2685,PEBO2,1
5813,2685,CL,R2685,-1
1831,2686,NC5H12,R2686,-1
5364,2686,R2686,PECO2,1
5813,2686,CL,R2686,-1
1907,2687,IC5H12,R2687,-1
5722,2687,R2687,IPEAO2,1
5813,2687,CL,R2687,-1
1907,2688,IC5H12,R2688,-1
5490,2688,R2688,IPEBO2,1
5813,2688,CL,R2688,-1
1907,2689,IC5H12,R2689,-1
5470,2689,R2689,IPECO2,1
5813,2689,CL,R2689,-1
313,2690,NEOP,R2690,-1
5468,2690,R2690,NEOPO2,1
5813,2690,CL,R2690,-1
1834,2691,NC6H14,R2691,-1
5534,2691,R2691,HEXAO2,1
5813,2691,CL,R2691,-1
1834,2692,NC6H14,R2692,-1
5732,2692,R2692,HEXBO2,1
5813,2692,CL,R2692,-1
1834,2693,NC6H14,R2693,-1
5757,2693,R2693,HEXCO2,1
5813,2693,CL,R2693,-1
2634,2694,M2PE,R2694,-1
5257,2694,R2694,M2PEAO2,1
5813,2694,CL,R2694,-1
2634,2695,M2PE,R2695,-1
5587,2695,R2695,M2PEBO2,1
5813,2695,CL,R2695,-1
2634,2696,M2PE,R2696,-1
5455,2696,R2696,M2PECO2,1
5813,2696,CL,R2696,-1
2634,2697,M2PE,R2697,-1
4872,2697,R2697,M2PEDO2,1
5813,2697,CL,R2697,-1
1879,2698,M3PE,R2698,-1
4345,2698,R2698,M3PEAO2,1
5813,2698,CL,R2698,-1
1879,2699,M3PE,R2699,-1
5680,2699,R2699,M3PEBO2,1
5813,2699,CL,R2699,-1
1879,2700,M3PE,R2700,-1
4632,2700,R2700,M3PECO2,1
5813,2700,CL,R2700,-1
1958,2701,M22C4,R2701,-1
4463,2701,R2701,M22C4O2,1
5813,2701,CL,R2701,-1
1958,2702,M22C4,R2702,-1
4464,2702,R2702,M33C4O2,1
5813,2702,CL,R2702,-1
1958,2703,M22C4,R2703,-1
5622,2703,R2703,M22C43O2,1
5813,2703,CL,R2703,-1
629,2704,M23C4,R2704,-1
5460,2704,R2704,M23C4O2,1
5813,2704,CL,R2704,-1
629,2705,M23C4,R2705,-1
4500,2705,R2705,M23C43O2,1
5813,2705,CL,R2705,-1
317,2706,CHEX,R2706,-1
5752,2706,R2706,CHEXO2,1
5813,2706,CL,R2706,-1
289,2707,NC7H16,R2707,-1
5351,2707,R2707,HEPTO2,1
5813,2707,CL,R2707,-1
636,2708,M2HEX,R2708,-1
5720,2708,R2708,M2HEXAO2,1
5813,2708,CL,R2708,-1
636,2709,M2HEX,R2709,-1
4715,2709,R2709,M2HEXBO2,1
5813,2709,CL,R2709,-1
640,2710,M3HEX,R2710,-1
5145,2710,R2710,M3HEXAO2,1
5813,2710,CL,R2710,-1
640,2711,M3HEX,R2711,-1
5459,2711,R2711,M3HEXBO2,1
5813,2711,CL,R2711,-1
300,2712,NC8H18,R2712,-1
5708,2712,R2712,OCTO2,1
5813,2712,CL,R2712,-1
303,2713,NC9H20,R2713,-1
5675,2713,R2713,NONO2,1
5813,2713,CL,R2713,-1
306,2714,NC10H22,R2714,-1
5676,2714,R2714,DECO2,1
5813,2714,CL,R2714,-1
309,2715,NC11H24,R2715,-1
5692,2715,R2715,UDECO2,1
5813,2715,CL,R2715,-1
312,2716,NC12H26,R2716,-1
5642,2716,R2716,DDECO2,1
5813,2716,CL,R2716,-1
5702,2717,C2H4,R2717,-1
5767,2717,R2717,HOCH2CH2O2,1
5824,2717,OH,R2717,-1
3425,2718,R2718,HOCH2CH2O,1
5767,2718,HOCH2CH2O2,R2718,-1
5826,2718,NO,R2718,-1
5831,2718,R2718,NO2,1
2792,2719,R2719,ETHOHNO3,1
5767,2719,HOCH2CH2O2,R2719,-1
5826,2719,NO,R2719,-1
3425,2720,HOCH2CH2O,R2720,-1
5808,2720,R2720,HCHO,2
5825,2720,R2720,HO2,1
3425,2721,HOCH2CH2O,R2721,-1
5811,2721,R2721,HOCH2CHO,1
5825,2721,R2721,HO2,1
3425,2722,R2722,HOCH2CH2O,1
5767,2722,HOCH2CH2O2,R2722,-1
5831,2722,R2722,NO2,1
5832,2722,NO3,R2722,-1
1995,2723,R2723,HYETHO2H,1
5767,2723,HOCH2CH2O2,R2723,-1
5825,2723,HO2,R2723,-1
3425,2724,R2724,HOCH2CH2O,1
5767,2724,HOCH2CH2O2,R2724,-1
318,2725,R2725,ETHGLY,1
5767,2725,HOCH2CH2O2,R2725,-1
5767,2726,HOCH2CH2O2,R2726,-1
5811,2726,R2726,HOCH2CHO,1
2792,2727,ETHOHNO3,R2727,-1
5811,2727,R2727,HOCH2CHO,1
5824,2727,OH,R2727,-1
5831,2727,R2727,NO2,1
1995,2728,HYETHO2H,R2728,-1
3425,2728,R2728,HOCH2CH2O,1
5824,2728,R2728,OH,1
1995,2729,HYETHO2H,R2729,-1
5767,2729,R2729,HOCH2CH2O2,1
5824,2729,OH,R2729,-1
1995,2730,HYETHO2H,R2730,-1
5811,2730,R2730,HOCH2CHO,1
5824,2730,OH,R2730,-1
5824,2730,R2730,OH,1
5805,2731,R2731,HOCH2CO3,1
5811,2731,HOCH2CHO,R2731,-1
5824,2731,OH,R2731,-1
5807,2732,R2732,GLYOX,1
5811,2732,HOCH2CHO,R2732,-1
5824,2732,OH,R2732,-1
5825,2732,R2732,HO2,1
5808,2733,R2733,HCHO,1
5811,2733,HOCH2CHO,R2733,-1
5825,2733,R2733,HO2,2
5828,2733,R2733,CO,1
5772,2734,R2734,HNO3,1
5805,2734,R2734,HOCH2CO3,1
5811,2734,HOCH2CHO,R2734,-1
5832,2734,NO3,R2734,-1
3219,2735,R2735,PHAN,1
5805,2735,HOCH2CO3,R2735,-1
5831,2735,NO2,R2735,-1
3219,2736,PHAN,R2736,-1
5805,2736,R2736,HOCH2CO3,1
5831,2736,R2736,NO2,1
5805,2737,HOCH2CO3,R2737,-1
5808,2737,R2737,HCHO,1
5825,2737,R2737,HO2,1
5826,2737,NO,R2737,-1
5831,2737,R2737,NO2,1
5805,2738,HOCH2CO3,R2738,-1
5808,2738,R2738,HCHO,1
5825,2738,R2738,HO2,1
5831,2738,R2738,NO2,1
5832,2738,NO3,R2738,-1
2016,2739,R2739,HOCH2CO3H,1
5805,2739,HOCH2CO3,R2739,-1
5825,2739,HO2,R2739,-1
2052,2740,R2740,HOCH2CO2H,1
5805,2740,HOCH2CO3,R2740,-1
5825,2740,HO2,R2740,-1
5830,2740,R2740,O3,1
5805,2741,HOCH2CO3,R2741,-1
5808,2741,R2741,HCHO,1
5825,2741,R2741,HO2,1
2052,2742,R2742,HOCH2CO2H,1
5805,2742,HOCH2CO3,R2742,-1
2052,2743,HOCH2CO2H,R2743,-1
5808,2743,R2743,HCHO,1
5824,2743,OH,R2743,-1
5825,2743,R2743,HO2,1
2016,2744,HOCH2CO3H,R2744,-1
5808,2744,R2744,HCHO,1
5824,2744,R2744,OH,1
5825,2744,R2744,HO2,1
2016,2745,HOCH2CO3H,R2745,-1
5805,2745,R2745,HOCH2CO3,1
5824,2745,OH,R2745,-1
2065,2746,R2746,CH2OOA,1
5702,2746,C2H4,R2746,-1
5808,2746,R2746,HCHO,1
5830,2746,O3,R2746,-1
2065,2747,CH2OOA,R2747,-1
5799,2747,R2747,CH2OO,1
2065,2748,CH2OOA,R2748,-1
5824,2748,R2748,OH,1
5825,2748,R2748,HO2,1
5828,2748,R2748,CO,1
2065,2749,CH2OOA,R2749,-1
5828,2749,R2749,CO,1
5799,2750,CH2OO,R2750,-1
5808,2750,R2750,HCHO,1
5826,2750,NO,R2750,-1
5831,2750,R2750,NO2,1
5799,2751,CH2OO,R2751,-1
5808,2751,R2751,HCHO,1
5831,2751,NO2,R2751,-1
5832,2751,R2751,NO3,1
3,2752,R2752,SO3,1
5799,2752,CH2OO,R2752,-1
5808,2752,R2752,HCHO,1
5827,2752,SO2,R2752,-1
669,2753,R2753,HCOOH,1
5799,2753,CH2OO,R2753,-1
5626,2754,R2754,H2O2,1
5799,2754,CH2OO,R2754,-1
5808,2754,R2754,HCHO,1
5799,2755,CH2OO,R2755,-1
5808,2755,R2755,HCHO,1
5828,2755,CO,R2755,-1
4678,2756,R2756,ETHENO3O2,1
5702,2756,C2H4,R2756,-1
5832,2756,NO3,R2756,-1
3769,2757,R2757,ETHENO3O,1
4678,2757,ETHENO3O2,R2757,-1
5826,2757,NO,R2757,-1
5831,2757,R2757,NO2,1
3769,2758,ETHENO3O,R2758,-1
5760,2758,R2758,NO3CH2CHO,1
5825,2758,R2758,HO2,1
3769,2759,ETHENO3O,R2759,-1
5808,2759,R2759,HCHO,2
5831,2759,R2759,NO2,1
2281,2760,R2760,ETHO2HNO3,1
4678,2760,ETHENO3O2,R2760,-1
5825,2760,HO2,R2760,-1
3769,2761,R2761,ETHENO3O,1
4678,2761,ETHENO3O2,R2761,-1
5831,2761,R2761,NO2,1
5832,2761,NO3,R2761,-1
3769,2762,R2762,ETHENO3O,1
4678,2762,ETHENO3O2,R2762,-1
2792,2763,R2763,ETHOHNO3,1
4678,2763,ETHENO3O2,R2763,-1
4678,2764,ETHENO3O2,R2764,-1
5760,2764,R2764,NO3CH2CHO,1
2281,2765,ETHO2HNO3,R2765,-1
3769,2765,R2765,ETHENO3O,1
5824,2765,R2765,OH,1
2281,2766,ETHO2HNO3,R2766,-1
4678,2766,R2766,ETHENO3O2,1
5824,2766,OH,R2766,-1
2281,2767,ETHO2HNO3,R2767,-1
5760,2767,R2767,NO3CH2CHO,1
5824,2767,OH,R2767,-1
5824,2767,R2767,OH,1
2954,2768,R2768,HCOCH2O,1
5760,2768,NO3CH2CHO,R2768,-1
5831,2768,R2768,NO2,1
5713,2769,R2769,NO3CH2CO3,1
5760,2769,NO3CH2CHO,R2769,-1
5824,2769,OH,R2769,-1
5713,2770,R2770,NO3CH2CO3,1
5760,2770,NO3CH2CHO,R2770,-1
5772,2770,R2770,HNO3,1
5832,2770,NO3,R2770,-1
5713,2771,NO3CH2CO3,R2771,-1
5808,2771,R2771,HCHO,1
5826,2771,NO,R2771,-1
5831,2771,R2771,NO2,2
3027,2772,R2772,NO3CH2PAN,1
5713,2772,NO3CH2CO3,R2772,-1
5831,2772,NO2,R2772,-1
3027,2773,NO3CH2PAN,R2773,-1
5713,2773,R2773,NO3CH2CO3,1
5831,2773,R2773,NO2,1
5713,2774,NO3CH2CO3,R2774,-1
5808,2774,R2774,HCHO,1
5831,2774,R2774,NO2,2
5832,2774,NO3,R2774,-1
2386,2775,R2775,NO3CH2CO3H,1
5713,2775,NO3CH2CO3,R2775,-1
5825,2775,HO2,R2775,-1
3081,2776,R2776,NO3CH2CO2H,1
5713,2776,NO3CH2CO3,R2776,-1
5825,2776,HO2,R2776,-1
5830,2776,R2776,O3,1
5713,2777,NO3CH2CO3,R2777,-1
5808,2777,R2777,HCHO,1
5831,2777,R2777,NO2,1
3081,2778,R2778,NO3CH2CO2H,1
5713,2778,NO3CH2CO3,R2778,-1
3027,2779,NO3CH2PAN,R2779,-1
5808,2779,R2779,HCHO,1
5824,2779,OH,R2779,-1
5828,2779,R2779,CO,1
5831,2779,R2779,NO2,2
2386,2780,NO3CH2CO3H,R2780,-1
5808,2780,R2780,HCHO,1
5824,2780,R2780,OH,1
5831,2780,R2780,NO2,1
2386,2781,NO3CH2CO3H,R2781,-1
5713,2781,R2781,NO3CH2CO3,1
5824,2781,OH,R2781,-1
3081,2782,NO3CH2CO2H,R2782,-1
5808,2782,R2782,HCHO,1
5824,2782,OH,R2782,-1
5831,2782,R2782,NO2,1
5688,2783,R2783,HYPROPO2,1
5771,2783,C3H6,R2783,-1
5824,2783,OH,R2783,-1
5763,2784,R2784,IPROPOLO2,1
5771,2784,C3H6,R2784,-1
5824,2784,OH,R2784,-1
2419,2785,R2785,HYPROPO,1
5688,2785,HYPROPO2,R2785,-1
5826,2785,NO,R2785,-1
5831,2785,R2785,NO2,1
3593,2786,R2786,PROPOLNO3,1
5688,2786,HYPROPO2,R2786,-1
5826,2786,NO,R2786,-1
2419,2787,HYPROPO,R2787,-1
5764,2787,R2787,CH3CHO,1
5808,2787,R2787,HCHO,1
5825,2787,R2787,HO2,1
2419,2788,R2788,HYPROPO,1
5688,2788,HYPROPO2,R2788,-1
5831,2788,R2788,NO2,1
5832,2788,NO3,R2788,-1
3604,2789,R2789,HYPROPO2H,1
5688,2789,HYPROPO2,R2789,-1
5825,2789,HO2,R2789,-1
2419,2790,R2790,HYPROPO,1
5688,2790,HYPROPO2,R2790,-1
2441,2791,R2791,PROPGLY,1
5688,2791,HYPROPO2,R2791,-1
5688,2792,HYPROPO2,R2792,-1
5770,2792,R2792,ACETOL,1
3593,2793,PROPOLNO3,R2793,-1
5770,2793,R2793,ACETOL,1
5824,2793,OH,R2793,-1
5831,2793,R2793,NO2,1
2419,2794,R2794,HYPROPO,1
3604,2794,HYPROPO2H,R2794,-1
5824,2794,R2794,OH,1
3604,2795,HYPROPO2H,R2795,-1
5688,2795,R2795,HYPROPO2,1
5824,2795,OH,R2795,-1
3604,2796,HYPROPO2H,R2796,-1
5770,2796,R2796,ACETOL,1
5824,2796,OH,R2796,-1
5824,2796,R2796,OH,1
5770,2797,ACETOL,R2797,-1
5798,2797,R2797,MGLYOX,1
5824,2797,OH,R2797,-1
5825,2797,R2797,HO2,1
5770,2798,ACETOL,R2798,-1
5808,2798,R2798,HCHO,1
5818,2798,R2798,CH3CO3,1
5825,2798,R2798,HO2,1
5008,2799,R2799,CH2OOB,1
5764,2799,R2799,CH3CHO,1
5771,2799,C3H6,R2799,-1
5830,2799,O3,R2799,-1
2517,2800,R2800,CH3CHOOA,1
5771,2800,C3H6,R2800,-1
5808,2800,R2800,HCHO,1
5830,2800,O3,R2800,-1
5008,2801,CH2OOB,R2801,-1
5799,2801,R2801,CH2OO,1
5008,2802,CH2OOB,R2802,-1
5824,2802,R2802,OH,1
5825,2802,R2802,HO2,1
5828,2802,R2802,CO,1
5008,2803,CH2OOB,R2803,-1
5828,2803,R2803,CO,1
2517,2804,CH3CHOOA,R2804,-1
5539,2804,R2804,CH3CHOO,1
2517,2805,CH3CHOOA,R2805,-1
5803,2805,R2805,CH3O2,1
5824,2805,R2805,OH,1
5828,2805,R2805,CO,1
2517,2806,CH3CHOOA,R2806,-1
5803,2806,R2806,CH3O2,1
5825,2806,R2806,HO2,1
2497,2807,R2807,CH4,1
2517,2807,CH3CHOOA,R2807,-1
5539,2808,CH3CHOO,R2808,-1
5764,2808,R2808,CH3CHO,1
5826,2808,NO,R2808,-1
5831,2808,R2808,NO2,1
5539,2809,CH3CHOO,R2809,-1
5764,2809,R2809,CH3CHO,1
5831,2809,NO2,R2809,-1
5832,2809,R2809,NO3,1
3,2810,R2810,SO3,1
5539,2810,CH3CHOO,R2810,-1
5764,2810,R2810,CH3CHO,1
5827,2810,SO2,R2810,-1
670,2811,R2811,CH3CO2H,1
5539,2811,CH3CHOO,R2811,-1
5539,2812,CH3CHOO,R2812,-1
5626,2812,R2812,H2O2,1
5764,2812,R2812,CH3CHO,1
5539,2813,CH3CHOO,R2813,-1
5764,2813,R2813,CH3CHO,1
5828,2813,CO,R2813,-1
4883,2814,R2814,PRONO3AO2,1
5771,2814,C3H6,R2814,-1
5832,2814,NO3,R2814,-1
4889,2815,R2815,PRONO3BO2,1
5771,2815,C3H6,R2815,-1
5832,2815,NO3,R2815,-1
4038,2816,R2816,PRONO3AO,1
4883,2816,PRONO3AO2,R2816,-1
5826,2816,NO,R2816,-1
5831,2816,R2816,NO2,1
4038,2817,PRONO3AO,R2817,-1
5414,2817,R2817,CHOPRNO3,1
5825,2817,R2817,HO2,1
4038,2818,PRONO3AO,R2818,-1
5764,2818,R2818,CH3CHO,1
5808,2818,R2818,HCHO,1
5831,2818,R2818,NO2,1
2706,2819,R2819,PR1O2HNO3,1
4883,2819,PRONO3AO2,R2819,-1
5825,2819,HO2,R2819,-1
4038,2820,R2820,PRONO3AO,1
4883,2820,PRONO3AO2,R2820,-1
5831,2820,R2820,NO2,1
5832,2820,NO3,R2820,-1
4038,2821,R2821,PRONO3AO,1
4883,2821,PRONO3AO2,R2821,-1
3593,2822,R2822,PROPOLNO3,1
4883,2822,PRONO3AO2,R2822,-1
4883,2823,PRONO3AO2,R2823,-1
5414,2823,R2823,CHOPRNO3,1
2706,2824,PR1O2HNO3,R2824,-1
4038,2824,R2824,PRONO3AO,1
5824,2824,R2824,OH,1
2706,2825,PR1O2HNO3,R2825,-1
4883,2825,R2825,PRONO3AO2,1
5824,2825,OH,R2825,-1
2706,2826,PR1O2HNO3,R2826,-1
5414,2826,R2826,CHOPRNO3,1
5824,2826,OH,R2826,-1
5824,2826,R2826,OH,1
3390,2827,R2827,PROPALO,1
5414,2827,CHOPRNO3,R2827,-1
5831,2827,R2827,NO2,1
5054,2828,R2828,PRNO3CO3,1
5414,2828,CHOPRNO3,R2828,-1
5824,2828,OH,R2828,-1
5054,2829,R2829,PRNO3CO3,1
5414,2829,CHOPRNO3,R2829,-1
5772,2829,R2829,HNO3,1
5832,2829,NO3,R2829,-1
5054,2830,PRNO3CO3,R2830,-1
5764,2830,R2830,CH3CHO,1
5826,2830,NO,R2830,-1
5831,2830,R2830,NO2,2
3394,2831,R2831,PRNO3PAN,1
5054,2831,PRNO3CO3,R2831,-1
5831,2831,NO2,R2831,-1
3394,2832,PRNO3PAN,R2832,-1
5054,2832,R2832,PRNO3CO3,1
5831,2832,R2832,NO2,1
5054,2833,PRNO3CO3,R2833,-1
5764,2833,R2833,CH3CHO,1
5831,2833,R2833,NO2,2
5832,2833,NO3,R2833,-1
2739,2834,R2834,PRNO3CO3H,1
5054,2834,PRNO3CO3,R2834,-1
5825,2834,HO2,R2834,-1
981,2835,R2835,PRNO3CO2H,1
5054,2835,PRNO3CO3,R2835,-1
5825,2835,HO2,R2835,-1
5830,2835,R2835,O3,1
5054,2836,PRNO3CO3,R2836,-1
5764,2836,R2836,CH3CHO,1
5831,2836,R2836,NO2,1
981,2837,R2837,PRNO3CO2H,1
5054,2837,PRNO3CO3,R2837,-1
3394,2838,PRNO3PAN,R2838,-1
5764,2838,R2838,CH3CHO,1
5824,2838,OH,R2838,-1
5828,2838,R2838,CO,1
5831,2838,R2838,NO2,2
2739,2839,PRNO3CO3H,R2839,-1
5764,2839,R2839,CH3CHO,1
5824,2839,R2839,OH,1
5831,2839,R2839,NO2,1
2739,2840,PRNO3CO3H,R2840,-1
5054,2840,R2840,PRNO3CO3,1
5824,2840,OH,R2840,-1
981,2841,PRNO3CO2H,R2841,-1
5764,2841,R2841,CH3CHO,1
5824,2841,OH,R2841,-1
5831,2841,R2841,NO2,1
4018,2842,R2842,PRONO3BO,1
4889,2842,PRONO3BO2,R2842,-1
5826,2842,NO,R2842,-1
5831,2842,R2842,NO2,1
4018,2843,PRONO3BO,R2843,-1
5497,2843,R2843,NOA,1
5825,2843,R2843,HO2,1
4018,2844,PRONO3BO,R2844,-1
5764,2844,R2844,CH3CHO,1
5808,2844,R2844,HCHO,1
5831,2844,R2844,NO2,1
1992,2845,R2845,PR2O2HNO3,1
4889,2845,PRONO3BO2,R2845,-1
5825,2845,HO2,R2845,-1
4018,2846,R2846,PRONO3BO,1
4889,2846,PRONO3BO2,R2846,-1
5831,2846,R2846,NO2,1
5832,2846,NO3,R2846,-1
4018,2847,R2847,PRONO3BO,1
4889,2847,PRONO3BO2,R2847,-1
1993,2848,R2848,PROLNO3,1
4889,2848,PRONO3BO2,R2848,-1
4889,2849,PRONO3BO2,R2849,-1
5497,2849,R2849,NOA,1
1992,2850,PR2O2HNO3,R2850,-1
4018,2850,R2850,PRONO3BO,1
5824,2850,R2850,OH,1
1992,2851,PR2O2HNO3,R2851,-1
4889,2851,R2851,PRONO3BO2,1
5824,2851,OH,R2851,-1
1992,2852,PR2O2HNO3,R2852,-1
5497,2852,R2852,NOA,1
5824,2852,OH,R2852,-1
5824,2852,R2852,OH,1
1994,2853,R2853,CH3COCH2O,1
5497,2853,NOA,R2853,-1
5831,2853,R2853,NO2,1
5497,2854,NOA,R2854,-1
5798,2854,R2854,MGLYOX,1
5824,2854,OH,R2854,-1
5831,2854,R2854,NO2,1
5220,2855,R2855,NBUTOLAO2,1
5629,2855,BUT1ENE,R2855,-1
5824,2855,OH,R2855,-1
5629,2856,BUT1ENE,R2856,-1
5733,2856,R2856,HO3C4O2,1
5824,2856,OH,R2856,-1
1996,2857,R2857,HO3C4O,1
5733,2857,HO3C4O2,R2857,-1
5826,2857,NO,R2857,-1
5831,2857,R2857,NO2,1
1997,2858,R2858,HO3C4NO3,1
5733,2858,HO3C4O2,R2858,-1
5826,2858,NO,R2858,-1
1996,2859,HO3C4O,R2859,-1
5762,2859,R2859,C2H5CHO,1
5808,2859,R2859,HCHO,1
5825,2859,R2859,HO2,1
1996,2860,R2860,HO3C4O,1
5733,2860,HO3C4O2,R2860,-1
5831,2860,R2860,NO2,1
5832,2860,NO3,R2860,-1
3652,2861,R2861,HO3C4OOH,1
5733,2861,HO3C4O2,R2861,-1
5825,2861,HO2,R2861,-1
1996,2862,R2862,HO3C4O,1
5733,2862,HO3C4O2,R2862,-1
5645,2863,R2863,HO3C3CHO,1
5733,2863,HO3C4O2,R2863,-1
982,2864,R2864,NBUTOLAOH,1
5733,2864,HO3C4O2,R2864,-1
1997,2865,HO3C4NO3,R2865,-1
5645,2865,R2865,HO3C3CHO,1
5824,2865,OH,R2865,-1
5831,2865,R2865,NO2,1
1996,2866,R2866,HO3C4O,1
3652,2866,HO3C4OOH,R2866,-1
5824,2866,R2866,OH,1
3652,2867,HO3C4OOH,R2867,-1
5733,2867,R2867,HO3C4O2,1
5824,2867,OH,R2867,-1
3652,2868,HO3C4OOH,R2868,-1
5645,2868,R2868,HO3C3CHO,1
5824,2868,OH,R2868,-1
5824,2868,R2868,OH,1
5645,2869,HO3C3CHO,R2869,-1
5762,2869,R2869,C2H5CHO,1
5808,2869,R2869,HCHO,1
5825,2869,R2869,HO2,1
4844,2870,R2870,HO3C3CO3,1
5645,2870,HO3C3CHO,R2870,-1
5824,2870,OH,R2870,-1
4844,2871,R2871,HO3C3CO3,1
5645,2871,HO3C3CHO,R2871,-1
5772,2871,R2871,HNO3,1
5832,2871,NO3,R2871,-1
4844,2872,HO3C3CO3,R2872,-1
5762,2872,R2872,C2H5CHO,1
5825,2872,R2872,HO2,1
5826,2872,NO,R2872,-1
5831,2872,R2872,NO2,1
2845,2873,R2873,HO3C3PAN,1
4844,2873,HO3C3CO3,R2873,-1
5831,2873,NO2,R2873,-1
2845,2874,HO3C3PAN,R2874,-1
4844,2874,R2874,HO3C3CO3,1
5831,2874,R2874,NO2,1
2004,2875,R2875,HO3C3CO3H,1
4844,2875,HO3C3CO3,R2875,-1
5825,2875,HO2,R2875,-1
4844,2876,HO3C3CO3,R2876,-1
5762,2876,R2876,C2H5CHO,1
5825,2876,R2876,HO2,1
2845,2877,HO3C3PAN,R2877,-1
5762,2877,R2877,C2H5CHO,1
5824,2877,OH,R2877,-1
5828,2877,R2877,CO,1
5831,2877,R2877,NO2,1
4844,2878,HO3C3CO3,R2878,-1
5762,2878,R2878,C2H5CHO,1
5825,2878,R2878,HO2,1
5831,2878,R2878,NO2,1
5832,2878,NO3,R2878,-1
2004,2879,HO3C3CO3H,R2879,-1
5762,2879,R2879,C2H5CHO,1
5824,2879,R2879,OH,1
5825,2879,R2879,HO2,1
2004,2880,HO3C3CO3H,R2880,-1
4844,2880,R2880,HO3C3CO3,1
5824,2880,OH,R2880,-1
5008,2881,R2881,CH2OOB,1
5629,2881,BUT1ENE,R2881,-1
5762,2881,R2881,C2H5CHO,1
5830,2881,O3,R2881,-1
2007,2882,R2882,C2H5CHOOA,1
5629,2882,BUT1ENE,R2882,-1
5808,2882,R2882,HCHO,1
5830,2882,O3,R2882,-1
2007,2883,C2H5CHOOA,R2883,-1
5528,2883,R2883,C2H5CHOO,1
2007,2884,C2H5CHOOA,R2884,-1
5705,2884,R2884,C2H5O2,1
5824,2884,R2884,OH,1
5828,2884,R2884,CO,1
2007,2885,C2H5CHOOA,R2885,-1
5705,2885,R2885,C2H5O2,1
5825,2885,R2885,HO2,1
2007,2886,C2H5CHOOA,R2886,-1
3172,2886,R2886,C2H6,1
3,2887,R2887,SO3,1
5528,2887,C2H5CHOO,R2887,-1
5762,2887,R2887,C2H5CHO,1
5827,2887,SO2,R2887,-1
5528,2888,C2H5CHOO,R2888,-1
5762,2888,R2888,C2H5CHO,1
5828,2888,CO,R2888,-1
5528,2889,C2H5CHOO,R2889,-1
5762,2889,R2889,C2H5CHO,1
5826,2889,NO,R2889,-1
5831,2889,R2889,NO2,1
5528,2890,C2H5CHOO,R2890,-1
5762,2890,R2890,C2H5CHO,1
5831,2890,NO2,R2890,-1
5832,2890,R2890,NO3,1
