! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : saprc99_EdgeList.csv
! Equation file        : saprc99.kpp
! Output root filename : saprc99
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
68,96,RO2_R,R96,-1
48,97,R2O2,R97,-1
67,97,BZCO_O2,R97,-1
67,97,R97,BZCO_O2,1
4,98,R98,RCO_OH,1
61,98,R98,PROD2,1
64,98,RO2_N,R98,-1
67,98,BZCO_O2,R98,-1
46,99,R99,BZ_O,1
48,99,R99,R2O2,1
66,99,R99,C_O2,1
67,99,BZCO_O2,R99,-1
72,99,CCO_O2,R99,-1
46,100,R100,BZ_O,1
48,100,R100,R2O2,1
55,100,R100,CCHO,1
67,100,BZCO_O2,R100,-1
68,100,R100,RO2_R,1
73,100,RCO_O2,R100,-1
46,101,R101,BZ_O,2
48,101,R101,R2O2,2
67,101,BZCO_O2,R101,-2
16,102,R102,MA_PAN,1
65,102,MA_RCO3,R102,-1
70,102,NO2,R102,-1
16,103,MA_PAN,R103,-1
65,103,R103,MA_RCO3,1
70,103,R103,NO2,1
56,104,R104,HCHO,1
65,104,MA_RCO3,R104,-1
69,104,NO,R104,-1
70,104,R104,NO2,1
72,104,R104,CCO_O2,1
4,105,R105,RCO_OH,0.25
6,105,R105,RCO_OOH,0.75
62,105,R105,O3,0.25
63,105,HO2,R105,-1
65,105,MA_RCO3,R105,-1
56,106,R106,HCHO,1
65,106,MA_RCO3,R106,-1
70,106,R106,NO2,1
71,106,NO3,R106,-1
72,106,R106,CCO_O2,1
4,107,R107,RCO_OH,1
56,107,R107,HCHO,1
65,107,MA_RCO3,R107,-1
66,107,C_O2,R107,-1
4,108,R108,RCO_OH,1
65,108,MA_RCO3,R108,-1
68,108,RO2_R,R108,-1
48,109,R2O2,R109,-1
65,109,MA_RCO3,R109,-1
65,109,R109,MA_RCO3,1
4,110,R110,RCO_OH,2
64,110,RO2_N,R110,-1
65,110,MA_RCO3,R110,-1
56,111,R111,HCHO,1
65,111,MA_RCO3,R111,-1
66,111,R111,C_O2,1
72,111,CCO_O2,R111,-1
72,111,R111,CCO_O2,1
55,112,R112,CCHO,1
56,112,R112,HCHO,1
65,112,MA_RCO3,R112,-1
68,112,R112,RO2_R,1
72,112,R112,CCO_O2,1
73,112,RCO_O2,R112,-1
46,113,R113,BZ_O,1
48,113,R113,R2O2,1
56,113,R113,HCHO,1
65,113,MA_RCO3,R113,-1
67,113,BZCO_O2,R113,-1
72,113,R113,CCO_O2,1
56,114,R114,HCHO,2
65,114,MA_RCO3,R114,-2
72,114,R114,CCO_O2,2
22,115,TBU_O,R115,-1
57,115,R115,RNO3,1
70,115,NO2,R115,-1
22,116,TBU_O,R116,-1
42,116,R116,ACET,1
66,116,R116,C_O2,1
36,117,R117,NPHE,1
46,117,BZ_O,R117,-1
70,117,NO2,R117,-1
39,118,R118,PHEN,1
46,118,BZ_O,R118,-1
63,118,HO2,R118,-1
39,119,R119,PHEN,1
46,119,BZ_O,R119,-1
7,120,R120,XN,2
8,120,R120,XC,6
28,120,BZNO2_O,R120,-1
70,120,NO2,R120,-1
28,121,BZNO2_O,R121,-1
36,121,R121,NPHE,1
63,121,HO2,R121,-1
28,122,BZNO2_O,R122,-1
36,122,R122,NPHE,1
40,123,R123,CO,1
56,123,HCHO,R123,-1
63,123,R123,HO2,2
40,124,R124,CO,1
56,124,HCHO,R124,-1
40,125,R125,CO,1
56,125,HCHO,R125,-1
63,125,R125,HO2,1
74,125,OH,R125,-1
27,126,R126,HOCOO,1
56,126,HCHO,R126,-1
63,126,HO2,R126,-1
27,127,HOCOO,R127,-1
56,127,R127,HCHO,1
63,127,R127,HO2,1
2,128,R128,HCOOH,1
27,128,HOCOO,R128,-1
63,128,R128,HO2,1
69,128,NO,R128,-1
70,128,R128,NO2,1
40,129,R129,CO,1
43,129,R129,HNO3,1
56,129,HCHO,R129,-1
63,129,R129,HO2,1
71,129,NO3,R129,-1
55,130,CCHO,R130,-1
72,130,R130,CCO_O2,1
74,130,OH,R130,-1
40,131,R131,CO,1
55,131,CCHO,R131,-1
63,131,R131,HO2,1
66,131,R131,C_O2,1
43,132,R132,HNO3,1
55,132,CCHO,R132,-1
71,132,NO3,R132,-1
72,132,R132,CCO_O2,1
40,133,R133,CO,0.034
55,133,R133,CCHO,0.034
59,133,RCHO,R133,-1
64,133,R133,RO2_N,0.001
68,133,R133,RO2_R,0.034
73,133,R133,RCO_O2,0.965
74,133,OH,R133,-1
40,134,R134,CO,1
55,134,R134,CCHO,1
59,134,RCHO,R134,-1
63,134,R134,HO2,1
68,134,R134,RO2_R,1
43,135,R135,HNO3,1
59,135,RCHO,R135,-1
71,135,NO3,R135,-1
73,135,R135,RCO_O2,1
42,136,ACET,R136,-1
48,136,R136,R2O2,1
56,136,R136,HCHO,1
72,136,R136,CCO_O2,1
74,136,OH,R136,-1
42,137,ACET,R137,-1
66,137,R137,C_O2,1
72,137,R137,CCO_O2,1
48,138,R138,R2O2,0.616
55,138,R138,CCHO,0.482
56,138,R138,HCHO,0.115
59,138,R138,RCHO,0.37
60,138,MEK,R138,-1
64,138,R138,RO2_N,0.042
68,138,R138,RO2_R,0.37
72,138,R138,CCO_O2,0.492
73,138,R138,RCO_O2,0.096
74,138,OH,R138,-1
55,139,R139,CCHO,1
60,139,MEK,R139,-1
68,139,R139,RO2_R,1
72,139,R139,CCO_O2,1
29,140,MEOH,R140,-1
56,140,R140,HCHO,1
63,140,R140,HO2,1
74,140,OH,R140,-1
26,141,COOH,R141,-1
56,141,R141,HCHO,0.35
66,141,R141,C_O2,0.65
74,141,OH,R141,-1
74,141,R141,OH,0.35
26,142,COOH,R142,-1
56,142,R142,HCHO,1
63,142,R142,HO2,1
74,142,R142,OH,1
37,143,ROOH,R143,-1
59,143,R143,RCHO,1
68,143,R143,RO2_R,0.34
74,143,OH,R143,-1
74,143,R143,OH,0.66
37,144,ROOH,R144,-1
59,144,R144,RCHO,1
63,144,R144,HO2,1
74,144,R144,OH,1
40,145,R145,CO,2
45,145,GLY,R145,-1
63,145,R145,HO2,2
40,146,R146,CO,1
45,146,GLY,R146,-1
56,146,R146,HCHO,1
40,147,R147,CO,1.26
45,147,GLY,R147,-1
63,147,R147,HO2,0.63
73,147,R147,RCO_O2,0.37
74,147,OH,R147,-1
40,148,R148,CO,1.26
43,148,R148,HNO3,1
45,148,GLY,R148,-1
63,148,R148,HO2,0.63
71,148,NO3,R148,-1
73,148,R148,RCO_O2,0.37
40,149,R149,CO,1
41,149,MGLY,R149,-1
63,149,R149,HO2,1
72,149,R149,CCO_O2,1
40,150,R150,CO,1
41,150,MGLY,R150,-1
72,150,R150,CCO_O2,1
74,150,OH,R150,-1
40,151,R151,CO,1
41,151,MGLY,R151,-1
43,151,R151,HNO3,1
71,151,NO3,R151,-1
72,151,R151,CCO_O2,1
12,152,BACL,R152,-1
72,152,R152,CCO_O2,2
39,153,PHEN,R153,-1
45,153,R153,GLY,0.23
46,153,R153,BZ_O,0.24
68,153,R153,RO2_R,0.76
74,153,OH,R153,-1
39,154,PHEN,R154,-1
43,154,R154,HNO3,1
46,154,R154,BZ_O,1
71,154,NO3,R154,-1
34,155,CRES,R155,-1
41,155,R155,MGLY,0.23
46,155,R155,BZ_O,0.24
68,155,R155,RO2_R,0.76
74,155,OH,R155,-1
34,156,CRES,R156,-1
43,156,R156,HNO3,1
46,156,R156,BZ_O,1
71,156,NO3,R156,-1
28,157,R157,BZNO2_O,1
36,157,NPHE,R157,-1
43,157,R157,HNO3,1
71,157,NO3,R157,-1
38,158,BALD,R158,-1
67,158,R158,BZCO_O2,1
74,158,OH,R158,-1
8,159,R159,XC,7
38,159,BALD,R159,-1
38,160,BALD,R160,-1
43,160,R160,HNO3,1
67,160,R160,BZCO_O2,1
71,160,NO3,R160,-1
40,161,R161,CO,0.416
41,161,R161,MGLY,0.084
50,161,METHACRO,R161,-1
56,161,R161,HCHO,0.084
60,161,R161,MEK,0.416
65,161,R161,MA_RCO3,0.5
68,161,R161,RO2_R,0.5
74,161,OH,R161,-1
2,162,R162,HCOOH,0.333
40,162,R162,CO,0.45
41,162,R162,MGLY,0.9
50,162,METHACRO,R162,-1
56,162,R162,HCHO,0.2
62,162,O3,R162,-1
63,162,R162,HO2,0.008
68,162,R162,RO2_R,0.1
73,162,R162,RCO_O2,0.1
74,162,R162,OH,0.208
40,163,R163,CO,0.5
43,163,R163,HNO3,0.5
50,163,METHACRO,R163,-1
65,163,R163,MA_RCO3,0.5
68,163,R163,RO2_R,0.5
71,163,NO3,R163,-1
50,164,METHACRO,R164,-1
58,164,O3P,R164,-1
59,164,R164,RCHO,1
40,165,R165,CO,0.67
50,165,METHACRO,R165,-1
56,165,R165,HCHO,0.67
63,165,R165,HO2,0.34
65,165,R165,MA_RCO3,0.33
68,165,R165,RO2_R,0.33
72,165,R165,CCO_O2,0.67
74,165,R165,OH,0.33
41,166,R166,MGLY,0.3
48,166,R166,R2O2,0.675
54,166,MVK,R166,-1
56,166,R166,HCHO,0.3
59,166,R166,RCHO,0.675
64,166,R166,RO2_N,0.025
68,166,R166,RO2_R,0.3
72,166,R166,CCO_O2,0.675
74,166,OH,R166,-1
2,167,R167,HCOOH,0.351
40,167,R167,CO,0.475
41,167,R167,MGLY,0.95
54,167,MVK,R167,-1
56,167,R167,HCHO,0.1
62,167,O3,R167,-1
63,167,R167,HO2,0.064
68,167,R167,RO2_R,0.05
73,167,R167,RCO_O2,0.05
74,167,R167,OH,0.164
54,168,MVK,R168,-1
58,168,O3P,R168,-1
59,168,R168,RCHO,0.45
60,168,R168,MEK,0.55
40,169,R169,CO,0.7
54,169,MVK,R169,-1
61,169,R169,PROD2,0.7
65,169,R169,MA_RCO3,0.3
66,169,R169,C_O2,0.3
40,170,R170,CO,0.336
41,170,R170,MGLY,0.174
45,170,R170,GLY,0.15
52,170,ISOPROD,R170,-1
55,170,R170,CCHO,0.129
56,170,R170,HCHO,0.055
59,170,R170,RCHO,0.013
60,170,R170,MEK,0.15
61,170,R170,PROD2,0.332
64,170,R170,RO2_N,0.041
65,170,R170,MA_RCO3,0.289
68,170,R170,RO2_R,0.67
74,170,OH,R170,-1
2,171,R171,HCOOH,0.1
4,171,R171,RCO_OH,0.372
40,171,R171,CO,0.498
41,171,R171,MGLY,0.742
45,171,R171,GLY,0.023
52,171,ISOPROD,R171,-1
55,171,R171,CCHO,0.047
56,171,R171,HCHO,0.125
60,171,R171,MEK,0.21
62,171,O3,R171,-1
63,171,R171,HO2,0.4
68,171,R171,RO2_R,0.048
73,171,R171,RCO_O2,0.048
74,171,R171,OH,0.285
40,172,R172,CO,0.572
41,172,R172,MGLY,0.008
43,172,R172,HNO3,0.15
52,172,ISOPROD,R172,-1
56,172,R172,HCHO,0.227
57,172,R172,RNO3,0.572
59,172,R172,RCHO,0.218
64,172,R172,RO2_N,0.051
65,172,R172,MA_RCO3,0.15
68,172,R172,RO2_R,0.799
71,172,NO3,R172,-1
40,173,R173,CO,1.233
52,173,ISOPROD,R173,-1
55,173,R173,CCHO,0.467
56,173,R173,HCHO,0.3
60,173,R173,MEK,0.233
63,173,R173,HO2,1.233
72,173,R173,CCO_O2,0.467
73,173,R173,RCO_O2,0.3
55,174,R174,CCHO,0.084
56,174,R174,HCHO,0.213
59,174,R174,RCHO,0.558
60,174,R174,MEK,0.115
61,174,PROD2,R174,-1
61,174,R174,PROD2,0.329
63,174,R174,HO2,0.379
64,174,R174,RO2_N,0.07
68,174,R174,RO2_R,0.473
72,174,R174,CCO_O2,0.029
73,174,R174,RCO_O2,0.049
74,174,OH,R174,-1
48,175,R175,R2O2,0.515
55,175,R175,CCHO,0.246
56,175,R175,HCHO,0.506
59,175,R175,RCHO,0.71
61,175,PROD2,R175,-1
64,175,R175,RO2_N,0.04
68,175,R175,RO2_R,0.96
72,175,R175,CCO_O2,0.667
73,175,R175,RCO_O2,0.333
42,176,R176,ACET,0.006
48,176,R176,R2O2,0.596
55,176,R176,CCHO,0.439
56,176,R176,HCHO,0.01
57,176,RNO3,R176,-1
57,176,R176,RNO3,0.31
59,176,R176,RCHO,0.213
60,176,R176,MEK,0.177
61,176,R176,PROD2,0.048
63,176,R176,HO2,0.113
64,176,R176,RO2_N,0.173
68,176,R176,RO2_R,0.376
70,176,R176,NO2,0.338
74,176,OH,R176,-1
42,177,R177,ACET,0.02
48,177,R177,R2O2,0.152
55,177,R177,CCHO,0.431
56,177,R177,HCHO,0.134
57,177,RNO3,R177,-1
59,177,R177,RCHO,0.147
60,177,R177,MEK,0.243
61,177,R177,PROD2,0.435
63,177,R177,HO2,0.341
64,177,R177,RO2_N,0.095
68,177,R177,RO2_R,0.564
70,177,R177,NO2,1
35,178,DCB1,R178,-1
40,178,R178,CO,1
59,178,R178,RCHO,1
68,178,R178,RO2_R,1
74,178,OH,R178,-1
35,179,DCB1,R179,-1
40,179,R179,CO,1.5
45,179,R179,GLY,1
62,179,O3,R179,-1
63,179,R179,HO2,1.5
74,179,R179,OH,0.5
32,180,DCB2,R180,-1
48,180,R180,R2O2,1
59,180,R180,RCHO,1
72,180,R180,CCO_O2,1
74,180,OH,R180,-1
32,181,DCB2,R181,-1
40,181,R181,CO,1
41,181,R181,MGLY,0.5
45,181,R181,GLY,0.5
48,181,R181,R2O2,1
63,181,R181,HO2,0.5
68,181,R181,RO2_R,1
72,181,R181,CCO_O2,0.5
33,182,DCB3,R182,-1
48,182,R182,R2O2,1
59,182,R182,RCHO,1
72,182,R182,CCO_O2,1
74,182,OH,R182,-1
33,183,DCB3,R183,-1
40,183,R183,CO,1
41,183,R183,MGLY,0.5
45,183,R183,GLY,0.5
48,183,R183,R2O2,1
63,183,R183,HO2,0.5
68,183,R183,RO2_R,1
72,183,R183,CCO_O2,0.5
66,184,R184,C_O2,1
74,184,OH,R184,-1
44,185,ETHENE,R185,-1
55,185,R185,CCHO,0.195
56,185,R185,HCHO,1.61
68,185,R185,RO2_R,1
74,185,OH,R185,-1
2,186,R186,HCOOH,0.37
40,186,R186,CO,0.5
44,186,ETHENE,R186,-1
