! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.4.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
!        P.O. Sturm,  Univ. of Southern California, Los Angeles, CA, USA
! 
! File                 : gckpp_EdgeList.csv
! Equation file        : gckpp.kpp
! Output root filename : gckpp
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



species_index,reaction_index,source,target,directed_stoichiometric_value
244,15,NO,R15,-1
123,16,R16,MP,1
243,16,MO2,R16,-1
248,16,HO2,R16,-1
196,17,R17,MOH,1
242,17,R17,CH2O,1
243,17,MO2,R17,-2
242,18,R18,CH2O,2
243,18,MO2,R18,-2
248,18,R18,HO2,2
123,19,MP,R19,-1
243,19,R19,MO2,1
250,19,OH,R19,-1
256,19,R19,H2O,1
123,20,MP,R20,-1
242,20,R20,CH2O,1
250,20,OH,R20,-1
250,20,R20,OH,1
256,20,R20,H2O,1
174,21,ATOOH,R21,-1
230,21,R21,ATO2,1
250,21,OH,R21,-1
256,21,R21,H2O,1
174,22,ATOOH,R22,-1
217,22,R22,MGLY,1
250,22,OH,R22,-1
250,22,R22,OH,1
256,22,R22,H2O,1
28,23,R23,PCO,1
240,23,R23,CO,1
242,23,CH2O,R23,-1
248,23,R23,HO2,1
250,23,OH,R23,-1
256,23,R23,H2O,1
212,24,R24,HNO3,1
247,24,NO2,R24,-1
250,24,OH,R24,-1
26,25,R25,POx,1
212,25,HNO3,R25,-1
246,25,R25,NO3,1
250,25,OH,R25,-1
256,25,R25,H2O,1
97,26,R26,HNO2,1
244,26,NO,R26,-1
250,26,OH,R26,-1
26,27,R27,POx,1
97,27,HNO2,R27,-1
247,27,R27,NO2,1
250,27,OH,R27,-1
256,27,R27,H2O,1
93,28,R28,HNO4,1
247,28,NO2,R28,-1
248,28,HO2,R28,-1
93,29,HNO4,R29,-1
247,29,R29,NO2,1
248,29,R29,HO2,1
93,30,HNO4,R30,-1
247,30,R30,NO2,1
250,30,OH,R30,-1
256,30,R30,H2O,1
27,31,R31,LOx,1
246,31,NO3,R31,-1
247,31,R31,NO2,1
248,31,HO2,R31,-1
250,31,R31,OH,1
244,32,NO,R32,-1
246,32,NO3,R32,-1
247,32,R32,NO2,2
27,33,R33,LOx,1
246,33,NO3,R33,-1
247,33,R33,NO2,1
248,33,R33,HO2,1
250,33,OH,R33,-1
131,34,R34,N2O5,1
246,34,NO3,R34,-1
247,34,NO2,R34,-1
131,35,N2O5,R35,-1
246,35,R35,NO3,1
247,35,R35,NO2,1
7,36,R36,CO2,1
186,36,HCOOH,R36,-1
248,36,R36,HO2,1
250,36,OH,R36,-1
256,36,R36,H2O,1
196,37,MOH,R37,-1
242,37,R37,CH2O,1
248,37,R37,HO2,1
250,37,OH,R37,-1
27,38,R38,LOx,2
244,38,R38,NO,1
246,38,NO3,R38,-1
247,38,NO2,R38,-1
247,38,R38,NO2,1
27,39,R39,LOx,1
28,39,R39,PCO,1
212,39,R39,HNO3,1
240,39,R39,CO,1
242,39,CH2O,R39,-1
246,39,NO3,R39,-1
248,39,R39,HO2,1
28,40,R40,PCO,0.05
239,40,R40,MCO3,0.95
240,40,R40,CO,0.05
241,40,ALD2,R40,-1
242,40,R40,CH2O,0.05
248,40,R40,HO2,0.05
250,40,OH,R40,-1
256,40,R40,H2O,1
27,41,R41,LOx,1
212,41,R41,HNO3,1
239,41,R41,MCO3,1
241,41,ALD2,R41,-1
246,41,NO3,R41,-1
59,42,R42,PAN,1
239,42,MCO3,R42,-1
247,42,NO2,R42,-1
59,43,PAN,R43,-1
239,43,R43,MCO3,1
247,43,R43,NO2,1
7,44,R44,CO2,1
26,44,R44,POx,1
239,44,MCO3,R44,-1
243,44,R44,MO2,1
244,44,NO,R44,-1
247,44,R44,NO2,1
142,45,C2H6,R45,-1
195,45,R45,ETO2,1
250,45,OH,R45,-1
256,45,R45,H2O,1
26,46,R46,POx,1
195,46,ETO2,R46,-1
241,46,R46,ALD2,1
244,46,NO,R46,-1
247,46,R46,NO2,1
248,46,R46,HO2,1
85,47,R47,ETNO3,1
195,47,ETO2,R47,-1
244,47,NO,R47,-1
26,48,R48,POx,1
232,48,OTHRO2,R48,-1
241,48,R48,ALD2,1
244,48,NO,R48,-1
247,48,R48,NO2,1
248,48,R48,HO2,1
109,49,C3H8,R49,-1
235,49,R49,B3O2,1
250,49,OH,R49,-1
109,50,C3H8,R50,-1
214,50,R50,A3O2,1
250,50,OH,R50,-1
26,51,R51,POx,1
214,51,A3O2,R51,-1
237,51,R51,RCHO,1
244,51,NO,R51,-1
247,51,R51,NO2,1
248,51,R51,HO2,1
79,52,R52,NPRNO3,1
214,52,A3O2,R52,-1
244,52,NO,R52,-1
26,53,R53,POx,1
185,53,PO2,R53,-1
241,53,R53,ALD2,1
242,53,R53,CH2O,1
244,53,NO,R53,-1
247,53,R53,NO2,1
248,53,R53,HO2,1
100,54,ALK4,R54,-1
234,54,R54,R4O2,1
250,54,OH,R54,-1
26,55,R55,POx,1
192,55,R55,ACET,0.32
214,55,R55,A3O2,0.05
231,55,R55,MEK,0.19
232,55,R55,OTHRO2,0.32
234,55,R4O2,R55,-1
235,55,R55,B3O2,0.18
237,55,R55,RCHO,0.14
241,55,R55,ALD2,0.32
243,55,R55,MO2,0.19
244,55,NO,R55,-1
247,55,R55,NO2,1
248,55,R55,HO2,0.27
26,56,R56,POx,1
233,56,R56,R4N2,1
234,56,R4O2,R56,-1
244,56,NO,R56,-1
26,57,R57,POx,1
178,57,R4N1,R57,-1
237,57,R57,RCHO,0.57
241,57,R57,ALD2,0.86
242,57,R57,CH2O,0.57
244,57,NO,R57,-1
247,57,R57,NO2,2
26,58,R58,POx,1
230,58,ATO2,R58,-1
239,58,R58,MCO3,1
242,58,R58,CH2O,1
244,58,NO,R58,-1
247,58,R58,NO2,1
26,59,R59,POx,1
204,59,KO2,R59,-1
233,59,R59,R4N2,0.07
239,59,R59,MCO3,0.93
241,59,R59,ALD2,0.93
244,59,NO,R59,-1
247,59,R59,NO2,0.93
26,60,R60,POx,1
192,60,R60,ACET,1
235,60,B3O2,R60,-1
244,60,NO,R60,-1
247,60,R60,NO2,1
248,60,R60,HO2,1
77,61,R61,IPRNO3,1
235,61,B3O2,R61,-1
244,61,NO,R61,-1
26,62,R62,POx,1
179,62,PRN1,R62,-1
241,62,R62,ALD2,1
242,62,R62,CH2O,1
244,62,NO,R62,-1
247,62,R62,NO2,2
27,63,R63,LOx,1
100,63,ALK4,R63,-1
212,63,R63,HNO3,1
234,63,R63,R4O2,1
246,63,NO3,R63,-1
178,64,R64,R4N1,1
233,64,R4N2,R64,-1
250,64,OH,R64,-1
256,64,R64,H2O,1
7,65,R65,CO2,1
187,65,ACTA,R65,-1
243,65,R65,MO2,1
250,65,OH,R65,-1
256,65,R65,H2O,1
200,66,R66,RCO3,1
237,66,RCHO,R66,-1
250,66,OH,R66,-1
256,66,R66,H2O,1
42,67,R67,PPN,1
200,67,RCO3,R67,-1
247,67,NO2,R67,-1
42,68,PPN,R68,-1
200,68,R68,RCO3,1
247,68,R68,NO2,1
26,69,R69,POx,1
200,69,RCO3,R69,-1
214,69,R69,A3O2,0.07
232,69,R69,OTHRO2,0.5
235,69,R69,B3O2,0.27
244,69,NO,R69,-1
247,69,R69,NO2,1
27,70,R70,LOx,1
200,70,R70,RCO3,1
212,70,R70,HNO3,1
237,70,RCHO,R70,-1
246,70,NO3,R70,-1
192,71,ACET,R71,-1
230,71,R71,ATO2,1
250,71,OH,R71,-1
256,71,R71,H2O,1
141,72,R72,ROH,0.25
196,72,R72,MOH,0.25
214,72,A3O2,R72,-1
237,72,R72,RCHO,0.75
242,72,R72,CH2O,0.75
243,72,MO2,R72,-1
248,72,R72,HO2,1
141,73,R73,ROH,0.25
185,73,PO2,R73,-1
196,73,R73,MOH,0.25
228,73,R73,HAC,0.16
237,73,R73,RCHO,0.09
241,73,R73,ALD2,0.5
242,73,R73,CH2O,1.25
243,73,MO2,R73,-1
248,73,R73,HO2,1
81,74,R74,R4P,1
234,74,R4O2,R74,-1
248,74,HO2,R74,-1
178,75,R4N1,R75,-1
233,75,R75,R4N2,1
248,75,HO2,R75,-1
174,76,R76,ATOOH,0.85
230,76,ATO2,R76,-1
239,76,R76,MCO3,0.15
242,76,R76,CH2O,0.15
248,76,HO2,R76,-1
250,76,R76,OH,0.15
174,77,R77,ATOOH,0.85
204,77,KO2,R77,-1
239,77,R77,MCO3,0.15
241,77,R77,ALD2,0.15
248,77,HO2,R77,-1
250,77,R77,OH,0.15
83,78,R78,RB3P,1
235,78,B3O2,R78,-1
248,78,HO2,R78,-1
102,79,R79,PRPN,1
179,79,PRN1,R79,-1
248,79,HO2,R79,-1
204,80,R80,KO2,1
231,80,MEK,R80,-1
250,80,OH,R80,-1
256,80,R80,H2O,1
117,81,R81,EOH,0.25
195,81,ETO2,R81,-1
196,81,R81,MOH,0.25
241,81,R81,ALD2,0.75
242,81,R81,CH2O,0.75
243,81,MO2,R81,-1
248,81,R81,HO2,1
117,82,R82,EOH,0.25
196,82,R82,MOH,0.25
232,82,OTHRO2,R82,-1
241,82,R82,ALD2,0.75
242,82,R82,CH2O,0.75
243,82,MO2,R82,-1
248,82,R82,HO2,1
27,83,R83,LOx,1
204,83,R83,KO2,1
212,83,R83,HNO3,1
231,83,MEK,R83,-1
246,83,NO3,R83,-1
141,84,R84,ROH,0.25
192,84,R84,ACET,0.16
196,84,R84,MOH,0.25
214,84,R84,A3O2,0.03
231,84,R84,MEK,0.35
232,84,R84,OTHRO2,0.16
234,84,R4O2,R84,-1
235,84,R84,B3O2,0.09
237,84,R84,RCHO,0.07
241,84,R84,ALD2,0.16
242,84,R84,CH2O,0.75
243,84,MO2,R84,-1
243,84,R84,MO2,0.09
248,84,R84,HO2,0.64
141,85,R85,ROH,0.25
178,85,R4N1,R85,-1
196,85,R85,MOH,0.25
234,85,R85,R4O2,0.15
237,85,R85,RCHO,0.54
241,85,R85,ALD2,0.38
242,85,R85,CH2O,0.95
243,85,MO2,R85,-1
247,85,R85,NO2,1
248,85,R85,HO2,0.5
196,86,R86,MOH,0.5
217,86,R86,MGLY,0.5
228,86,R86,HAC,0.2
230,86,ATO2,R86,-1
239,86,R86,MCO3,0.3
242,86,R86,CH2O,0.5
243,86,MO2,R86,-1
248,86,R86,HO2,0.3
141,87,R87,ROH,0.25
196,87,R87,MOH,0.25
204,87,KO2,R87,-1
231,87,R87,MEK,0.25
239,87,R87,MCO3,0.5
241,87,R87,ALD2,0.5
242,87,R87,CH2O,0.75
243,87,MO2,R87,-1
248,87,R87,HO2,0.5
141,88,R88,ROH,0.25
192,88,R88,ACET,0.75
196,88,R88,MOH,0.25
235,88,B3O2,R88,-1
242,88,R88,CH2O,0.75
243,88,MO2,R88,-1
248,88,R88,HO2,1
141,89,R89,ROH,0.25
179,89,PRN1,R89,-1
196,89,R89,MOH,0.25
237,89,R89,RCHO,0.25
241,89,R89,ALD2,0.5
242,89,R89,CH2O,1.25
243,89,MO2,R89,-1
247,89,R89,NO2,1
248,89,R89,HO2,0.5
117,90,EOH,R90,-1
241,90,R90,ALD2,1
248,90,R90,HO2,1
250,90,OH,R90,-1
141,91,ROH,R91,-1
237,91,R91,RCHO,1
248,91,R91,HO2,1
250,91,OH,R91,-1
195,92,ETO2,R92,-2
241,92,R92,ALD2,2
248,92,R92,HO2,2
232,93,OTHRO2,R93,-2
241,93,R93,ALD2,2
248,93,R93,HO2,2
117,94,R94,EOH,1
195,94,ETO2,R94,-2
241,94,R94,ALD2,1
117,95,R95,EOH,1
232,95,OTHRO2,R95,-2
241,95,R95,ALD2,1
98,96,R96,ETP,1
195,96,ETO2,R96,-1
248,96,HO2,R96,-1
98,97,R97,ETP,1
232,97,OTHRO2,R97,-1
248,97,HO2,R97,-1
82,98,R98,RA3P,1
214,98,A3O2,R98,-1
248,98,HO2,R98,-1
101,99,R99,PP,1
185,99,PO2,R99,-1
248,99,HO2,R99,-1
26,100,R100,POx,0.15
84,100,R100,RP,0.41
200,100,RCO3,R100,-1
214,100,R100,A3O2,0.03
232,100,R100,OTHRO2,0.22
235,100,R100,B3O2,0.12
248,100,HO2,R100,-1
250,100,R100,OH,0.44
257,100,R100,O3,0.15
185,101,R101,PO2,1
236,101,PRPE,R101,-1
250,101,OH,R101,-1
27,102,R102,LOx,1
28,102,R102,PCO,0.56
166,102,R102,CH4,0.1
210,102,R102,CH3CHOO,0.12
236,102,PRPE,R102,-1
238,102,R102,CH2OO,0.12
240,102,R102,CO,0.56
241,102,R102,ALD2,0.5
242,102,R102,CH2O,0.5
243,102,R102,MO2,0.28
248,102,R102,HO2,0.28
250,102,R102,OH,0.36
257,102,O3,R102,-1
7,103,R103,CO2,0.361
28,103,R103,PCO,0.505
186,103,R103,HCOOH,0.134
189,103,R103,GLYX,0.134
216,103,GLYC,R103,-1
240,103,R103,CO,0.505
242,103,R103,CH2O,0.732
248,103,R103,HO2,0.773
250,103,OH,R103,-1
250,103,R103,OH,0.227
28,104,R104,PCO,1
186,104,R104,HCOOH,1
216,104,GLYC,R104,-1
240,104,R104,CO,1
250,104,OH,R104,-1
250,104,R104,OH,1
27,105,R105,LOx,1
179,105,R105,PRN1,1
236,105,PRPE,R105,-1
246,105,NO3,R105,-1
28,106,R106,PCO,2
189,106,GLYX,R106,-1
240,106,R106,CO,2
248,106,R106,HO2,1
250,106,OH,R106,-1
28,107,R107,PCO,1
217,107,MGLY,R107,-1
239,107,R107,MCO3,1
240,107,R107,CO,1
250,107,OH,R107,-1
27,108,R108,LOx,1
28,108,R108,PCO,2
189,108,GLYX,R108,-1
212,108,R108,HNO3,1
240,108,R108,CO,2
246,108,NO3,R108,-1
248,108,R108,HO2,1
27,109,R109,LOx,1
28,109,R109,PCO,1
212,109,R109,HNO3,1
217,109,MGLY,R109,-1
239,109,R109,MCO3,1
240,109,R109,CO,1
246,109,NO3,R109,-1
217,110,R110,MGLY,1
228,110,HAC,R110,-1
248,110,R110,HO2,1
250,110,OH,R110,-1
7,111,R111,CO2,0.5
28,111,R111,PCO,0.5
186,111,R111,HCOOH,0.5
187,111,R111,ACTA,0.5
228,111,HAC,R111,-1
240,111,R111,CO,0.5
243,111,R111,MO2,0.5
250,111,OH,R111,-1
250,111,R111,OH,1
214,112,A3O2,R112,-1
237,112,R112,RCHO,1
239,112,MCO3,R112,-1
243,112,R112,MO2,1
248,112,R112,HO2,1
185,113,PO2,R113,-1
239,113,MCO3,R113,-1
241,113,R113,ALD2,1
242,113,R113,CH2O,1
243,113,R113,MO2,1
248,113,R113,HO2,1
187,114,R114,ACTA,1
214,114,A3O2,R114,-1
237,114,R114,RCHO,1
239,114,MCO3,R114,-1
185,115,PO2,R115,-1
187,115,R115,ACTA,1
228,115,R115,HAC,0.65
237,115,R115,RCHO,0.35
239,115,MCO3,R115,-1
200,116,RCO3,R116,-1
214,116,R116,A3O2,0.07
232,116,R116,OTHRO2,0.5
235,116,R116,B3O2,0.27
242,116,R116,CH2O,1
243,116,MO2,R116,-1
248,116,R116,HO2,1
200,117,RCO3,R117,-1
242,117,R117,CH2O,1
243,117,MO2,R117,-1
102,118,PRPN,R118,-1
175,118,R118,PROPNN,0.791
179,118,R118,PRN1,0.209
250,118,OH,R118,-1
250,118,R118,OH,0.791
98,119,ETP,R119,-1
232,119,R119,OTHRO2,0.36
241,119,R119,ALD2,0.64
250,119,OH,R119,-1
250,119,R119,OH,0.64
82,120,RA3P,R120,-1
214,120,R120,A3O2,0.36
237,120,R120,RCHO,0.64
250,120,OH,R120,-1
250,120,R120,OH,0.64
83,121,RB3P,R121,-1
192,121,R121,ACET,0.791
235,121,R121,B3O2,0.209
250,121,OH,R121,-1
250,121,R121,OH,0.791
81,122,R4P,R122,-1
234,122,R122,R4O2,0.209
237,122,R122,RCHO,0.791
250,122,OH,R122,-1
250,122,R122,OH,0.791
84,123,RP,R123,-1
200,123,R123,RCO3,1
250,123,OH,R123,-1
101,124,PP,R124,-1
185,124,R124,PO2,0.209
228,124,R124,HAC,0.791
250,124,OH,R124,-1
250,124,R124,OH,0.791
18,125,LVOC,R125,-1
250,125,OH,R125,-1
250,125,R125,OH,1
63,126,MAP,R126,-1
239,126,R126,MCO3,1
250,126,OH,R126,-1
27,127,R127,LOx,1
142,127,C2H6,R127,-1
195,127,R127,ETO2,1
212,127,R127,HNO3,1
246,127,NO3,R127,-1
239,128,MCO3,R128,-2
243,128,R128,MO2,2
239,129,MCO3,R129,-1
242,129,R129,CH2O,1
243,129,MO2,R129,-1
243,129,R129,MO2,1
248,129,R129,HO2,1
187,130,R130,ACTA,1
239,130,MCO3,R130,-1
242,130,R130,CH2O,1
243,130,MO2,R130,-1
192,131,R131,ACET,0.32
214,131,R131,A3O2,0.05
231,131,R131,MEK,0.19
232,131,R131,OTHRO2,0.32
234,131,R4O2,R131,-1
235,131,R131,B3O2,0.18
237,131,R131,RCHO,0.13
239,131,MCO3,R131,-1
241,131,R131,ALD2,0.32
243,131,R131,MO2,1
248,131,R131,HO2,0.27
230,132,ATO2,R132,-1
239,132,MCO3,R132,-1
239,132,R132,MCO3,1
242,132,R132,CH2O,1
243,132,R132,MO2,1
204,133,KO2,R133,-1
239,133,MCO3,R133,-1
239,133,R133,MCO3,1
241,133,R133,ALD2,1
243,133,R133,MO2,1
192,134,R134,ACET,1
235,134,B3O2,R134,-1
239,134,MCO3,R134,-1
243,134,R134,MO2,1
248,134,R134,HO2,1
178,135,R4N1,R135,-1
234,135,R135,R4O2,0.3
237,135,R135,RCHO,0.57
239,135,MCO3,R135,-1
241,135,R135,ALD2,0.75
242,135,R135,CH2O,0.39
243,135,R135,MO2,1
247,135,R135,NO2,1
179,136,PRN1,R136,-1
239,136,MCO3,R136,-1
241,136,R136,ALD2,1
242,136,R136,CH2O,1
243,136,R136,MO2,1
247,136,R136,NO2,1
187,137,R137,ACTA,1
231,137,R137,MEK,1
234,137,R4O2,R137,-1
239,137,MCO3,R137,-1
187,138,R138,ACTA,1
217,138,R138,MGLY,1
230,138,ATO2,R138,-1
239,138,MCO3,R138,-1
187,139,R139,ACTA,1
204,139,KO2,R139,-1
231,139,R139,MEK,1
239,139,MCO3,R139,-1
178,140,R4N1,R140,-1
187,140,R140,ACTA,1
237,140,R140,RCHO,1
239,140,MCO3,R140,-1
247,140,R140,NO2,1
179,141,PRN1,R141,-1
187,141,R141,ACTA,1
237,141,R141,RCHO,1
239,141,MCO3,R141,-1
247,141,R141,NO2,1
187,142,R142,ACTA,1
192,142,R142,ACET,1
235,142,B3O2,R142,-1
239,142,MCO3,R142,-1
195,143,ETO2,R143,-1
239,143,MCO3,R143,-1
241,143,R143,ALD2,1
243,143,R143,MO2,1
248,143,R143,HO2,1
232,144,OTHRO2,R144,-1
239,144,MCO3,R144,-1
241,144,R144,ALD2,1
243,144,R144,MO2,1
248,144,R144,HO2,1
187,145,R145,ACTA,1
195,145,ETO2,R145,-1
239,145,MCO3,R145,-1
241,145,R145,ALD2,1
187,146,R146,ACTA,1
232,146,OTHRO2,R146,-1
239,146,MCO3,R146,-1
241,146,R146,ALD2,1
200,147,RCO3,R147,-1
214,147,R147,A3O2,0.07
232,147,R147,OTHRO2,0.5
235,147,R147,B3O2,0.27
239,147,MCO3,R147,-1
243,147,R147,MO2,1
27,148,R148,LOx,2
246,148,NO3,R148,-2
247,148,R148,NO2,2
65,149,R149,MPN,1
243,149,MO2,R149,-1
247,149,NO2,R149,-1
65,150,MPN,R150,-1
243,150,R150,MO2,1
247,150,R150,NO2,1
75,151,DMS,R151,-1
126,151,R151,SO2,1
242,151,R151,CH2O,1
243,151,R151,MO2,1
250,151,OH,R151,-1
21,152,R152,MSA,0.25
75,152,DMS,R152,-1
126,152,R152,SO2,0.75
243,152,R152,MO2,1
250,152,OH,R152,-1
27,153,R153,LOx,1
75,153,DMS,R153,-1
126,153,R153,SO2,1
212,153,R153,HNO3,1
242,153,R153,CH2O,1
243,153,R153,MO2,1
246,153,NO3,R153,-1
30,154,R154,PSO4,1
60,154,R154,SO4,1
126,154,SO2,R154,-1
248,154,R154,HO2,1
250,154,OH,R154,-1
249,155,Br,R155,-1
251,155,R155,BrO,1
257,155,O3,R155,-1
202,156,R156,HOBr,1
248,156,HO2,R156,-1
251,156,BrO,R156,-1
245,157,R157,HBr,1
248,157,HO2,R157,-1
249,157,Br,R157,-1
245,158,HBr,R158,-1
249,158,R158,Br,1
250,158,OH,R158,-1
256,158,R158,H2O,1
27,159,R159,LOx,2
249,159,R159,Br,2
251,159,BrO,R159,-2
27,160,R160,LOx,2
114,160,R160,Br2,1
251,160,BrO,R160,-2
244,161,NO,R161,-1
247,161,R161,NO2,1
249,161,R161,Br,1
251,161,BrO,R161,-1
114,162,R162,Br2,1
158,162,BrNO3,R162,-1
246,162,R162,NO3,1
249,162,Br,R162,-1
26,163,R163,POx,1
114,163,Br2,R163,-1
202,163,R163,HOBr,1
249,163,R163,Br,1
250,163,OH,R163,-1
27,164,R164,LOx,1
202,164,HOBr,R164,-1
250,164,R164,OH,1
251,164,R164,BrO,1
258,164,O,R164,-1
27,165,R165,LOx,1
245,165,HBr,R165,-1
249,165,R165,Br,1
250,165,R165,OH,1
258,165,O,R165,-1
27,166,R166,LOx,1
248,166,R166,HO2,1
249,166,R166,Br,1
250,166,OH,R166,-1
251,166,BrO,R166,-1
246,167,NO3,R167,-1
247,167,R167,NO2,1
249,167,Br,R167,-1
251,167,R167,BrO,1
28,168,R168,PCO,1
240,168,R168,CO,1
242,168,CH2O,R168,-1
245,168,R168,HBr,1
248,168,R168,HO2,1
249,168,Br,R168,-1
239,169,R169,MCO3,1
241,169,ALD2,R169,-1
245,169,R169,HBr,1
249,169,Br,R169,-1
192,170,ACET,R170,-1
230,170,R170,ATO2,1
245,170,R170,HBr,1
249,170,Br,R170,-1
142,171,C2H6,R171,-1
195,171,R171,ETO2,1
245,171,R171,HBr,1
249,171,Br,R171,-1
109,172,C3H8,R172,-1
214,172,R172,A3O2,1
245,172,R172,HBr,1
249,172,Br,R172,-1
44,173,R173,BrNO2,1
247,173,NO2,R173,-1
249,173,Br,R173,-1
158,174,R174,BrNO3,1
247,174,NO2,R174,-1
251,174,BrO,R174,-1
66,175,CHBr3,R175,-1
249,175,R175,Br,3
250,175,OH,R175,-1
69,176,CH2Br2,R176,-1
249,176,R176,Br,2
250,176,OH,R176,-1
92,177,CH3Br,R177,-1
248,177,R177,HO2,1
249,177,R177,Br,1
250,177,OH,R177,-1
256,177,R177,H2O,1
27,178,R178,LOx,1
250,178,R178,OH,2
254,178,O1D,R178,-1
256,178,H2O,R178,-1
254,179,O1D,R179,-1
258,179,R179,O,1
254,180,O1D,R180,-1
258,180,R180,O,1
27,181,R181,LOx,1
157,181,R181,H,1
250,181,R181,OH,1
254,181,O1D,R181,-1
27,182,R182,LOx,1
54,182,N2O,R182,-1
254,182,O1D,R182,-1
27,183,R183,LOx,1
54,183,N2O,R183,-1
244,183,R183,NO,2
254,183,O1D,R183,-1
27,184,R184,LOx,1
31,184,R184,LCH4,1
166,184,CH4,R184,-1
243,184,R184,MO2,1
250,184,R184,OH,1
254,184,O1D,R184,-1
27,185,R185,LOx,1
31,185,R185,LCH4,1
166,185,CH4,R185,-1
242,185,R185,CH2O,1
254,185,O1D,R185,-1
27,186,R186,LOx,1
31,186,R186,LCH4,1
157,186,R186,H,1
166,186,CH4,R186,-1
242,186,R186,CH2O,1
248,186,R186,HO2,1
254,186,O1D,R186,-1
257,187,R187,O3,1
258,187,O,R187,-1
27,188,R188,LOx,2
257,188,O3,R188,-1
258,188,O,R188,-1
157,189,R189,H,1
250,189,OH,R189,-1
256,189,R189,H2O,1
27,190,R190,LOx,1
157,190,R190,H,1
250,190,OH,R190,-1
258,190,O,R190,-1
27,191,R191,LOx,1
248,191,HO2,R191,-1
250,191,R191,OH,1
258,191,O,R191,-1
27,192,R192,LOx,2
254,192,O1D,R192,-1
257,192,O3,R192,-1
254,193,O1D,R193,-1
257,193,O3,R193,-1
258,193,R193,O,2
27,194,R194,LOx,1
28,194,R194,PCO,1
58,194,OCS,R194,-1
