! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : gckpp_EdgeList.csv
! Equation file        : gckpp.kpp
! Output root filename : gckpp
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
33,12,R12,PSO4AQ,2
38,12,R12,PSO4,2
89,12,HMS,R12,-1
134,12,R12,SO4,2
325,12,R12,CH2O,1
345,12,OH,R12,-1
348,12,SO2,R12,-1
335,13,R13,NO2,1
341,13,O3,R13,-1
346,13,NO,R13,-1
35,14,R14,LOx,1
337,14,R14,HO2,1
341,14,O3,R14,-1
345,14,OH,R14,-1
35,15,R15,LOx,1
337,15,HO2,R15,-1
341,15,O3,R15,-1
345,15,R15,OH,1
335,16,NO2,R16,-1
341,16,O3,R16,-1
351,16,R16,NO3,1
35,17,R17,LOx,1
325,17,R17,CH2O,1
328,17,MO2,R17,-1
337,17,R17,HO2,1
341,17,O3,R17,-1
34,18,R18,POx,1
336,18,R18,H2O,1
343,18,R18,O,1
345,18,OH,R18,-2
40,19,R19,PH2O2,1
264,19,R19,H2O2,1
345,19,OH,R19,-2
336,20,R20,H2O,1
337,20,HO2,R20,-1
345,20,OH,R20,-1
264,21,H2O2,R21,-1
336,21,R21,H2O,1
337,21,R21,HO2,1
345,21,OH,R21,-1
34,22,R22,POx,1
335,22,R22,NO2,1
337,22,HO2,R22,-1
345,22,R22,OH,1
346,22,NO,R22,-1
40,23,R23,PH2O2,1
264,23,R23,H2O2,1
337,23,HO2,R23,-2
7,24,R24,CO2,1
37,24,R24,LCO,1
329,24,CO,R24,-1
337,24,R24,HO2,1
345,24,OH,R24,-1
39,25,R25,LCH4,1
228,25,CH4,R25,-1
328,25,R25,MO2,1
336,25,R25,H2O,1
345,25,OH,R25,-1
34,26,R26,POx,1
325,26,R26,CH2O,1
328,26,MO2,R26,-1
335,26,R26,NO2,1
337,26,R26,HO2,1
346,26,NO,R26,-1
93,27,R27,MENO3,1
328,27,MO2,R27,-1
346,27,NO,R27,-1
164,28,R28,MP,1
328,28,MO2,R28,-1
337,28,HO2,R28,-1
282,29,R29,MOH,1
325,29,R29,CH2O,1
328,29,MO2,R29,-2
325,30,R30,CH2O,2
328,30,MO2,R30,-2
337,30,R30,HO2,2
282,31,R31,MOH,0.13
325,31,R31,CH2O,0.87
328,31,MO2,R31,-1
337,31,R31,HO2,1.74
345,31,OH,R31,-1
164,32,MP,R32,-1
325,32,R32,CH2O,0.3
328,32,R32,MO2,0.7
336,32,R32,H2O,1
345,32,OH,R32,-1
345,32,R32,OH,0.3
244,33,ATOOH,R33,-1
294,33,R33,MGLY,0.3
313,33,R33,ATO2,0.7
336,33,R33,H2O,1
345,33,OH,R33,-1
345,33,R33,OH,0.3
36,34,R34,PCO,1
325,34,CH2O,R34,-1
329,34,R34,CO,1
336,34,R34,H2O,1
337,34,R34,HO2,1
345,34,OH,R34,-1
327,35,R35,HNO3,1
335,35,NO2,R35,-1
345,35,OH,R35,-1
34,36,R36,POx,1
327,36,HNO3,R36,-1
336,36,R36,H2O,1
345,36,OH,R36,-1
351,36,R36,NO3,1
239,37,R37,HNO2,1
345,37,OH,R37,-1
346,37,NO,R37,-1
34,38,R38,POx,1
239,38,HNO2,R38,-1
335,38,R38,NO2,1
336,38,R38,H2O,1
345,38,OH,R38,-1
108,39,R39,HNO4,1
335,39,NO2,R39,-1
337,39,HO2,R39,-1
108,40,HNO4,R40,-1
335,40,R40,NO2,1
337,40,R40,HO2,1
108,41,HNO4,R41,-1
335,41,R41,NO2,1
336,41,R41,H2O,1
345,41,OH,R41,-1
35,42,R42,LOx,1
335,42,R42,NO2,1
337,42,HO2,R42,-1
345,42,R42,OH,1
351,42,NO3,R42,-1
335,43,R43,NO2,2
346,43,NO,R43,-1
351,43,NO3,R43,-1
35,44,R44,LOx,1
335,44,R44,NO2,1
337,44,R44,HO2,1
345,44,OH,R44,-1
351,44,NO3,R44,-1
214,45,R45,N2O5,1
335,45,NO2,R45,-1
351,45,NO3,R45,-1
214,46,N2O5,R46,-1
335,46,R46,NO2,1
351,46,R46,NO3,1
7,47,R47,CO2,1
265,47,HCOOH,R47,-1
336,47,R47,H2O,1
337,47,R47,HO2,1
345,47,OH,R47,-1
282,48,MOH,R48,-1
325,48,R48,CH2O,1
337,48,R48,HO2,1
345,48,OH,R48,-1
35,49,R49,LOx,2
335,49,NO2,R49,-1
335,49,R49,NO2,1
346,49,R49,NO,1
351,49,NO3,R49,-1
35,50,R50,LOx,1
36,50,R50,PCO,1
325,50,CH2O,R50,-1
327,50,R50,HNO3,1
329,50,R50,CO,1
337,50,R50,HO2,1
351,50,NO3,R50,-1
36,51,R51,PCO,0.05
324,51,R51,MCO3,0.95
325,51,R51,CH2O,0.05
326,51,ALD2,R51,-1
329,51,R51,CO,0.05
336,51,R51,H2O,1
337,51,R51,HO2,0.05
345,51,OH,R51,-1
35,52,R52,LOx,1
324,52,R52,MCO3,1
326,52,ALD2,R52,-1
327,52,R52,HNO3,1
351,52,NO3,R52,-1
139,53,R53,PAN,1
324,53,MCO3,R53,-1
335,53,NO2,R53,-1
139,54,PAN,R54,-1
324,54,R54,MCO3,1
335,54,R54,NO2,1
36,55,R55,PCO,1
139,55,PAN,R55,-1
325,55,R55,CH2O,1
329,55,R55,CO,1
335,55,R55,NO2,1
345,55,OH,R55,-1
7,56,R56,CO2,1
34,56,R56,POx,1
324,56,MCO3,R56,-1
328,56,R56,MO2,1
335,56,R56,NO2,1
346,56,NO,R56,-1
183,57,C2H6,R57,-1
296,57,R57,ETO2,1
336,57,R57,H2O,1
345,57,OH,R57,-1
34,58,R58,POx,1
296,58,ETO2,R58,-1
326,58,R58,ALD2,1
335,58,R58,NO2,1
337,58,R58,HO2,1
346,58,NO,R58,-1
83,59,R59,ETNO3,1
296,59,ETO2,R59,-1
346,59,NO,R59,-1
34,60,R60,POx,1
315,60,OTHRO2,R60,-1
326,60,R60,ALD2,1
335,60,R60,NO2,1
337,60,R60,HO2,1
346,60,NO,R60,-1
141,61,C3H8,R61,-1
323,61,R61,B3O2,1
345,61,OH,R61,-1
141,62,C3H8,R62,-1
321,62,R62,A3O2,1
345,62,OH,R62,-1
34,63,R63,POx,1
298,63,R63,RCHO,1
321,63,A3O2,R63,-1
335,63,R63,NO2,1
337,63,R63,HO2,1
346,63,NO,R63,-1
95,64,R64,NPRNO3,1
321,64,A3O2,R64,-1
346,64,NO,R64,-1
34,65,R65,POx,1
260,65,PO2,R65,-1
325,65,R65,CH2O,1
326,65,R65,ALD2,1
335,65,R65,NO2,1
337,65,R65,HO2,1
346,65,NO,R65,-1
69,66,ALK6,R66,-1
178,66,R66,R7O2,1
345,66,OH,R66,-1
35,67,R67,LOx,1
69,67,ALK6,R67,-1
178,67,R67,R7O2,1
327,67,R67,HNO3,1
351,67,NO3,R67,-1
34,68,R68,POx,1
178,68,R7O2,R68,-1
292,68,R68,MEK,0.25
298,68,R68,RCHO,0.75
319,68,R68,R4O2,0.25
335,68,R68,NO2,1
337,68,R68,HO2,0.75
346,68,NO,R68,-1
178,69,R7O2,R69,-1
196,69,R69,R7N2,1
346,69,NO,R69,-1
98,70,R70,R7P,1
178,70,R7O2,R70,-1
337,70,HO2,R70,-1
98,71,R7P,R71,-1
178,71,R71,R7O2,0.5
298,71,R71,RCHO,0.5
345,71,OH,R71,-1
345,71,R71,OH,0.5
165,72,R72,R7N1,1
196,72,R7N2,R72,-1
336,72,R72,H2O,1
345,72,OH,R72,-1
34,73,R73,POx,2
165,73,R7N1,R73,-1
298,73,R73,RCHO,1.24
325,73,R73,CH2O,0.98
326,73,R73,ALD2,0.65
335,73,R73,NO2,2
346,73,NO,R73,-1
165,74,R7N1,R74,-1
196,74,R74,R7N2,1
337,74,HO2,R74,-1
140,75,C4H6,R75,-1
212,75,R75,BUTO2,1
345,75,OH,R75,-1
35,76,R76,LOx,1
140,76,C4H6,R76,-1
233,76,R76,ACR,1
325,76,R76,CH2O,1
335,76,R76,NO2,1
351,76,NO3,R76,-1
35,77,R77,LOx,1
140,77,C4H6,R77,-1
233,77,R77,ACR,1
325,77,R77,CH2O,1
341,77,O3,R77,-1
34,78,R78,POx,0.942
127,78,R78,BUTN,0.058
212,78,BUTO2,R78,-1
233,78,R78,ACR,0.73
298,78,R78,RCHO,0.326
325,78,R78,CH2O,0.603
335,78,R78,NO2,0.942
337,78,R78,HO2,0.513
346,78,NO,R78,-1
212,79,BUTO2,R79,-1
298,79,R79,RCHO,0.894
306,79,R79,GLYC,0.659
337,79,HO2,R79,-1
34,80,R80,POx,1
36,80,R80,PCO,1
127,80,BUTN,R80,-1
306,80,R80,GLYC,1
325,80,R80,CH2O,1
329,80,R80,CO,1
335,80,R80,NO2,1
337,80,R80,HO2,1
345,80,OH,R80,-1
132,81,R81,ACRO2,0.255
197,81,R81,ACO3,0.68
233,81,ACR,R81,-1
270,81,R81,GLYX,0.065
325,81,R81,CH2O,0.065
337,81,R81,HO2,0.425
345,81,OH,R81,-1
34,82,R82,POx,1
36,82,R82,PCO,1
132,82,ACRO2,R82,-1
306,82,R82,GLYC,1
329,82,R82,CO,1
335,82,R82,NO2,1
337,82,R82,HO2,1
346,82,NO,R82,-1
36,83,R83,PCO,1
132,83,ACRO2,R83,-1
306,83,R83,GLYC,1
329,83,R83,CO,1
337,83,HO2,R83,-1
337,83,R83,HO2,1
36,84,R84,PCO,1
197,84,ACO3,R84,-1
306,84,R84,GLYC,0.5
325,84,R84,CH2O,1
329,84,R84,CO,1
337,84,HO2,R84,-1
337,84,R84,HO2,0.25
345,84,R84,OH,0.25
34,85,R85,POx,1
36,85,R85,PCO,1
197,85,ACO3,R85,-1
325,85,R85,CH2O,1
329,85,R85,CO,1
335,85,R85,NO2,1
337,85,R85,HO2,1
346,85,NO,R85,-1
35,86,R86,LOx,1
126,86,R86,APAN,1
197,86,ACO3,R86,-1
335,86,NO2,R86,-1
34,87,R87,POx,1
126,87,APAN,R87,-1
197,87,R87,ACO3,1
335,87,R87,NO2,1
34,88,R88,POx,2
36,88,R88,PCO,1
126,88,APAN,R88,-1
306,88,R88,GLYC,1
329,88,R88,CO,1
345,88,OH,R88,-1
351,88,R88,NO3,1
142,89,ALK4,R89,-1
319,89,R89,R4O2,1
345,89,OH,R89,-1
34,90,R90,POx,1
292,90,R90,MEK,0.19
295,90,R90,ACET,0.34
298,90,R90,RCHO,0.15
300,90,ALK4O2,R90,-1
315,90,R90,OTHRO2,0.34
321,90,R90,A3O2,0.05
323,90,R90,B3O2,0.19
326,90,R90,ALD2,0.34
328,90,R90,MO2,0.19
335,90,R90,NO2,1
337,90,R90,HO2,0.27
346,90,NO,R90,-1
34,91,R91,POx,1
279,91,R91,ALK4N2,1
300,91,ALK4O2,R91,-1
346,91,NO,R91,-1
34,92,R92,POx,1
249,92,ALK4N1,R92,-1
298,92,R92,RCHO,0.64
325,92,R92,CH2O,0.64
326,92,R92,ALD2,0.97
335,92,R92,NO2,2
346,92,NO,R92,-1
34,93,R93,POx,1
292,93,R93,MEK,0.19
295,93,R93,ACET,0.34
298,93,R93,RCHO,0.15
315,93,R93,OTHRO2,0.34
319,93,R4O2,R93,-1
321,93,R93,A3O2,0.05
323,93,R93,B3O2,0.19
326,93,R93,ALD2,0.34
328,93,R93,MO2,0.19
335,93,R93,NO2,1
337,93,R93,HO2,0.27
346,93,NO,R93,-1
34,94,R94,POx,1
251,94,R94,R4N2,1
319,94,R4O2,R94,-1
346,94,NO,R94,-1
34,95,R95,POx,1
298,95,R95,RCHO,0.64
318,95,R4N1,R95,-1
325,95,R95,CH2O,0.64
326,95,R95,ALD2,0.97
335,95,R95,NO2,2
346,95,NO,R95,-1
34,96,R96,POx,1
313,96,ATO2,R96,-1
324,96,R96,MCO3,1
325,96,R96,CH2O,1
335,96,R96,NO2,1
346,96,NO,R96,-1
34,97,R97,POx,1
279,97,R97,ALK4N2,0.072
320,97,KO2,R97,-1
324,97,R97,MCO3,0.919
326,97,R97,ALD2,0.919
335,97,R97,NO2,0.928
346,97,NO,R97,-1
34,98,R98,POx,1
295,98,R98,ACET,1
323,98,B3O2,R98,-1
335,98,R98,NO2,1
337,98,R98,HO2,1
346,98,NO,R98,-1
91,99,R99,IPRNO3,1
323,99,B3O2,R99,-1
346,99,NO,R99,-1
34,100,R100,POx,1
250,100,PRN1,R100,-1
325,100,R100,CH2O,1
326,100,R100,ALD2,1
335,100,R100,NO2,2
346,100,NO,R100,-1
35,101,R101,LOx,1
142,101,ALK4,R101,-1
300,101,R101,ALK4O2,1
327,101,R101,HNO3,1
351,101,NO3,R101,-1
251,102,R4N2,R102,-1
318,102,R102,R4N1,1
336,102,R102,H2O,1
345,102,OH,R102,-1
249,103,R103,ALK4N1,1
279,103,ALK4N2,R103,-1
336,103,R103,H2O,1
345,103,OH,R103,-1
7,104,R104,CO2,1
283,104,ACTA,R104,-1
328,104,R104,MO2,1
336,104,R104,H2O,1
345,104,OH,R104,-1
298,105,RCHO,R105,-1
322,105,R105,RCO3,1
336,105,R105,H2O,1
345,105,OH,R105,-1
124,106,R106,PPN,1
322,106,RCO3,R106,-1
335,106,NO2,R106,-1
124,107,PPN,R107,-1
322,107,R107,RCO3,1
335,107,R107,NO2,1
36,108,R108,PCO,1
124,108,PPN,R108,-1
326,108,R108,ALD2,1
329,108,R108,CO,1
335,108,R108,NO2,1
345,108,OH,R108,-1
7,109,R109,CO2,1
34,109,R109,POx,1
315,109,R109,OTHRO2,0.49
321,109,R109,A3O2,0.07
322,109,RCO3,R109,-1
323,109,R109,B3O2,0.27
335,109,R109,NO2,1
346,109,NO,R109,-1
35,110,R110,LOx,1
298,110,RCHO,R110,-1
322,110,R110,RCO3,1
327,110,R110,HNO3,1
351,110,NO3,R110,-1
295,111,ACET,R111,-1
313,111,R111,ATO2,1
336,111,R111,H2O,1
345,111,OH,R111,-1
188,112,R112,ROH,0.25
282,112,R112,MOH,0.25
298,112,R112,RCHO,0.75
321,112,A3O2,R112,-1
325,112,R112,CH2O,0.75
328,112,MO2,R112,-1
337,112,R112,HO2,1
188,113,R113,ROH,0.25
260,113,PO2,R113,-1
282,113,R113,MOH,0.25
298,113,R113,RCHO,0.09
307,113,R113,HAC,0.16
325,113,R113,CH2O,1.25
326,113,R113,ALD2,0.5
328,113,MO2,R113,-1
337,113,R113,HO2,1
97,114,R114,R4P,1
319,114,R4O2,R114,-1
337,114,HO2,R114,-1
251,115,R115,R4N2,1
318,115,R4N1,R115,-1
337,115,HO2,R115,-1
102,116,R116,ALK4P,1
300,116,ALK4O2,R116,-1
337,116,HO2,R116,-1
249,117,ALK4N1,R117,-1
279,117,R117,ALK4N2,1
337,117,HO2,R117,-1
244,118,R118,ATOOH,0.85
313,118,ATO2,R118,-1
324,118,R118,MCO3,0.15
325,118,R118,CH2O,0.15
337,118,HO2,R118,-1
345,118,R118,OH,0.15
244,119,R119,ATOOH,0.85
320,119,KO2,R119,-1
324,119,R119,MCO3,0.15
326,119,R119,ALD2,0.15
328,119,R119,MO2,0.85
337,119,HO2,R119,-1
345,119,R119,OH,0.15
100,120,R120,RB3P,1
323,120,B3O2,R120,-1
337,120,HO2,R120,-1
125,121,R121,PRPN,1
250,121,PRN1,R121,-1
337,121,HO2,R121,-1
292,122,MEK,R122,-1
320,122,R122,KO2,1
336,122,R122,H2O,1
345,122,OH,R122,-1
34,123,R123,POx,1
246,123,R123,MEKCO3,0.31
251,123,R123,R4N2,0.07
320,123,KO2,R123,-1
324,123,R123,MCO3,0.62
325,123,R123,CH2O,0.31
326,123,R123,ALD2,0.62
335,123,R123,NO2,0.93
346,123,NO,R123,-1
35,124,R124,LOx,1
113,124,R124,MEKPN,1
246,124,MEKCO3,R124,-1
335,124,NO2,R124,-1
34,125,R125,POx,1
113,125,MEKPN,R125,-1
246,125,R125,MEKCO3,1
335,125,R125,NO2,1
34,126,R126,POx,1
36,126,R126,PCO,1
113,126,MEKPN,R126,-1
306,126,R126,GLYC,1
329,126,R126,CO,1
335,126,R126,NO2,1
345,126,OH,R126,-1
7,127,R127,CO2,1
34,127,R127,POx,1
234,127,R127,ETOO,1
246,127,MEKCO3,R127,-1
335,127,R127,NO2,1
346,127,NO,R127,-1
7,128,R128,CO2,0.44
34,128,R128,POx,0.15
155,128,R128,RP,0.41
173,128,R128,RCOOH,0.15
234,128,R128,ETOO,0.44
246,128,MEKCO3,R128,-1
337,128,HO2,R128,-1
341,128,R128,O3,0.15
345,128,R128,OH,0.44
156,129,R129,EOH,0.25
282,129,R129,MOH,0.25
296,129,ETO2,R129,-1
325,129,R129,CH2O,0.75
326,129,R129,ALD2,0.75
328,129,MO2,R129,-1
337,129,R129,HO2,1
156,130,R130,EOH,0.25
282,130,R130,MOH,0.25
315,130,OTHRO2,R130,-1
325,130,R130,CH2O,0.75
326,130,R130,ALD2,0.75
328,130,MO2,R130,-1
337,130,R130,HO2,1
35,131,R131,LOx,1
292,131,MEK,R131,-1
320,131,R131,KO2,1
327,131,R131,HNO3,1
351,131,NO3,R131,-1
188,132,R132,ROH,0.38
282,132,R132,MOH,0.25
292,132,R132,MEK,0.35
295,132,R132,ACET,0.16
298,132,R132,RCHO,0.13
315,132,R132,OTHRO2,0.16
319,132,R4O2,R132,-1
321,132,R132,A3O2,0.03
323,132,R132,B3O2,0.09
325,132,R132,CH2O,0.75
326,132,R132,ALD2,0.16
328,132,MO2,R132,-1
328,132,R132,MO2,0.09
337,132,R132,HO2,0.64
188,133,R133,ROH,0.375
282,133,R133,MOH,0.25
298,133,R133,RCHO,0.58
318,133,R4N1,R133,-1
319,133,R133,R4O2,0.15
325,133,R133,CH2O,0.95
326,133,R133,ALD2,0.38
328,133,MO2,R133,-1
335,133,R133,NO2,1
337,133,R133,HO2,0.5
188,134,R134,ROH,0.38
282,134,R134,MOH,0.25
292,134,R134,MEK,0.35
295,134,R134,ACET,0.16
298,134,R134,RCHO,0.13
300,134,ALK4O2,R134,-1
315,134,R134,OTHRO2,0.16
321,134,R134,A3O2,0.03
323,134,R134,B3O2,0.09
325,134,R134,CH2O,0.75
326,134,R134,ALD2,0.16
328,134,MO2,R134,-1
328,134,R134,MO2,0.09
337,134,R134,HO2,0.64
188,135,R135,ROH,0.375
249,135,ALK4N1,R135,-1
282,135,R135,MOH,0.25
298,135,R135,RCHO,0.58
319,135,R135,R4O2,0.15
325,135,R135,CH2O,0.95
326,135,R135,ALD2,0.38
328,135,MO2,R135,-1
335,135,R135,NO2,1
337,135,R135,HO2,0.5
7,136,R136,CO2,0.3
282,136,R136,MOH,0.5
294,136,R136,MGLY,0.5
307,136,R136,HAC,0.2
313,136,ATO2,R136,-1
324,136,R136,MCO3,0.3
325,136,R136,CH2O,0.5
328,136,MO2,R136,-1
337,136,R136,HO2,0.3
188,137,R137,ROH,0.25
282,137,R137,MOH,0.25
292,137,R137,MEK,0.25
320,137,KO2,R137,-1
324,137,R137,MCO3,0.5
325,137,R137,CH2O,0.75
326,137,R137,ALD2,0.5
328,137,MO2,R137,-1
328,137,R137,MO2,0.25
337,137,R137,HO2,0.5
188,138,R138,ROH,0.25
282,138,R138,MOH,0.25
295,138,R138,ACET,0.75
323,138,B3O2,R138,-1
325,138,R138,CH2O,0.75
328,138,MO2,R138,-1
337,138,R138,HO2,1
188,139,R139,ROH,0.25
250,139,PRN1,R139,-1
282,139,R139,MOH,0.25
298,139,R139,RCHO,0.25
325,139,R139,CH2O,1.25
326,139,R139,ALD2,0.5
328,139,MO2,R139,-1
335,139,R139,NO2,1
337,139,R139,HO2,0.5
156,140,EOH,R140,-1
326,140,R140,ALD2,1
337,140,R140,HO2,1
345,140,OH,R140,-1
188,141,ROH,R141,-1
298,141,R141,RCHO,1
337,141,R141,HO2,1
345,141,OH,R141,-1
156,142,R142,EOH,0.4
296,142,ETO2,R142,-2
326,142,R142,ALD2,1.6
337,142,R142,HO2,1.2
156,143,R143,EOH,0.4
315,143,OTHRO2,R143,-2
326,143,R143,ALD2,1.6
337,143,R143,HO2,1.2
118,144,R144,ETP,1
296,144,ETO2,R144,-1
337,144,HO2,R144,-1
118,145,R145,ETP,1
315,145,OTHRO2,R145,-1
337,145,HO2,R145,-1
99,146,R146,RA3P,1
321,146,A3O2,R146,-1
337,146,HO2,R146,-1
123,147,R147,PP,1
260,147,PO2,R147,-1
337,147,HO2,R147,-1
7,148,R148,CO2,0.43
34,148,R148,POx,0.15
155,148,R148,RP,0.41
173,148,R148,RCOOH,0.15
315,148,R148,OTHRO2,0.22
321,148,R148,A3O2,0.03
322,148,RCO3,R148,-1
323,148,R148,B3O2,0.12
337,148,HO2,R148,-1
341,148,R148,O3,0.15
345,148,R148,OH,0.44
260,149,R149,PO2,1
290,149,PRPE,R149,-1
345,149,OH,R149,-1
7,150,R150,CO2,0.1
35,150,R150,LOx,1
36,150,R150,PCO,0.56
228,150,R150,CH4,0.1
241,150,R150,CH3CHOO,0.12
290,150,PRPE,R150,-1
312,150,R150,CH2OO,0.22
325,150,R150,CH2O,0.5
326,150,R150,ALD2,0.5
328,150,R150,MO2,0.28
329,150,R150,CO,0.56
337,150,R150,HO2,0.28
341,150,O3,R150,-1
345,150,R150,OH,0.36
7,151,R151,CO2,0.361
36,151,R151,PCO,0.505
265,151,R151,HCOOH,0.134
270,151,R151,GLYX,0.134
306,151,GLYC,R151,-1
325,151,R151,CH2O,0.732
329,151,R151,CO,0.505
337,151,R151,HO2,0.773
345,151,OH,R151,-1
345,151,R151,OH,0.227
36,152,R152,PCO,1
265,152,R152,HCOOH,1
306,152,GLYC,R152,-1
329,152,R152,CO,1
345,152,OH,R152,-1
345,152,R152,OH,1
213,153,R153,GCO3,0.8
270,153,R153,GLYX,0.2
306,153,GLYC,R153,-1
337,153,R153,HO2,0.2
345,153,OH,R153,-1
35,154,R154,LOx,1
213,154,R154,GCO3,1
306,154,GLYC,R154,-1
327,154,R154,HNO3,1
351,154,NO3,R154,-1
35,155,R155,LOx,1
114,155,R155,PHAN,1
213,155,GCO3,R155,-1
335,155,NO2,R155,-1
34,156,R156,POx,1
114,156,PHAN,R156,-1
213,156,R156,GCO3,1
335,156,R156,NO2,1
34,157,R157,POx,1
213,157,GCO3,R157,-1
325,157,R157,CH2O,1
335,157,R157,NO2,1
337,157,R157,HO2,1
346,157,NO,R157,-1
7,158,R158,CO2,0.44
34,158,R158,POx,0.15
72,158,R158,HACTA,0.56
213,158,GCO3,R158,-1
325,158,R158,CH2O,0.44
337,158,HO2,R158,-1
337,158,R158,HO2,0.44
341,158,R158,O3,0.15
345,158,R158,OH,0.44
35,159,R159,LOx,1
213,159,GCO3,R159,-1
325,159,R159,CH2O,1
335,159,R159,NO2,1
337,159,R159,HO2,1
351,159,NO3,R159,-1
34,160,R160,POx,1
36,160,R160,PCO,1
114,160,PHAN,R160,-1
325,160,R160,CH2O,1
329,160,R160,CO,1
335,160,R160,NO2,1
345,160,OH,R160,-1
72,161,HACTA,R161,-1
325,161,R161,CH2O,1
337,161,R161,HO2,1
345,161,OH,R161,-1
35,162,R162,LOx,1
250,162,R162,PRN1,1
290,162,PRPE,R162,-1
351,162,NO3,R162,-1
36,163,R163,PCO,2
270,163,GLYX,R163,-1
329,163,R163,CO,2
337,163,R163,HO2,1
345,163,OH,R163,-1
36,164,R164,PCO,1
294,164,MGLY,R164,-1
324,164,R164,MCO3,1
329,164,R164,CO,1
345,164,OH,R164,-1
35,165,R165,LOx,1
36,165,R165,PCO,2
270,165,GLYX,R165,-1
327,165,R165,HNO3,1
329,165,R165,CO,2
337,165,R165,HO2,1
351,165,NO3,R165,-1
35,166,R166,LOx,1
36,166,R166,PCO,1
294,166,MGLY,R166,-1
324,166,R166,MCO3,1
327,166,R166,HNO3,1
329,166,R166,CO,1
351,166,NO3,R166,-1
294,167,R167,MGLY,1
307,167,HAC,R167,-1
337,167,R167,HO2,1
345,167,OH,R167,-1
7,168,R168,CO2,0.5
36,168,R168,PCO,0.5
265,168,R168,HCOOH,0.5
283,168,R168,ACTA,0.5
307,168,HAC,R168,-1
328,168,R168,MO2,0.5
329,168,R168,CO,0.5
345,168,OH,R168,-1
345,168,R168,OH,1
125,169,PRPN,R169,-1
247,169,R169,PROPNN,0.791
250,169,R169,PRN1,0.209
345,169,OH,R169,-1
345,169,R169,OH,0.791
118,170,ETP,R170,-1
315,170,R170,OTHRO2,0.36
326,170,R170,ALD2,0.64
