! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : gckpp_EdgeList.csv
! Equation file        : gckpp.kpp
! Output root filename : gckpp
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
262,170,ALD2,R170,-1
274,170,Br,R170,-1
284,170,R170,HBr,1
219,171,ACET,R171,-1
250,171,R171,ATO2,1
274,171,Br,R171,-1
284,171,R171,HBr,1
158,172,C2H6,R172,-1
214,172,R172,ETO2,1
274,172,Br,R172,-1
284,172,R172,HBr,1
123,173,C3H8,R173,-1
234,173,R173,A3O2,1
274,173,Br,R173,-1
284,173,R173,HBr,1
52,174,R174,BrNO2,1
274,174,Br,R174,-1
281,174,NO2,R174,-1
173,175,R175,BrNO3,1
271,175,BrO,R175,-1
281,175,NO2,R175,-1
77,176,CHBr3,R176,-1
274,176,R176,Br,3
277,176,OH,R176,-1
72,177,CH2Br2,R177,-1
274,177,R177,Br,2
277,177,OH,R177,-1
103,178,CH3Br,R178,-1
274,178,R178,Br,1
275,178,R178,HO2,1
277,178,OH,R178,-1
287,178,R178,H2O,1
35,179,R179,LOx,1
269,179,O1D,R179,-1
277,179,R179,OH,2
287,179,H2O,R179,-1
269,180,O1D,R180,-1
278,180,R180,O,1
269,181,O1D,R181,-1
278,181,R181,O,1
35,182,R182,LOx,1
174,182,R182,H,1
269,182,O1D,R182,-1
277,182,R182,OH,1
35,183,R183,LOx,1
62,183,N2O,R183,-1
269,183,O1D,R183,-1
35,184,R184,LOx,1
62,184,N2O,R184,-1
269,184,O1D,R184,-1
279,184,R184,NO,2
35,185,R185,LOx,1
39,185,R185,LCH4,1
187,185,CH4,R185,-1
265,185,R185,MO2,1
269,185,O1D,R185,-1
277,185,R185,OH,1
35,186,R186,LOx,1
39,186,R186,LCH4,1
187,186,CH4,R186,-1
264,186,R186,CH2O,1
269,186,O1D,R186,-1
35,187,R187,LOx,1
39,187,R187,LCH4,1
174,187,R187,H,1
187,187,CH4,R187,-1
264,187,R187,CH2O,1
269,187,O1D,R187,-1
275,187,R187,HO2,1
276,188,R188,O3,1
278,188,O,R188,-1
35,189,R189,LOx,2
276,189,O3,R189,-1
278,189,O,R189,-1
174,190,R190,H,1
277,190,OH,R190,-1
287,190,R190,H2O,1
35,191,R191,LOx,1
174,191,R191,H,1
277,191,OH,R191,-1
278,191,O,R191,-1
35,192,R192,LOx,1
275,192,HO2,R192,-1
277,192,R192,OH,1
278,192,O,R192,-1
35,193,R193,LOx,2
269,193,O1D,R193,-1
276,193,O3,R193,-1
269,194,O1D,R194,-1
276,194,O3,R194,-1
278,194,R194,O,2
35,195,R195,LOx,1
36,195,R195,PCO,1
65,195,OCS,R195,-1
142,195,R195,SO2,1
261,195,R195,CO,1
278,195,O,R195,-1
6,196,R196,CO2,1
65,196,OCS,R196,-1
142,196,R196,SO2,1
277,196,OH,R196,-1
35,197,R197,LOx,2
278,197,O,R197,-1
279,197,R197,NO,1
281,197,NO2,R197,-1
35,198,R198,LOx,2
278,198,O,R198,-1
281,198,R198,NO2,1
283,198,NO3,R198,-1
278,199,O,R199,-1
279,199,NO,R199,-1
281,199,R199,NO2,1
278,200,O,R200,-1
281,200,NO2,R200,-1
283,200,R200,NO3,1
35,201,R201,LOx,1
191,201,H2O2,R201,-1
275,201,R201,HO2,1
277,201,R201,OH,1
278,201,O,R201,-1
174,202,H,R202,-1
275,202,R202,HO2,1
35,203,R203,LOx,1
174,203,H,R203,-1
276,203,O3,R203,-1
277,203,R203,OH,1
174,204,H,R204,-1
275,204,HO2,R204,-1
277,204,R204,OH,2
34,205,R205,POx,1
174,205,H,R205,-1
275,205,HO2,R205,-1
278,205,R205,O,1
287,205,R205,H2O,1
174,206,H,R206,-1
275,206,HO2,R206,-1
34,207,R207,POx,1
64,207,N,R207,-1
278,207,R207,O,1
279,207,R207,NO,1
34,208,R208,POx,1
64,208,N,R208,-1
278,208,R208,O,1
279,208,NO,R208,-1
62,209,R209,N2O,1
64,209,N,R209,-1
278,209,R209,O,1
281,209,NO2,R209,-1
35,210,R210,LOx,2
271,210,BrO,R210,-1
274,210,R210,Br,1
278,210,O,R210,-1
35,211,R211,LOx,1
36,211,R211,PCO,1
261,211,R211,CO,1
264,211,CH2O,R211,-1
275,211,R211,HO2,1
277,211,R211,OH,1
278,211,O,R211,-1
35,212,R212,LOx,0.67
174,212,R212,H,0.24
269,212,O1D,R212,-1
270,212,HCl,R212,-1
270,212,R212,HCl,0.09
277,212,R212,OH,0.67
278,212,R212,O,0.09
285,212,R212,Cl,0.67
286,212,R212,ClO,0.24
35,213,R213,LOx,0.65
174,213,R213,H,0.15
269,213,O1D,R213,-1
271,213,R213,BrO,0.15
274,213,R213,Br,0.65
277,213,R213,OH,0.65
278,213,R213,O,0.2
284,213,HBr,R213,-1
284,213,R213,HBr,0.2
194,214,Cl2,R214,-1
194,214,R214,Cl2,0.25
269,214,O1D,R214,-1
278,214,R214,O,0.25
285,214,R214,Cl,0.75
286,214,R214,ClO,0.75
53,215,CCl4,R215,-1
53,215,R215,CCl4,0.14
269,215,O1D,R215,-1
278,215,R215,O,0.14
285,215,R215,Cl,2.58
286,215,R215,ClO,0.86
35,216,R216,LOx,0.56
103,216,CH3Br,R216,-1
265,216,R216,MO2,1
269,216,O1D,R216,-1
271,216,R216,BrO,0.44
274,216,R216,Br,0.56
72,217,CH2Br2,R217,-1
72,217,R217,CH2Br2,0.05
269,217,O1D,R217,-1
271,217,R217,BrO,0.95
274,217,R217,Br,0.95
278,217,R217,O,0.05
77,218,CHBr3,R218,-1
77,218,R218,CHBr3,0.32
269,218,O1D,R218,-1
271,218,R218,BrO,0.68
274,218,R218,Br,1.36
278,218,R218,O,0.32
35,219,R219,LOx,0.17
85,219,HCFC22,R219,-1
85,219,R219,HCFC22,0.28
269,219,O1D,R219,-1
278,219,R219,O,0.28
285,219,R219,Cl,0.17
286,219,R219,ClO,0.55
54,220,CFC11,R220,-1
54,220,R220,CFC11,0.12
269,220,O1D,R220,-1
278,220,R220,O,0.12
285,220,R220,Cl,1.76
286,220,R220,ClO,0.88
55,221,CFC12,R221,-1
55,221,R221,CFC12,0.14
269,221,O1D,R221,-1
278,221,R221,O,0.14
285,221,R221,Cl,0.86
286,221,R221,ClO,0.86
60,222,H1211,R222,-1
60,222,R222,H1211,0.36
269,222,O1D,R222,-1
271,222,R222,BrO,0.31
274,222,R222,Br,0.33
278,222,R222,O,0.36
285,222,R222,Cl,0.31
286,222,R222,ClO,0.33
48,223,H1301,R223,-1
48,223,R223,H1301,0.59
269,223,O1D,R223,-1
271,223,R223,BrO,0.41
278,223,R223,O,0.59
83,224,HCFC141b,R224,-1
83,224,R224,HCFC141b,0.31
269,224,O1D,R224,-1
278,224,R224,O,0.31
285,224,R224,Cl,0.69
286,224,R224,ClO,0.69
84,225,HCFC142b,R225,-1
84,225,R225,HCFC142b,0.26
269,225,O1D,R225,-1
278,225,R225,O,0.26
286,225,R225,ClO,0.74
82,226,HCFC123,R226,-1
82,226,R226,HCFC123,0.21
269,226,O1D,R226,-1
278,226,R226,O,0.21
285,226,R226,Cl,0.79
286,226,R226,ClO,0.79
56,227,CFC113,R227,-1
56,227,R227,CFC113,0.25
269,227,O1D,R227,-1
278,227,R227,O,0.25
285,227,R227,Cl,1.5
286,227,R227,ClO,0.75
57,228,CFC114,R228,-1
57,228,R228,CFC114,0.25
269,228,O1D,R228,-1
278,228,R228,O,0.25
285,228,R228,Cl,0.75
286,228,R228,ClO,0.75
58,229,CFC115,R229,-1
58,229,R229,CFC115,0.7
269,229,O1D,R229,-1
278,229,R229,O,0.7
286,229,R229,ClO,0.3
49,230,H2402,R230,-1
49,230,R230,H2402,0.25
269,230,O1D,R230,-1
271,230,R230,BrO,0.75
274,230,R230,Br,0.75
278,230,R230,O,0.25
34,231,R231,POx,1
194,231,Cl2,R231,-1
267,231,R231,HOCl,1
277,231,OH,R231,-1
285,231,R231,Cl,1
35,232,R232,LOx,1
104,232,R232,ClOO,1
264,232,R232,CH2O,1
265,232,MO2,R232,-1
275,232,R232,HO2,1
286,232,ClO,R232,-1
35,233,R233,LOx,1
275,233,R233,HO2,1
277,233,OH,R233,-1
285,233,R233,Cl,1
286,233,ClO,R233,-1
35,234,R234,LOx,1
270,234,R234,HCl,1
277,234,OH,R234,-1
286,234,ClO,R234,-1
35,235,R235,LOx,1
111,235,OClO,R235,-1
267,235,R235,HOCl,1
277,235,OH,R235,-1
35,236,R236,LOx,1
79,236,Cl2O2,R236,-1
104,236,R236,ClOO,1
267,236,R236,HOCl,1
277,236,OH,R236,-1
270,237,HCl,R237,-1
277,237,OH,R237,-1
285,237,R237,Cl,1
287,237,R237,H2O,1
267,238,HOCl,R238,-1
277,238,OH,R238,-1
286,238,R238,ClO,1
287,238,R238,H2O,1
34,239,R239,POx,1
232,239,ClNO2,R239,-1
267,239,R239,HOCl,1
277,239,OH,R239,-1
281,239,R239,NO2,1
34,240,R240,POx,1
263,240,ClNO3,R240,-1
267,240,R240,HOCl,1
277,240,OH,R240,-1
283,240,R240,NO3,1
102,241,CH3Cl,R241,-1
275,241,R241,HO2,1
277,241,OH,R241,-1
285,241,R241,Cl,1
287,241,R241,H2O,1
75,242,CH2Cl2,R242,-1
275,242,R242,HO2,1
277,242,OH,R242,-1
285,242,R242,Cl,2
78,243,CHCl3,R243,-1
275,243,R243,HO2,1
277,243,OH,R243,-1
285,243,R243,Cl,3
44,244,CH3CCl3,R244,-1
277,244,OH,R244,-1
285,244,R244,Cl,3
287,244,R244,H2O,1
85,245,HCFC22,R245,-1
277,245,OH,R245,-1
285,245,R245,Cl,1
287,245,R245,H2O,1
83,246,HCFC141b,R246,-1
277,246,OH,R246,-1
285,246,R246,Cl,2
287,246,R246,H2O,1
84,247,HCFC142b,R247,-1
277,247,OH,R247,-1
285,247,R247,Cl,1
287,247,R247,H2O,1
82,248,HCFC123,R248,-1
277,248,OH,R248,-1
285,248,R248,Cl,2
287,248,R248,H2O,1
39,249,R249,LCH4,1
187,249,CH4,R249,-1
265,249,R249,MO2,1
270,249,R249,HCl,1
285,249,Cl,R249,-1
36,250,R250,PCO,1
261,250,R250,CO,1
264,250,CH2O,R250,-1
270,250,R250,HCl,1
275,250,R250,HO2,1
285,250,Cl,R250,-1
276,251,O3,R251,-1
285,251,Cl,R251,-1
286,251,R251,ClO,1
174,252,R252,H,1
270,252,R252,HCl,1
285,252,Cl,R252,-1
191,253,H2O2,R253,-1
270,253,R253,HCl,1
275,253,R253,HO2,1
285,253,Cl,R253,-1
270,254,R254,HCl,1
275,254,HO2,R254,-1
285,254,Cl,R254,-1
34,255,R255,POx,1
275,255,HO2,R255,-1
277,255,R255,OH,1
285,255,Cl,R255,-1
286,255,R255,ClO,1
35,256,R256,LOx,2
278,256,O,R256,-1
285,256,R256,Cl,1
286,256,ClO,R256,-1
267,257,R257,HOCl,1
275,257,HO2,R257,-1
286,257,ClO,R257,-1
279,258,NO,R258,-1
281,258,R258,NO2,1
285,258,R258,Cl,1
286,258,ClO,R258,-1
263,259,R259,ClNO3,1
281,259,NO2,R259,-1
286,259,ClO,R259,-1
35,260,R260,LOx,2
194,260,R260,Cl2,1
286,260,ClO,R260,-2
35,261,R261,LOx,2
104,261,R261,ClOO,1
285,261,R261,Cl,1
286,261,ClO,R261,-2
111,262,R262,OClO,1
285,262,R262,Cl,1
286,262,ClO,R262,-2
104,263,R263,ClOO,1
285,263,Cl,R263,-1
104,264,ClOO,R264,-1
285,264,R264,Cl,1
79,265,R265,Cl2O2,1
286,265,ClO,R265,-2
79,266,Cl2O2,R266,-1
286,266,R266,ClO,2
104,267,ClOO,R267,-1
194,267,R267,Cl2,1
285,267,Cl,R267,-1
34,268,R268,POx,2
104,268,ClOO,R268,-1
285,268,Cl,R268,-1
286,268,R268,ClO,2
111,269,R269,OClO,1
271,269,BrO,R269,-1
274,269,R269,Br,1
286,269,ClO,R269,-1
35,270,R270,LOx,2
104,270,R270,ClOO,1
271,270,BrO,R270,-1
274,270,R270,Br,1
286,270,ClO,R270,-1
35,271,R271,LOx,2
134,271,R271,BrCl,1
271,271,BrO,R271,-1
286,271,ClO,R271,-1
263,272,ClNO3,R272,-1
278,272,O,R272,-1
283,272,R272,NO3,1
286,272,R272,ClO,1
194,273,R273,Cl2,1
263,273,ClNO3,R273,-1
283,273,R273,NO3,1
285,273,Cl,R273,-1
36,274,R274,PCO,1
102,274,CH3Cl,R274,-1
261,274,R274,CO,1
270,274,R274,HCl,2
275,274,R274,HO2,1
285,274,Cl,R274,-1
36,275,R275,PCO,1
75,275,CH2Cl2,R275,-1
261,275,R275,CO,1
270,275,R275,HCl,1
275,275,R275,HO2,1
285,275,Cl,R275,-1
285,275,R275,Cl,2
36,276,R276,PCO,1
78,276,CHCl3,R276,-1
261,276,R276,CO,1
270,276,R276,HCl,1
275,276,R276,HO2,1
285,276,Cl,R276,-1
285,276,R276,Cl,3
6,277,R277,CO2,1
208,277,HCOOH,R277,-1
270,277,R277,HCl,1
285,277,Cl,R277,-1
287,277,R277,H2O,1
34,278,R278,POx,1
264,278,R278,CH2O,1
265,278,MO2,R278,-1
275,278,R278,HO2,1
285,278,Cl,R278,-1
286,278,R278,ClO,1
136,279,MP,R279,-1
265,279,R279,MO2,1
270,279,R279,HCl,1
285,279,Cl,R279,-1
158,280,C2H6,R280,-1
214,280,R280,ETO2,1
270,280,R280,HCl,1
285,280,Cl,R280,-1
34,281,R281,POx,1
214,281,ETO2,R281,-1
262,281,R281,ALD2,1
275,281,R281,HO2,1
285,281,Cl,R281,-1
286,281,R281,ClO,1
34,282,R282,POx,1
249,282,OTHRO2,R282,-1
262,282,R282,ALD2,1
275,282,R282,HO2,1
285,282,Cl,R282,-1
286,282,R282,ClO,1
215,283,MOH,R283,-1
264,283,R283,CH2O,1
270,283,R283,HCl,1
275,283,R283,HO2,1
285,283,Cl,R283,-1
132,284,EOH,R284,-1
262,284,R284,ALD2,1
270,284,R284,HCl,1
285,284,Cl,R284,-1
6,285,R285,CO2,1
209,285,ACTA,R285,-1
265,285,R285,MO2,1
270,285,R285,HCl,1
285,285,Cl,R285,-1
123,286,C3H8,R286,-1
257,286,R286,B3O2,1
270,286,R286,HCl,1
285,286,Cl,R286,-1
123,287,C3H8,R287,-1
234,287,R287,A3O2,1
270,287,R287,HCl,1
285,287,Cl,R287,-1
219,288,ACET,R288,-1
250,288,R288,ATO2,1
270,288,R288,HCl,1
285,288,Cl,R288,-1
220,289,ISOP,R289,-1
241,289,R289,IHOO1,0.5
242,289,R289,IHOO4,0.5
270,289,R289,HCl,1
285,289,Cl,R289,-1
115,290,ALK4,R290,-1
256,290,R290,R4O2,1
270,290,R290,HCl,1
285,290,Cl,R290,-1
205,291,R291,PO2,1
252,291,PRPE,R291,-1
270,291,R291,HCl,1
285,291,Cl,R291,-1
205,292,R292,PO2,1
252,292,PRPE,R292,-1
274,292,Br,R292,-1
284,292,R292,HBr,1
61,293,R293,INO,1
266,293,I,R293,-1
279,293,NO,R293,-1
61,294,INO,R294,-2
141,294,R294,I2,1
279,294,R294,NO,2
200,295,R295,IONO,1
266,295,I,R295,-1
281,295,NO2,R295,-1
200,296,IONO,R296,-1
266,296,R296,I,1
281,296,R296,NO2,1
141,297,R297,I2,1
200,297,IONO,R297,-2
281,297,R297,NO2,2
141,298,I2,R298,-1
229,298,R298,IONO2,1
266,298,R298,I,1
283,298,NO3,R298,-1
229,299,R299,IONO2,1
268,299,IO,R299,-1
281,299,NO2,R299,-1
229,300,IONO2,R300,-1
268,300,R300,IO,1
281,300,R300,NO2,1
141,301,R301,I2,1
229,301,IONO2,R301,-1
266,301,I,R301,-1
283,301,R301,NO3,1
266,302,I,R302,-1
268,302,R302,IO,1
271,302,BrO,R302,-1
274,302,R302,Br,1
35,303,R303,LOx,2
266,303,R303,I,1
268,303,IO,R303,-1
271,303,BrO,R303,-1
274,303,R303,Br,1
93,304,R304,OIO,1
268,304,IO,R304,-1
271,304,BrO,R304,-1
274,304,R304,Br,1
50,305,R305,I2O3,1
93,305,OIO,R305,-1
268,305,IO,R305,-1
41,306,R306,I2O4,1
93,306,OIO,R306,-2
41,307,I2O4,R307,-1
93,307,R307,OIO,2
93,308,OIO,R308,-1
268,308,R308,IO,1
279,308,NO,R308,-1
281,308,R308,NO2,1
111,309,R309,OClO,1
266,309,R309,I,1
268,309,IO,R309,-1
286,309,ClO,R309,-1
35,310,R310,LOx,2
266,310,R310,I,1
268,310,IO,R310,-1
285,310,R310,Cl,1
286,310,ClO,R310,-1
35,311,R311,LOx,2
100,311,R311,ICl,1
268,311,IO,R311,-1
286,311,ClO,R311,-1
266,312,I,R312,-1
268,312,R312,IO,1
276,312,O3,R312,-1
69,313,R313,HI,1
266,313,I,R313,-1
275,313,HO2,R313,-1
34,314,R314,POx,1
141,314,I2,R314,-1
223,314,R314,HOI,1
266,314,R314,I,1
277,314,OH,R314,-1
69,315,HI,R315,-1
266,315,R315,I,1
277,315,OH,R315,-1
287,315,R315,H2O,1
223,316,HOI,R316,-1
268,316,R316,IO,1
277,316,OH,R316,-1
287,316,R316,H2O,1
223,317,R317,HOI,1
268,317,IO,R317,-1
275,317,HO2,R317,-1
266,318,R318,I,1
268,318,IO,R318,-1
279,318,NO,R318,-1
281,318,R318,NO2,1
93,319,R319,OIO,1
266,319,R319,I,1
268,319,IO,R319,-2
45,320,R320,I2O2,1
268,320,IO,R320,-2
45,321,I2O2,R321,-1
268,321,R321,IO,2
45,322,I2O2,R322,-1
93,322,R322,OIO,1
266,322,R322,I,1
47,323,CH3I,R323,-1
265,323,R323,MO2,1
266,323,R323,I,1
277,323,OH,R323,-1
287,323,R323,H2O,1
6,324,R324,CO2,1
206,324,ETHLN,R324,-1
264,324,R324,CH2O,1
277,324,OH,R324,-1
281,324,R324,NO2,1
195,325,PROPNN,R325,-1
231,325,R325,MGLY,1
277,325,OH,R325,-1
281,325,R325,NO2,1
37,326,R326,LCO,1
259,326,CH2OO,R326,-1
261,326,CO,R326,-1
264,326,R326,CH2O,1
34,327,R327,POx,1
259,327,CH2OO,R327,-1
264,327,R327,CH2O,1
279,327,NO,R327,-1
281,327,R327,NO2,1
34,328,R328,POx,1
259,328,CH2OO,R328,-1
264,328,R328,CH2O,1
281,328,NO2,R328,-1
283,328,R328,NO3,1
40,329,R329,PH2O2,0.06
86,329,R329,HMHP,0.73
191,329,R329,H2O2,0.06
208,329,R329,HCOOH,0.21
259,329,CH2OO,R329,-1
264,329,R329,CH2O,0.06
287,329,H2O,R329,-1
40,330,R330,PH2O2,0.06
86,330,R330,HMHP,0.4
191,330,R330,H2O2,0.06
208,330,R330,HCOOH,0.54
259,330,CH2OO,R330,-1
264,330,R330,CH2O,0.06
287,330,H2O,R330,-2
35,331,R331,LOx,1
259,331,CH2OO,R331,-1
264,331,R331,CH2O,1
276,331,O3,R331,-1
38,332,R332,PSO4,1
67,332,R332,SO4,1
142,332,SO2,R332,-1
259,332,CH2OO,R332,-1
264,332,R332,CH2O,1
37,333,R333,LCO,1
228,333,CH3CHOO,R333,-1
261,333,CO,R333,-1
262,333,R333,ALD2,1
34,334,R334,POx,1
228,334,CH3CHOO,R334,-1
262,334,R334,ALD2,1
279,334,NO,R334,-1
281,334,R334,NO2,1
34,335,R335,POx,1
228,335,CH3CHOO,R335,-1
262,335,R335,ALD2,1
281,335,NO2,R335,-1
283,335,R335,NO3,1
38,336,R336,PSO4,1
67,336,R336,SO4,1
142,336,SO2,R336,-1
228,336,CH3CHOO,R336,-1
262,336,R336,ALD2,1
40,337,R337,PH2O2,1
191,337,R337,H2O2,1
228,337,CH3CHOO,R337,-1
262,337,R337,ALD2,1
287,337,H2O,R337,-1
209,338,R338,ACTA,1
228,338,CH3CHOO,R338,-1
287,338,H2O,R338,-1
151,339,MTPA,R339,-1
236,339,R339,PIO2,1
277,339,OH,R339,-1
152,340,MTPO,R340,-1
236,340,R340,PIO2,1
277,340,OH,R340,-1
34,341,R341,POx,1
176,341,R341,MONITS,0.12
197,341,R341,MONITU,0.06
208,341,R341,HCOOH,0.07
219,341,R341,ACET,0.11
222,341,R341,MEK,0.44
236,341,PIO2,R341,-1
258,341,R341,RCHO,0.43
264,341,R341,CH2O,0.23
275,341,R341,HO2,0.82
279,341,NO,R341,-1
281,341,R341,NO2,0.82
121,342,R342,PIP,1
236,342,PIO2,R342,-1
275,342,HO2,R342,-1
155,343,R343,ROH,0.25
215,343,R343,MOH,0.25
222,343,R343,MEK,0.75
236,343,PIO2,R343,-1
258,343,R343,RCHO,0.75
264,343,R343,CH2O,0.75
265,343,MO2,R343,-1
275,343,R343,HO2,1
222,344,R344,MEK,1
236,344,PIO2,R344,-1
258,344,R344,RCHO,1
260,344,MCO3,R344,-1
265,344,R344,MO2,0.5
275,344,R344,HO2,0.5
35,345,R345,LOx,1
222,345,R345,MEK,1
236,345,PIO2,R345,-1
258,345,R345,RCHO,1
275,345,R345,HO2,1
281,345,R345,NO2,1
283,345,NO3,R345,-1
35,346,R346,LOx,1
36,346,R346,PCO,0.14
40,346,R346,PH2O2,0.02
151,346,MTPA,R346,-1
191,346,R346,H2O2,0.02
222,346,R346,MEK,0.53
253,346,R346,KO2,0.62
258,346,R346,RCHO,0.65
261,346,R346,CO,0.14
275,346,R346,HO2,0.1
276,346,O3,R346,-1
277,346,R346,OH,0.85
35,347,R347,LOx,1
36,347,R347,PCO,0.14
40,347,R347,PH2O2,0.02
152,347,MTPO,R347,-1
191,347,R347,H2O2,0.02
222,347,R347,MEK,0.53
253,347,R347,KO2,0.62
258,347,R347,RCHO,0.65
261,347,R347,CO,0.14
275,347,R347,HO2,0.1
276,347,O3,R347,-1
277,347,R347,OH,0.85
35,348,R348,LOx,1
151,348,MTPA,R348,-1
212,348,R348,OLNN,0.1
213,348,R348,OLND,0.9
283,348,NO3,R348,-1
35,349,R349,LOx,1
152,349,MTPO,R349,-1
212,349,R349,OLNN,0.1
213,349,R349,OLND,0.9
283,349,NO3,R349,-1
169,350,LIMO,R350,-1
221,350,R350,LIMO2,1
277,350,OH,R350,-1
35,351,R351,LOx,1
36,351,R351,PCO,0.14
40,351,R351,PH2O2,0.02
169,351,LIMO,R351,-1
191,351,R351,H2O2,0.02
208,351,R351,HCOOH,0.01
245,351,R351,MACR,0.79
249,351,R351,OTHRO2,0.16
252,351,R351,PRPE,0.46
253,351,R351,KO2,0.42
261,351,R351,CO,0.14
264,351,R351,CH2O,0.04
275,351,R351,HO2,0.1
276,351,O3,R351,-1
277,351,R351,OH,0.85
35,352,R352,LOx,1
169,352,LIMO,R352,-1
212,352,R352,OLNN,0.5
213,352,R352,OLND,0.5
283,352,NO3,R352,-1
34,353,R353,POx,1
197,353,R353,MONITU,0.22
221,353,LIMO2,R353,-1
222,353,R353,MEK,0.289
247,353,R353,HAC,0.058
252,353,R353,PRPE,0.289
258,353,R353,RCHO,0.491
264,353,R353,CH2O,0.231
275,353,R353,HO2,0.686
279,353,NO,R353,-1
281,353,R353,NO2,0.78
121,354,R354,PIP,1
221,354,LIMO2,R354,-1
275,354,HO2,R354,-1
155,355,R355,ROH,0.25
215,355,R355,MOH,0.25
221,355,LIMO2,R355,-1
245,355,R355,MACR,0.308
252,355,R355,PRPE,0.192
264,355,R355,CH2O,1.04
265,355,MO2,R355,-1
275,355,R355,HO2,1
221,356,LIMO2,R356,-1
245,356,R356,MACR,0.308
252,356,R356,PRPE,0.192
260,356,MCO3,R356,-1
264,356,R356,CH2O,0.385
265,356,R356,MO2,0.5
275,356,R356,HO2,0.5
35,357,R357,LOx,1
221,357,LIMO2,R357,-1
245,357,R357,MACR,0.615
252,357,R357,PRPE,0.385
264,357,R357,CH2O,0.385
275,357,R357,HO2,1
281,357,R357,NO2,1
283,357,NO3,R357,-1
121,358,PIP,R358,-1
222,358,R358,MEK,0.41
256,358,R358,R4O2,0.44
258,358,R358,RCHO,0.08
277,358,OH,R358,-1
277,358,R358,OH,0.49
34,359,R359,POx,1
176,359,R359,MONITS,1
212,359,OLNN,R359,-1
275,359,R359,HO2,1
279,359,NO,R359,-1
281,359,R359,NO2,1
34,360,R360,POx,1
213,360,OLND,R360,-1
222,360,R360,MEK,0.464
258,360,R360,RCHO,1.24
264,360,R360,CH2O,0.287
279,360,NO,R360,-1
281,360,R360,NO2,2
176,361,R361,MONITS,0.7
197,361,R361,MONITU,0.3
212,361,OLNN,R361,-1
275,361,HO2,R361,-1
176,362,R362,MONITS,0.7
197,362,R362,MONITU,0.3
213,362,OLND,R362,-1
275,362,HO2,R362,-1
176,363,R363,MONITS,0.7
197,363,R363,MONITU,0.3
212,363,OLNN,R363,-1
264,363,R363,CH2O,1
265,363,MO2,R363,-1
275,363,R363,HO2,2
155,364,R364,ROH,0.25
176,364,R364,MONITS,0.35
197,364,R364,MONITU,0.15
213,364,OLND,R364,-1
215,364,R364,MOH,0.25
222,364,R364,MEK,0.348
258,364,R364,RCHO,0.93
264,364,R364,CH2O,0.965
265,364,MO2,R364,-1
275,364,R364,HO2,0.5
281,364,R364,NO2,0.5
176,365,R365,MONITS,0.7
197,365,R365,MONITU,0.3
212,365,OLNN,R365,-1
260,365,MCO3,R365,-1
265,365,R365,MO2,1
275,365,R365,HO2,1
213,366,OLND,R366,-1
222,366,R366,MEK,0.464
258,366,R366,RCHO,1.24
260,366,MCO3,R366,-1
264,366,R366,CH2O,0.287
265,366,R366,MO2,0.5
281,366,R366,NO2,1
35,367,R367,LOx,1
176,367,R367,MONITS,0.7
197,367,R367,MONITU,0.3
212,367,OLNN,R367,-1
275,367,R367,HO2,1
281,367,R367,NO2,1
283,367,NO3,R367,-1
35,368,R368,LOx,1
213,368,OLND,R368,-1
222,368,R368,MEK,0.464
258,368,R368,RCHO,1.24
264,368,R368,CH2O,0.287
281,368,R368,NO2,2
283,368,NO3,R368,-1
176,369,R369,MONITS,1.4
197,369,R369,MONITU,0.6
212,369,OLNN,R369,-2
275,369,R369,HO2,1
176,370,R370,MONITS,1.05
197,370,R370,MONITU,0.45
212,370,OLNN,R370,-1
213,370,OLND,R370,-1
222,370,R370,MEK,0.149
258,370,R370,RCHO,0.64
264,370,R370,CH2O,0.202
275,370,R370,HO2,0.5
281,370,R370,NO2,0.5
176,371,R371,MONITS,0.7
197,371,R371,MONITU,0.3
213,371,OLND,R371,-2
222,371,R371,MEK,0.285
258,371,R371,RCHO,1.21
264,371,R371,CH2O,0.504
281,371,R371,NO2,1
133,372,R372,HONIT,1
176,372,MONITS,R372,-1
277,372,OH,R372,-1
133,373,R373,HONIT,1
197,373,MONITU,R373,-1
277,373,OH,R373,-1
35,374,R374,LOx,1
133,374,R374,HONIT,1
197,374,MONITU,R374,-1
276,374,O3,R374,-1
35,375,R375,LOx,2
133,375,R375,HONIT,1
