! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Sparse Biadjacency Matrix, aka Stoichiometric Matrix, in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : isoprene_reduced_plus_v5_BiadjacencyMatrix.csv
! Equation file        : isoprene_reduced_plus_v5.def
! Output root filename : isoprene_reduced_plus_v5
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



spc_name,species_index,reaction_index,stoichiometric_coefficient
OH,144,167,0.506
HO2,145,167,-0.494
IDHNDOO2,82,168,-1
MVK3OH4N,96,168,0.142
ETHLN,114,168,0.858
HCHO,115,168,0.142
HAC,124,168,0.858
NO2,136,168,1
NO,140,168,-1
HO2,145,168,1
IDHDN,65,169,1
IDHNDOO2,82,169,-1
NO,140,169,-1
IDHNDOO2,82,170,-1
ICHNP,122,170,1
HO2,145,170,1
MACR2OH3N,10,171,0.094
MVK3OH4N,96,171,0.01
PROPNN,104,171,0.242
ETHLN,114,171,0.033
HCHO,115,171,0.104
HAC,124,171,0.033
IDHNBOO,128,171,-1
IDHPN,131,171,0.621
GLYC,134,171,0.242
OH,144,171,0.379
HO2,145,171,-0.621
MACR2OH3N,10,172,0.355
MVK3OH4N,96,172,0.028
PROPNN,104,172,0.546
ETHLN,114,172,0.071
HCHO,115,172,0.383
HAC,124,172,0.071
IDHNBOO,128,172,-1
GLYC,134,172,0.546
NO2,136,172,1
NO,140,172,-1
HO2,145,172,1
IDHDN,65,173,1
IDHNBOO,128,173,-1
NO,140,173,-1
INPB,52,174,-1
IHPNBOO,103,174,1
OH,144,174,-1
INPD,69,175,-1
IHPNDOO,97,175,1
OH,144,175,-1
INPB,52,176,-1
IHNE,106,176,1
INPD,69,177,-1
IHNE,106,177,1
INPD,69,178,-1
ICHE,86,178,1
NO2,136,178,1
OH,144,178,-1
INPB,52,179,-1
INO2B,139,179,1
OH,144,179,-1
INPD,69,180,-1
INO2D,142,180,1
OH,144,180,-1
INPD,69,181,-1
ISOP1N4CO,129,181,0.843
ISOP1CO4N,135,181,0.157
ISOP1CO4OH,66,182,0.45
MVK3OOH4OH,81,182,0.55
CO,101,182,0.55
ISOP1N4OH,105,182,-1
NO2,136,182,1
OH,144,182,0.55
HO2,145,182,0.45
ISOP1OH4CO,67,183,0.45
MACR2OOH3OH,90,183,0.55
CO,101,183,0.55
ISOP1OH4N,121,183,-1
NO2,136,183,1
OH,144,183,0.55
HO2,145,183,0.45
ISOP1OH2N,45,184,-1
MVK,107,184,1
HCHO,115,184,1
NO2,136,184,1
HO2,145,184,1
ISOP3N4OH,46,185,-1
HCHO,115,185,1
MACR,126,185,1
NO2,136,185,1
HO2,145,185,1
INPB,52,186,-1
MVK,107,186,0.903
HCHO,115,186,1
MACR,126,186,0.097
NO2,136,186,1
OH,144,186,0.67
HO2,145,186,0.33
INO,42,187,0.659
INPD,69,187,-1
ISOP1N4CO,129,187,0.062
IHOO4,132,187,0.034
IHOO1,133,187,0.182
ISOP1CO4N,135,187,0.063
NO2,136,187,0.217
OH,144,187,0.783
HO2,145,187,0.125
IHNB,43,188,-1
MVK,107,188,0.5
HCHO,115,188,1
MACR,126,188,0.5
NO2,136,188,1
HO2,145,188,1
IHPNDOO,97,189,-1
ICHNP,122,189,1
OH,144,189,1
IHNPE,29,190,0.5
IHPNBOO,103,190,-1
ICHNP,122,190,0.5
OH,144,190,1
IHNDP,49,191,0.234
MACR2OOH3N,53,191,0.06
MVK3OOH4N,56,191,0.008
HPAC,78,191,0.009
MVK3OOH4OH,81,191,0.054
HPETHNL,85,191,0.249
MACR2OOH3OH,90,191,0.004
IHPNBOO,103,191,-1
PROPNN,104,191,0.589
ETHLN,114,191,0.051
HCHO,115,191,0.126
HAC,124,191,0.042
GLYC,134,191,0.34
NO2,136,191,0.058
OH,144,191,1.147
HO2,145,191,-0.674
MACR2OH3N,10,192,0.023
IHNDP,49,192,0.387
MACR2OOH3N,53,192,0.05
MVK3OOH4N,56,192,0.005
HPAC,78,192,0.054
HPETHNL,85,192,0.471
MVK3OH4N,96,192,0.01
IHPNDOO,97,192,-1
PROPNN,104,192,0.471
ETHLN,114,192,0.054
HCHO,115,192,0.088
OH,144,192,0.646
HO2,145,192,-0.42
MACR2OOH3N,53,193,0.17
MVK3OOH4N,56,193,0.014
HPAC,78,193,0.013
MVK3OOH4OH,81,193,0.059
HPETHNL,85,193,0.303
MACR2OOH3OH,90,193,0.006
IHPNBOO,103,193,-1
PROPNN,104,193,0.687
ETHLN,114,193,0.064
HCHO,115,193,0.249
HAC,124,193,0.051
GLYC,134,193,0.384
NO2,136,193,1.065
NO,140,193,-1
OH,144,193,0.435
HO2,145,193,0.5
IHPNBOO,103,194,-1
IHPDN,110,194,1
NO,140,194,-1
MACR2OH3N,10,195,0.07
MACR2OOH3N,53,195,0.221
MVK3OOH4N,56,195,0.023
HPAC,78,195,0.07
HPETHNL,85,195,0.59
MVK3OH4N,96,195,0.026
IHPNDOO,97,195,-1
PROPNN,104,195,0.59
ETHLN,114,195,0.07
HCHO,115,195,0.34
NO2,136,195,1
NO,140,195,-1
OH,144,195,0.096
HO2,145,195,0.904
IHPNDOO,97,196,-1
IHPDN,110,196,1
NO,140,196,-1
MCRENOL,37,197,0.026
MVKENOL,55,197,0.187
IHNEOO,70,197,0.201
ICN1OO,83,197,0.388
ICN2OO,84,197,0.026
ICN3OO,88,197,0.172
IHNE,106,197,-1
HCHO,115,197,0.213
NO2,136,197,0.213
OH,144,197,-1
ICNE,20,198,0.599
IHNEOO,70,198,0.201
ICN1OO,83,198,0.2
IHNE,106,198,-1
OH,144,198,-1
IHNEOO,70,199,-1
CO,101,199,0.2
PROPNN,104,199,0.2
HCHO,115,199,0.2
ICHNP,122,199,0.8
OH,144,199,0.2
HO2,145,199,-0.8
IHNEOO,70,200,-1
ICHDN,127,200,1
NO,140,200,-1
IHNEOO,70,201,-1
CO,101,201,1
PROPNN,104,201,1
HCHO,115,201,1
NO2,136,201,1
NO,140,201,-1
HO2,145,201,1
ICHE,86,202,1
ISOP1N4CO,129,202,-1
NO2,136,202,1
OH,144,202,-1
MACR2OOH3N,53,203,0.66
ICN1OO,83,203,0.34
CO,101,203,0.66
ISOP1N4CO,129,203,-1
OH,144,203,-1
HO2,145,203,0.66
MVK3OOH4N,56,204,0.281
ICN2OO,84,204,0.719
CO,101,204,0.281
ISOP1CO4N,135,204,-1
OH,144,204,-1
HO2,145,204,0.281
ICHE,86,205,1
ISOP1CO4N,135,205,-1
NO2,136,205,1
OH,144,205,-1
ISOP3CO4N,33,206,-1
ICN3OO,88,206,1
OH,144,206,-1
MACR2OH3N,10,207,1
ICN1OO,83,207,-1
CO,101,207,1
OH,144,207,1
MACR2OH3N,10,208,0.563
ICN1OO,83,208,-1
CO,101,208,0.563
PROPNN,104,208,0.187
ICHNP,122,208,0.25
GLYC,134,208,0.187
OH,144,208,0.75
HO2,145,208,-0.25
MACR2OH3N,10,209,0.75
ICN1OO,83,209,-1
CO,101,209,0.75
PROPNN,104,209,0.25
GLYX,112,209,0.25
NO2,136,209,1
NO,140,209,-1
HO2,145,209,1
ICN1OO,83,210,-1
ICHDN,127,210,1
NO,140,210,-1
ICN2OO,84,211,-1
MVK3OH4N,96,211,1
CO,101,211,1
OH,144,211,1
ICN2OO,84,212,-1
MVK3OH4N,96,212,0.638
CO,101,212,0.638
ETHLN,114,212,0.212
ICHNP,122,212,0.15
MGLY,125,212,0.212
OH,144,212,0.85
HO2,145,212,-0.15
ICN2OO,84,213,-1
MVK3OH4N,96,213,0.75
CO,101,213,0.75
ETHLN,114,213,0.25
MGLY,125,213,0.25
NO2,136,213,1
NO,140,213,-1
HO2,145,213,1
ICN2OO,84,214,-1
ICHDN,127,214,1
NO,140,214,-1
MVK3CO4N,24,215,0.212
ICN3OO,88,215,-1
HCHO,115,215,0.212
ICHNP,122,215,0.15
HAC,124,215,0.638
NO2,136,215,0.638
CH3CO3,138,215,0.638
OH,144,215,0.85
HO2,145,215,-0.788
ICN3OO,88,216,-1
ICHDN,127,216,1
NO,140,216,-1
MVK3CO4N,24,217,0.75
ICN3OO,88,217,-1
HCHO,115,217,0.75
HAC,124,217,0.25
NO2,136,217,1.25
CH3CO3,138,217,0.25
NO,140,217,-1
HO2,145,217,0.75
MCRENOL,37,218,0.455
ISOP1CO4CO,39,218,0.182
C4HVP2,58,218,0.182
MVK3OOH4CO,74,218,0.182
CO,101,218,0.818
ISOP1N4CO,129,218,-1
NO2,136,218,1
OH,144,218,0.637
HO2,145,218,0.182
ISOP1CO4CO,39,219,0.112
MVKENOL,55,219,0.552
C4HVP1,57,219,0.224
MVK3OOH4CO,74,219,0.112
CO,101,219,0.888
ISOP1CO4N,135,219,-1
NO2,136,219,1
OH,144,219,0.662
HO2,145,219,0.112
ISOP3CO4N,33,220,-1
MACR1OO,113,220,1
HCHO,115,220,1
NO2,136,220,1
ICN4OO,47,221,1
ISOP1N4CO,129,221,-1
OH,144,221,-1
ICN5OO,48,222,1
ISOP1CO4N,135,222,-1
OH,144,222,-1
CO2,1,223,0.33
ICN4OO,47,223,-0.33
CO,101,223,0.33
PROPNN,104,223,0.33
NO2,136,223,1
NO,140,223,-1
HO2,145,223,0.33
CO2,1,224,0.33
ICN4OO,47,224,-0.33
CO,101,224,0.33
PROPNN,104,224,0.33
OH,144,224,1
HO2,145,224,-0.67
CO2,1,225,0.33
ICN5OO,48,225,-0.33
ETHLN,114,225,0.33
NO2,136,225,1
CH3CO3,138,225,0.33
NO,140,225,-1
CO2,1,226,0.33
ICN5OO,48,226,-0.33
ETHLN,114,226,0.33
CH3CO3,138,226,0.33
OH,144,226,1
HO2,145,226,-1
ICHE,86,227,-1
CO,101,227,1.5
HCHO,115,227,0.5
HAC,124,227,0.5
MGLY,125,227,0.5
ICNE,20,228,-1
CO,101,228,2
PROPNN,104,228,0.35
MGLY,125,228,0.65
NO2,136,228,0.65
HO2,145,228,0.65
MVK3N4OH,130,229,-1
GLYC,134,229,1
NO2,136,229,1
CH3CO3,138,229,1
HCOOH,19,230,0.65
PYRAC,31,230,0.35
HCHO,115,230,0.35
MGLY,125,230,0.65
MVK3N4OH,130,230,-1
NO3,141,230,1
OH,144,230,-1
MVK3OH4N,96,231,-1
ETHLN,114,231,1
CH3CO3,138,231,1
HO2,145,231,1
MVK3OH4N,96,232,-1
MVK3OH4CO,119,232,1
NO2,136,232,1
OH,144,232,-1
MVK3OOH4OH,81,233,-1
GLYC,134,233,1
CH3CO3,138,233,1
OH,144,233,1
MVK3OOH4OH,81,234,-1
MVK3CO4OH,102,234,1
MVK3OH4OOH,64,235,-1
MVK3OH4CO,119,235,1
MVK3OH4OOH,64,236,-1
HCHO,115,236,1
MGLY,125,236,1
OH,144,236,1
HO2,145,236,1
MACR2OOH3OH,90,237,-1
CO,101,237,1
HAC,124,237,1
OH,144,237,1
HO2,145,237,1
MACR2OOH3OH,90,238,-1
CO,101,238,1
HAC,124,238,1
MACR2OH3OOH,32,239,-1
HCHO,115,239,1
MGLY,125,239,1
OH,144,239,1
HO2,145,239,1
CO2,1,240,1
MACR2OH3OOH,32,240,-1
HPAC,78,240,1
CO2,1,241,1
MACR2OH3N,10,241,-1
PROPNN,104,241,1
CO,101,242,1
MACR2N3OH,116,242,-1
HAC,124,242,1
NO2,136,242,1
HO2,145,242,1
MACRNO2,79,243,1
MACR2N3OH,116,243,-1
OH,144,243,-1
MVK3OOH4N,56,244,-1
ETHLN,114,244,1
CH3CO3,138,244,1
OH,144,244,1
MVK3CO4N,24,245,1
MVK3OOH4N,56,245,-1
MACR2OOH3N,53,246,-1
CO,101,246,1
PROPNN,104,246,1
MACR2OOH3N,53,247,-1
CO,101,247,1
PROPNN,104,247,1
OH,144,247,1
HO2,145,247,1
MVK3CO4N,24,248,-1
NO2,136,248,1
CH3CO3,138,248,2
ISOP1CO4CO,39,249,-1
MVK3OOH4CO,74,249,1
CO,101,249,1
OH,144,249,-1
HO2,145,249,1
HPETHNL,85,250,-1
CO,101,250,1
HCHO,115,250,1
HPETHNL,85,251,-1
GLYX,112,251,1
HPETHNL,85,252,-1
CO,101,252,1
HCHO,115,252,1
OH,144,252,1
HO2,145,252,1
HMML,12,253,-1
HCOOH,19,253,0.3
MGLY,125,253,0.7
CH3CO3,138,253,0.3
OH,144,253,-0.3
CO2,1,254,1.65
MACR1OOH,11,254,-1
CH3OO,99,254,0.65
HCHO,115,254,1
CH3CO3,138,254,0.35
OH,144,254,1
CO2,1,255,1.65
MACR1OH,26,255,-1
CH3OO,99,255,0.65
HCHO,115,255,1
CH3CO3,138,255,0.35
OH,144,255,-1
HPAC,78,256,-1
HCHO,115,256,1
CH3CO3,138,256,1
OH,144,256,1
HPAC,78,257,-1
MGLY,125,257,1
INO,42,258,0.455
IDN,94,258,-1
MVK,107,258,0.1
HCHO,115,258,0.11
MACR,126,258,0.01
ISOP1CO4N,135,258,0.455
NO2,136,258,1.11
HO2,145,258,0.455
IDN,94,259,-1
IHNE,106,259,1
NO2,136,259,1
OH,144,259,-1
IDNOO,72,260,1
IDN,94,260,-1
OH,144,260,-1
IDNOO,72,261,-1
PROPNN,104,261,1
ETHLN,114,261,0.89
GLYC,134,261,0.11
NO2,136,261,1.11
NO,140,261,-1
HO2,145,261,0.89
IDNOO,72,262,-1
PROPNN,104,262,0.82
IHPDN,110,262,0.18
ETHLN,114,262,0.73
GLYC,134,262,0.09
NO2,136,262,0.09
OH,144,262,0.82
HO2,145,262,-0.27
CO2,1,263,0.5
MACRNOH,18,263,0.13
MACRNOOH,28,263,0.37
MACRNO2,79,263,-1
HAC,124,263,0.5
NO2,136,263,0.5
O3,143,263,0.13
OH,144,263,0.5
HO2,145,263,-1
CO2,1,264,1
MACRNO2,79,264,-1
HAC,124,264,1
NO2,136,264,2
NO,140,264,-1
MPANHN,6,265,1
MACRNO2,79,265,-1
NO2,136,265,-1
CO2,1,266,1
MACRNO2,79,266,-1
HAC,124,266,1
NO2,136,266,2
NO3,141,266,-1
CO2,1,267,0.7
MACRNOH,18,267,0.3
MACRNO2,79,267,-1
HCHO,115,267,1
HAC,124,267,0.7
NO2,136,267,0.7
HO2,145,267,0.7
CO2,1,268,1
MACRNOH,18,268,-1
HAC,124,268,1
NO2,136,268,1
OH,144,268,-1
MACRNOOH,28,269,-1
MACRNO2,79,269,1
OH,144,269,-1
CO2,1,270,1
MACRNOOH,28,270,-1
HAC,124,270,1
NO2,136,270,1
OH,144,270,1
MPANHN,6,271,-1
MACRNO2,79,271,1
NO2,136,271,1
CO2,1,272,1
CO,101,272,-1
OH,144,272,-1
HO2,145,272,1
CO,101,273,1
ETHLN,114,273,-1
HCHO,115,273,1
NO2,136,273,1
HO2,145,273,1
NCH2CO3,93,274,1
ETHLN,114,274,-1
OH,144,274,-1
HNO3,4,275,1
NCH2CO3,93,275,1
ETHLN,114,275,-1
NO3,141,275,-1
CO,101,276,1
HCHO,115,276,1
GLYC,134,276,-1
HO2,145,276,2
HOCH2CO3,91,277,0.8
GLYX,112,277,0.2
GLYC,134,277,-1
OH,144,277,-1
HO2,145,277,0.2
HNO3,4,278,1
HOCH2CO3,91,278,1
GLYC,134,278,-1
NO3,141,278,-1
CO2,1,279,1
PYRAC,31,279,-1
CH3CO3,138,279,1
OH,144,279,-1
CO2,1,280,1
PYRAC,31,280,-1
CH3CO3,138,280,1
HO2,145,280,1
PROPNN,104,281,-1
MGLY,125,281,1
NO2,136,281,1
OH,144,281,-1
PROPNN,104,282,-1
HCHO,115,282,1
NO2,136,282,1
CH3CO3,138,282,1
CO2,1,283,1
HCOOH,19,283,-1
OH,144,283,-1
HO2,145,283,1
HAC,124,284,-1
MGLY,125,284,1
OH,144,284,-1
HO2,145,284,1
HCHO,115,285,1
HAC,124,285,-1
CH3CO3,138,285,1
HO2,145,285,1
CO,101,286,1
MGLY,125,286,-1
CH3CO3,138,286,1
OH,144,286,-1
HNO3,4,287,1
CO,101,287,1
MGLY,125,287,-1
CH3CO3,138,287,1
NO3,141,287,-1
CO,101,288,1
MGLY,125,288,-1
CH3CO3,138,288,1
HO2,145,288,1
H2,2,289,1
CO,101,289,2
GLYX,112,289,-1
CO,101,290,2
GLYX,112,290,-1
HO2,145,290,2
CO,101,291,1
GLYX,112,291,-1
HCHO,115,291,1
HNO3,4,292,1
HCOCO,14,292,1
GLYX,112,292,-1
NO3,141,292,-1
HCOCO,14,293,1
GLYX,112,293,-1
OH,144,293,-1
HCOCO,14,294,-1
CO,101,294,2
HO2,145,294,1
CO2,1,295,0.76
HCOCO,14,295,-1
CO,101,295,1.24
OH,144,295,0.76
HO2,145,295,0.24
CH3OH,27,296,-1
HCHO,115,296,1
OH,144,296,-1
HO2,145,296,1
CO,101,297,1
HCHO,115,297,-1
HO2,145,297,2
H2,2,298,1
CO,101,298,1
HCHO,115,298,-1
HNO3,4,299,1
CO,101,299,1
HCHO,115,299,-1
NO3,141,299,-1
HO2,145,299,1
CO,101,300,1
HCHO,115,300,-1
OH,144,300,-1
HO2,145,300,1
CO2,1,301,0.5
CH3CO2H,8,301,0.13
CH3CO3H,13,301,0.37
CH3OO,99,301,0.5
CH3CO3,138,301,-1
O3,143,301,0.13
OH,144,301,0.5
HO2,145,301,-1
CO2,1,302,1
CH3OO,99,302,1
NO2,136,302,1
CH3CO3,138,302,-1
NO,140,302,-1
PAN,34,303,1
NO2,136,303,-1
CH3CO3,138,303,-1
PAN,34,304,-1
NO2,136,304,1
CH3CO3,138,304,1
PAN,34,305,-1
CO,101,305,1
HCHO,115,305,1
NO2,136,305,1
OH,144,305,-1
CO2,1,306,1
CH3OO,99,306,1
NO2,136,306,1
CH3CO3,138,306,-1
NO3,141,306,-1
CO2,1,307,0.7
CH3CO2H,8,307,0.3
CH3OO,99,307,0.7
HCHO,115,307,1
CH3CO3,138,307,-1
HO2,145,307,0.7
CO2,1,308,1
CH3CO2H,8,308,-1
CH3OO,99,308,1
OH,144,308,-1
CH3CO3H,13,309,-1
CH3CO3,138,309,1
OH,144,309,-1
CO2,1,310,1
CH3CO3H,13,310,-1
CH3OO,99,310,1
OH,144,310,1
CH3OOH,25,311,1
CH3OO,99,311,-1
HO2,145,311,-1
CH3OO,99,312,-1
HCHO,115,312,1
HO2,145,312,-1
CH3ONO2,21,313,0.001
CH3OO,99,313,-1
HCHO,115,313,0.999
NO2,136,313,0.999
NO,140,313,-1
HO2,145,313,0.999
CH3OO,99,314,-1
HCHO,115,314,1
NO2,136,314,1
NO3,141,314,-1
HO2,145,314,1
CH3OONO2,5,315,1
CH3OO,99,315,-1
NO2,136,315,-1
CH3OO,99,316,-1
HCHO,115,316,2
HO2,145,316,2
CH3OH,27,317,1
CH3OO,99,317,-1
HCHO,115,317,1
CH3ONO2,21,318,-1
HCHO,115,318,1
NO2,136,318,1
HO2,145,318,1
CH3ONO2,21,319,-1
HCHO,115,319,1
NO2,136,319,1
OH,144,319,-1
CH3OONO2,5,320,-1
CH3OO,99,320,1
NO2,136,320,1
CH3OOH,25,321,-1
HCHO,115,321,1
OH,144,321,1
HO2,145,321,1
CH3OOH,25,322,-1
CH3OO,99,322,0.6
HCHO,115,322,0.4
OH,144,322,-0.6
CO2,1,323,0.5
NCH2CO2H,16,323,0.13
NCH2CO3H,23,323,0.37
NCH2CO3,93,323,-1
HCHO,115,323,0.5
NO2,136,323,0.5
O3,143,323,0.13
OH,144,323,0.5
HO2,145,323,-1
CO2,1,324,1
NCH2CO3,93,324,-1
HCHO,115,324,1
NO2,136,324,2
NO,140,324,-1
PNAN,30,325,1
NCH2CO3,93,325,-1
NO2,136,325,-1
CO2,1,326,1
NCH2CO3,93,326,-1
HCHO,115,326,1
NO2,136,326,2
NO3,141,326,-1
CO2,1,327,0.7
NCH2CO2H,16,327,0.3
NCH2CO3,93,327,-1
HCHO,115,327,1.7
NO2,136,327,0.7
HO2,145,327,0.7
CO2,1,328,0.5
HOCH2CO2H,15,328,0.13
HOCH2CO3H,22,328,0.37
HOCH2CO3,91,328,-1
HCHO,115,328,0.5
O3,143,328,0.13
OH,144,328,0.5
HO2,145,328,-0.5
CO2,1,329,1
HOCH2CO3,91,329,-1
HCHO,115,329,1
NO2,136,329,1
NO,140,329,-1
HO2,145,329,1
PHAN,35,330,1
HOCH2CO3,91,330,-1
NO2,136,330,-1
CO2,1,331,1
HOCH2CO3,91,331,-1
HCHO,115,331,1
NO2,136,331,1
NO3,141,331,-1
HO2,145,331,1
CO2,1,332,0.7
HOCH2CO2H,15,332,0.3
HOCH2CO3,91,332,-1
HCHO,115,332,1.7
HO2,145,332,0.7
CO2,1,333,1
HOCH2CO2H,15,333,-1
HCHO,115,333,1
OH,144,333,-1
HO2,145,333,1
HOCH2CO3H,22,334,-1
HOCH2CO3,91,334,1
OH,144,334,-1
CO2,1,335,1
HOCH2CO3H,22,335,-1
HCHO,115,335,1
OH,144,335,1
HO2,145,335,1
PHAN,35,336,-1
HOCH2CO3,91,336,1
NO2,136,336,1
PHAN,35,337,-1
CO,101,337,1
HCHO,115,337,1
NO2,136,337,1
OH,144,337,-1
CO2,1,338,1
NCH2CO2H,16,338,-1
HCHO,115,338,1
NO2,136,338,1
OH,144,338,-1
NCH2CO3H,23,339,-1
NCH2CO3,93,339,1
OH,144,339,-1
CO2,1,340,1
NCH2CO3H,23,340,-1
HCHO,115,340,1
NO2,136,340,1
OH,144,340,1
PNAN,30,341,-1
NCH2CO3,93,341,1
NO2,136,341,1
PNAN,30,342,-1
CO,101,342,1
HCHO,115,342,1
NO2,136,342,2
OH,144,342,-1
H2O2,3,343,0.045
PYRAC,31,343,0.075
SCI,36,343,0.5
CO,101,343,0.18
MVK,107,343,-1
HCHO,115,343,0.6
MGLY,125,343,0.545
CH3CO3,138,343,0.38
O3,143,343,-1
OH,144,343,0.08
HO2,145,343,0.1
SCI,36,344,0.88
CO,101,344,0.12
HCHO,115,344,0.12
MGLY,125,344,0.88
MACR,126,344,-1
CH3CO3,138,344,0.12
O3,143,344,-1
OH,144,344,0.12
HNO3,4,345,0.32
CO,101,345,0.68
PROPNN,104,345,0.68
MACR1OO,113,345,0.32
MACR,126,345,-1
NO3,141,345,-1
OH,144,345,0.68
CH3OO,99,346,0.65
CO,101,346,1.65
HCHO,115,346,1
MACR,126,346,-1
CH3CO3,138,346,0.35
HO2,145,346,1
MACR1OO,113,347,1
MACR,126,347,-1
HO2,145,347,1
CO,101,348,1
MVK,107,348,-1
HCHO,115,348,1
CH3CO3,138,348,1
HO2,145,348,1
MVK3OOH4OH,81,349,0.75
MACR2OOH3OH,90,349,0.25
CO,101,349,1
ICHNP,122,349,-1
NO2,136,349,1
OH,144,349,-1
ICHNP,122,350,-1
MGLY,125,350,1
GLYC,134,350,1
NO2,136,350,1
OH,144,350,1
MVK3OOH4OH,81,351,0.5
MACR2OOH3OH,90,351,0.5
CO,101,351,1
ICHNP,122,351,-1
NO2,136,351,1
HO2,145,351,1
IHNDP,49,352,-1
ICHNP,122,352,1
IHNDP,49,353,-1
IHPOO1,108,353,1
NO2,136,353,1
IHNDP,49,354,-1
IDHNDOO1,111,354,0.5
IDHNBOO,128,354,0.5
OH,144,354,1
IDHDN,65,355,-1
ICHDN,127,355,1
OH,144,355,-1
IDHDN,65,356,-1
HAC,124,356,1
GLYC,134,356,1
NO2,136,356,2
ICHNP,122,357,0.67
IDHCN,123,357,0.33
IDHPN,131,357,-1
OH,144,357,-0.67
HO2,145,357,0.67
ETHLN,114,358,0.15
HCHO,115,358,0.55
MACR2N3OH,116,358,0.5
HAC,124,358,0.45
MVK3N4OH,130,358,0.05
IDHPN,131,358,-1
GLYC,134,358,0.3
NO2,136,358,0.3
OH,144,358,1
HO2,145,358,0.7
HPAC,78,359,0.05
HPETHNL,85,359,0.5
MACR2OOH3OH,90,359,0.15
HCHO,115,359,0.15
HAC,124,359,0.8
IDHPN,131,359,-1
GLYC,134,359,0.35
NO2,136,359,1
OH,144,359,0.3
HO2,145,359,0.7
MVK3OH4OH,54,360,0.75
MACR2OH3OH,63,360,0.25
CO,101,360,1
IDHCN,123,360,-1
NO2,136,360,1
OH,144,360,-1
MVK3OH4OH,54,361,0.375
MACR2OH3OH,63,361,0.125
HOCH2CO3,91,361,0.5
CO,101,361,0.5
IDHCN,123,361,-1
HAC,124,361,0.5
NO2,136,361,1
HO2,145,361,0.5
HOCH2CO3,91,362,0.5
GLYX,112,362,0.125
IDHCN,123,362,-1
HAC,124,362,0.625
MGLY,125,362,0.375
GLYC,134,362,0.375
NO2,136,362,1
HO2,145,362,0.5
MVK3OH4OH,54,363,0.35
MACR2OH3OH,63,363,0.15
MACR2OOH3OH,90,363,0.5
CO,101,363,1
ICPDH,117,363,-1
OH,144,363,-0.5
HO2,145,363,0.5
MVK3OH4OH,54,364,0.35
MACR2OH3OH,63,364,0.15
MACR2OOH3OH,90,364,0.5
CO,101,364,1
ICPDH,117,364,-1
OH,144,364,0.5
HO2,145,364,1.5
MACR2OH3OH,63,365,0.122
CO,101,365,0.122
GLYX,112,365,0.438
HCHO,115,365,0.1
ICPDH,117,365,-1
MVK3OH4CO,119,365,0.1
HAC,124,365,0.438
MGLY,125,365,0.088
GLYC,134,365,0.088
OH,144,365,1
HO2,145,365,1
IDHDP,61,366,-1
IDHPE,73,366,0.667
ICPDH,117,366,0.333
IDHDP,61,367,-1
ICPDH,117,367,0.75
HAC,124,367,0.25
GLYC,134,367,0.25
OH,144,367,1.25
HO2,145,367,0.75
CO2,1,368,1
IDHPE,73,368,-1
MVK3OOH4OH,81,368,0.429
MACR2OOH3OH,90,368,0.571
IDHPE,73,369,-1
GLYX,112,369,0.571
HAC,124,369,0.571
MGLY,125,369,0.429
GLYC,134,369,0.429
OH,144,369,1
HO2,145,369,1
CO2,1,370,0.5
IHNPE,29,370,-1
MACR2OOH3N,53,370,0.5
CO,101,370,1
PROPNN,104,370,0.5
HO2,145,370,0.5
IHNPE,29,371,-1
PROPNN,104,371,1
GLYX,112,371,1
OH,144,371,1
HO2,145,371,1
IDNOO,72,372,0.875
IHPDN,110,372,-1
ICHDN,127,372,0.125
OH,144,372,-0.875
PROPNN,104,373,0.82
IHPDN,110,373,-1
ETHLN,114,373,0.5
ICHDN,127,373,0.18
GLYC,134,373,0.32
NO2,136,373,0.32
OH,144,373,1
HO2,145,373,0.68
HPETHNL,85,374,0.09
MVK3OH4N,96,374,0.25
PROPNN,104,374,0.25
IHPDN,110,374,-1
IDHNDOO1,111,374,0.25
HCHO,115,374,0.375
IDHNBOO,128,374,0.125
MVK3N4OH,130,374,0.125
GLYC,134,374,0.16
NO2,136,374,1
OH,144,374,0.535
HO2,145,374,0.09
MACR2OH3N,10,375,0.5
MVK3OH4N,96,375,0.5
CO,101,375,1
ICHDN,127,375,-1
NO2,136,375,1
OH,144,375,-1
MACR2OH3N,10,376,0.075
MVK3CO4N,24,376,0.075
MVK3OH4OH,54,376,0.1
MACR2OH3OH,63,376,0.1
NCH2CO3,93,376,0.225
