! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
! 
! Representation of the mechanism as a bipartite species-reaction graph in CSV format
! 
! Generated by KPP-3.3.0 symbolic chemistry Kinetics PreProcessor
!       (https:/github.com/KineticPreProcessor/KPP)
! KPP is distributed under GPL, the general public licence
!       (http://www.gnu.org/copyleft/gpl.html)
! (C) 1995-1997, V. Damian & A. Sandu, CGRER, Univ. Iowa
! (C) 1997-2022, A. Sandu, Michigan Tech, Virginia Tech
!     With important contributions from:
!        M. Damian,   Villanova University, Philadelphia, PA, USA
!        R. Sander,   Max-Planck Institute for Chemistry, Mainz, Germany
!        M. Long,     Renaissance Fiber, LLC, North Carolina, USA
!        H. Lin,      Harvard University, Cambridge, MA, USA
!        R. Yantosca, Harvard University, Cambridge, MA, USA
! 
! File                 : isoprene_reduced_plus_v5_EdgeList.csv
! Equation file        : isoprene_reduced_plus_v5.def
! Output root filename : isoprene_reduced_plus_v5
! 
! ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~



# species_index (starts from 1),reaction_index (starts from 1),from,to, directed stoichiometric value
57,106,C4HVP1,R106,-1
137,106,R106,MVKOHOO,1
144,106,R106,OH,1
145,106,HO2,R106,-1
57,107,C4HVP1,R107,-1
130,107,R107,MVK3N4OH,1
136,107,NO2,R107,-1
58,108,C4HVP2,R108,-1
109,108,R108,MCROHOO,1
136,108,R108,NO2,1
140,108,NO,R108,-1
58,109,C4HVP2,R109,-1
109,109,R109,MCROHOO,1
144,109,R109,OH,1
145,109,HO2,R109,-1
58,110,C4HVP2,R110,-1
116,110,R110,MACR2N3OH,1
136,110,NO2,R110,-1
31,111,R111,PYRAC,1
37,111,MCRENOL,R111,-1
101,111,R111,CO,1
144,111,R111,OH,2
55,112,MVKENOL,R112,-1
101,112,R112,CO,0.5
112,112,R112,GLYX,0.5
125,112,R112,MGLY,0.5
138,112,R112,CH3CO3,0.5
144,112,R112,OH,1
145,112,R112,HO2,0.5
1,113,R113,CO2,0.13
31,113,R113,PYRAC,0.87
37,113,MCRENOL,R113,-1
101,113,R113,CO,1
138,113,R113,CH3CO3,0.13
144,113,OH,R113,-1
144,113,R113,OH,0.13
145,113,R113,HO2,0.87
19,114,R114,HCOOH,0.75
55,114,MVKENOL,R114,-1
119,114,R114,MVK3OH4CO,0.25
125,114,R114,MGLY,0.75
144,114,OH,R114,-1
144,114,R114,OH,0.75
145,114,R114,HO2,0.25
74,115,MVK3OOH4CO,R115,-1
101,115,R115,CO,1
125,115,R115,MGLY,1
144,115,OH,R115,-1
144,115,R115,OH,1
74,116,MVK3OOH4CO,R116,-1
101,116,R116,CO,0.571
112,116,R116,GLYX,0.429
125,116,R116,MGLY,0.571
138,116,R116,CH3CO3,0.429
144,116,R116,OH,1
145,116,R116,HO2,0.571
1,117,R117,CO2,1
40,117,HPALD1OO,R117,-1
107,117,R117,MVK,1
136,117,R117,NO2,1
140,117,NO,R117,-1
144,117,R117,OH,1
1,118,R118,CO2,1
40,118,HPALD1OO,R118,-1
107,118,R118,MVK,1
144,118,R118,OH,2
145,118,HO2,R118,-1
1,119,R119,CO2,1
41,119,HPALD2OO,R119,-1
126,119,R119,MACR,1
136,119,R119,NO2,1
140,119,NO,R119,-1
144,119,R119,OH,1
1,120,R120,CO2,1
41,120,HPALD2OO,R120,-1
126,120,R120,MACR,1
144,120,R120,OH,2
145,120,HO2,R120,-1
45,121,ISOP1OH2N,R121,-1
76,121,R121,ISOPNOO1,1
144,121,OH,R121,-1
45,122,ISOP1OH2N,R122,-1
59,122,R122,IEPOXt,0.67
60,122,R122,IEPOXc,0.33
136,122,R122,NO2,1
144,122,OH,R122,-1
46,123,ISOP3N4OH,R123,-1
77,123,R123,ISOPNOO2,1
144,123,OH,R123,-1
46,124,ISOP3N4OH,R124,-1
59,124,R124,IEPOXt,0.67
60,124,R124,IEPOXc,0.33
136,124,R124,NO2,1
144,124,OH,R124,-1
76,125,ISOPNOO1,R125,-1
122,125,R125,ICHNP,1
145,125,R125,HO2,1
76,126,ISOPNOO1,R126,-1
115,126,R126,HCHO,0.059
116,126,R126,MACR2N3OH,0.059
124,126,R126,HAC,0.459
131,126,R126,IDHPN,0.482
134,126,R126,GLYC,0.459
136,126,R126,NO2,0.459
144,126,R126,OH,0.518
145,126,HO2,R126,-1
145,126,R126,HO2,0.059
76,127,ISOPNOO1,R127,-1
115,127,R127,HCHO,0.272
116,127,R127,MACR2N3OH,0.272
124,127,R127,HAC,0.728
134,127,R127,GLYC,0.728
136,127,R127,NO2,1.728
140,127,NO,R127,-1
145,127,R127,HO2,0.272
65,128,R128,IDHDN,1
76,128,ISOPNOO1,R128,-1
140,128,NO,R128,-1
77,129,ISOPNOO2,R129,-1
122,129,R129,ICHNP,1
145,129,R129,HO2,1
77,130,ISOPNOO2,R130,-1
115,130,R130,HCHO,0.599
130,130,R130,MVK3N4OH,0.599
131,130,R130,IDHPN,0.401
144,130,R130,OH,0.599
145,130,HO2,R130,-1
145,130,R130,HO2,0.599
77,131,ISOPNOO2,R131,-1
115,131,R131,HCHO,1
130,131,R131,MVK3N4OH,1
136,131,R131,NO2,1
140,131,NO,R131,-1
145,131,R131,HO2,1
65,132,R132,IDHDN,1
77,132,ISOPNOO2,R132,-1
140,132,NO,R132,-1
1,133,R133,CO2,0.407
3,133,R133,H2O2,0.013
36,133,R133,SCI,0.58
99,133,R133,CH3OO,0.407
100,133,ISOP,R133,-1
101,133,R133,CO,0.407
107,133,R133,MVK,0.177
115,133,R133,HCHO,0.827
126,133,R133,MACR,0.416
143,133,O3,R133,-1
144,133,R133,OH,0.28
145,133,R133,HO2,0.16
3,134,R134,H2O2,0.06
9,134,R134,HMHP,0.73
19,134,R134,HCOOH,0.21
36,134,SCI,R134,-1
115,134,R134,HCHO,0.06
3,135,R135,H2O2,0.06
9,135,R135,HMHP,0.4
19,135,R135,HCOOH,0.54
36,135,SCI,R135,-1
115,135,R135,HCHO,0.06
36,136,SCI,R136,-1
115,136,R136,HCHO,1
143,136,O3,R136,-1
9,137,HMHP,R137,-1
19,137,R137,HCOOH,0.5
115,137,R137,HCHO,0.5
144,137,OH,R137,-1
144,137,R137,OH,0.5
145,137,R137,HO2,0.5
100,138,ISOP,R138,-1
139,138,R138,INO2B,0.465
141,138,NO3,R138,-1
142,138,R138,INO2D,0.535
52,139,R139,INPB,0.473
107,139,R139,MVK,0.479
115,139,R139,HCHO,0.527
126,139,R139,MACR,0.048
136,139,R139,NO2,0.527
139,139,INO2B,R139,-1
144,139,R139,OH,0.527
145,139,HO2,R139,-1
69,140,R140,INPD,1
142,140,INO2D,R140,-1
145,140,HO2,R140,-1
33,141,R141,ISOP3CO4N,0.038
42,141,R141,INO,0.474
43,141,R141,IHNB,0.399
105,141,R141,ISOP1N4OH,0.032
107,141,R141,MVK,0.544
115,141,R141,HCHO,0.563
121,141,R141,ISOP1OH4N,0.006
126,141,R141,MACR,0.019
129,141,R141,ISOP1N4CO,0.336
135,141,R141,ISOP1CO4N,0.152
136,141,R141,NO2,0.563
139,141,INO2B,R141,-1
142,141,INO2D,R141,-1
145,141,R141,HO2,0.089
42,142,R142,INO,0.34
105,142,R142,ISOP1N4OH,0.671
121,142,R142,ISOP1OH4N,0.127
129,142,R142,ISOP1N4CO,0.67
135,142,R142,ISOP1CO4N,0.191
142,142,INO2D,R142,-2
145,142,R142,HO2,0.064
33,143,R143,ISOP3CO4N,0.07
43,143,R143,IHNB,0.07
107,143,R143,MVK,1.737
115,143,R143,HCHO,1.86
126,143,R143,MACR,0.123
136,143,R143,NO2,1.86
139,143,INO2B,R143,-2
27,144,R144,CH3OH,0.034
33,144,R144,ISOP3CO4N,0.034
43,144,R144,IHNB,0.355
107,144,R144,MVK,0.583
115,144,R144,HCHO,1.577
126,144,R144,MACR,0.028
136,144,R144,NO2,0.611
139,144,INO2B,R144,-1
145,144,R144,HO2,0.611
27,145,R145,CH3OH,0.355
42,145,R145,INO,0.244
105,145,R145,ISOP1N4OH,0.298
115,145,R145,HCHO,0.645
121,145,R145,ISOP1OH4N,0.057
129,145,R145,ISOP1N4CO,0.299
135,145,R145,ISOP1CO4N,0.102
142,145,INO2D,R145,-1
145,145,R145,HO2,0.336
1,146,R146,CO2,1
99,146,R146,CH3OO,1
107,146,R146,MVK,0.903
115,146,R146,HCHO,1
126,146,R146,MACR,0.097
136,146,R146,NO2,1
138,146,CH3CO3,R146,-1
139,146,INO2B,R146,-1
1,147,R147,CO2,1
42,147,R147,INO,0.841
99,147,R147,CH3OO,1
135,147,R147,ISOP1CO4N,0.159
138,147,CH3CO3,R147,-1
142,147,INO2D,R147,-1
145,147,R147,HO2,0.159
107,148,R148,MVK,0.903
115,148,R148,HCHO,1
126,148,R148,MACR,0.097
136,148,R148,NO2,2
139,148,INO2B,R148,-1
141,148,NO3,R148,-1
42,149,R149,INO,0.841
135,149,R149,ISOP1CO4N,0.159
136,149,R149,NO2,1
141,149,NO3,R149,-1
142,149,INO2D,R149,-1
145,149,R149,HO2,0.159
107,150,R150,MVK,0.904
115,150,R150,HCHO,1
126,150,R150,MACR,0.096
136,150,R150,NO2,2
139,150,INO2B,R150,-1
140,150,NO,R150,-1
94,151,R151,IDN,1
139,151,INO2B,R151,-1
140,151,NO,R151,-1
42,152,R152,INO,0.841
135,152,R152,ISOP1CO4N,0.159
136,152,R152,NO2,1
140,152,NO,R152,-1
142,152,INO2D,R152,-1
145,152,R152,HO2,0.159
94,153,R153,IDN,1
140,153,NO,R153,-1
142,153,INO2D,R153,-1
42,154,INO,R154,-1
129,154,R154,ISOP1N4CO,1
145,154,R154,HO2,1
42,155,INO,R155,-1
128,155,R155,IDHNBOO,1
43,156,IHNB,R156,-1
128,156,R156,IDHNBOO,1
144,156,OH,R156,-1
38,157,R157,IEPOXD,1
105,157,ISOP1N4OH,R157,-1
136,157,R157,NO2,1
144,157,OH,R157,-1
105,158,ISOP1N4OH,R158,-1
111,158,R158,IDHNDOO1,1
144,158,OH,R158,-1
38,159,R159,IEPOXD,1
121,159,ISOP1OH4N,R159,-1
136,159,R159,NO2,1
144,159,OH,R159,-1
82,160,R160,IDHNDOO2,1
121,160,ISOP1OH4N,R160,-1
144,160,OH,R160,-1
56,161,R161,MVK3OOH4N,0.6
101,161,R161,CO,0.6
121,161,ISOP1OH4N,R161,-1
135,161,R161,ISOP1CO4N,0.4
144,161,OH,R161,-1
144,161,R161,OH,0.6
145,161,R161,HO2,0.4
53,162,R162,MACR2OOH3N,0.6
101,162,R162,CO,0.6
105,162,ISOP1N4OH,R162,-1
129,162,R162,ISOP1N4CO,0.4
144,162,OH,R162,-1
144,162,R162,OH,0.6
145,162,R162,HO2,0.4
10,163,R163,MACR2OH3N,0.031
104,163,R163,PROPNN,0.551
111,163,IDHNDOO1,R163,-1
115,163,R163,HCHO,0.031
131,163,R163,IDHPN,0.418
134,163,R163,GLYC,0.551
144,163,R163,OH,0.582
145,163,HO2,R163,-1
145,163,R163,HO2,0.582
10,164,R164,MACR2OH3N,0.065
104,164,R164,PROPNN,0.935
111,164,IDHNDOO1,R164,-1
115,164,R164,HCHO,0.065
134,164,R164,GLYC,0.935
136,164,R164,NO2,1
140,164,NO,R164,-1
145,164,R164,HO2,1
65,165,R165,IDHDN,1
111,165,IDHNDOO1,R165,-1
140,165,NO,R165,-1
111,166,IDHNDOO1,R166,-1
122,166,R166,ICHNP,1
145,166,R166,HO2,1
82,167,IDHNDOO2,R167,-1
96,167,R167,MVK3OH4N,0.065
114,167,R167,ETHLN,0.441
115,167,R167,HCHO,0.065
124,167,R167,HAC,0.441
131,167,R167,IDHPN,0.494
144,167,R167,OH,0.506
145,167,HO2,R167,-1
145,167,R167,HO2,0.506
82,168,IDHNDOO2,R168,-1
96,168,R168,MVK3OH4N,0.142
114,168,R168,ETHLN,0.858
115,168,R168,HCHO,0.142
124,168,R168,HAC,0.858
136,168,R168,NO2,1
140,168,NO,R168,-1
145,168,R168,HO2,1
65,169,R169,IDHDN,1
82,169,IDHNDOO2,R169,-1
140,169,NO,R169,-1
82,170,IDHNDOO2,R170,-1
122,170,R170,ICHNP,1
145,170,R170,HO2,1
10,171,R171,MACR2OH3N,0.094
96,171,R171,MVK3OH4N,0.01
104,171,R171,PROPNN,0.242
114,171,R171,ETHLN,0.033
115,171,R171,HCHO,0.104
124,171,R171,HAC,0.033
128,171,IDHNBOO,R171,-1
131,171,R171,IDHPN,0.621
134,171,R171,GLYC,0.242
144,171,R171,OH,0.379
145,171,HO2,R171,-1
145,171,R171,HO2,0.379
10,172,R172,MACR2OH3N,0.355
96,172,R172,MVK3OH4N,0.028
104,172,R172,PROPNN,0.546
114,172,R172,ETHLN,0.071
115,172,R172,HCHO,0.383
124,172,R172,HAC,0.071
128,172,IDHNBOO,R172,-1
134,172,R172,GLYC,0.546
136,172,R172,NO2,1
140,172,NO,R172,-1
145,172,R172,HO2,1
65,173,R173,IDHDN,1
128,173,IDHNBOO,R173,-1
140,173,NO,R173,-1
52,174,INPB,R174,-1
103,174,R174,IHPNBOO,1
144,174,OH,R174,-1
69,175,INPD,R175,-1
97,175,R175,IHPNDOO,1
144,175,OH,R175,-1
52,176,INPB,R176,-1
106,176,R176,IHNE,1
144,176,OH,R176,-1
144,176,R176,OH,1
69,177,INPD,R177,-1
106,177,R177,IHNE,1
144,177,OH,R177,-1
144,177,R177,OH,1
69,178,INPD,R178,-1
86,178,R178,ICHE,1
136,178,R178,NO2,1
144,178,OH,R178,-1
52,179,INPB,R179,-1
139,179,R179,INO2B,1
144,179,OH,R179,-1
69,180,INPD,R180,-1
142,180,R180,INO2D,1
144,180,OH,R180,-1
69,181,INPD,R181,-1
129,181,R181,ISOP1N4CO,0.843
135,181,R181,ISOP1CO4N,0.157
144,181,OH,R181,-1
144,181,R181,OH,1
66,182,R182,ISOP1CO4OH,0.45
81,182,R182,MVK3OOH4OH,0.55
101,182,R182,CO,0.55
105,182,ISOP1N4OH,R182,-1
136,182,R182,NO2,1
144,182,R182,OH,0.55
145,182,R182,HO2,0.45
67,183,R183,ISOP1OH4CO,0.45
90,183,R183,MACR2OOH3OH,0.55
101,183,R183,CO,0.55
121,183,ISOP1OH4N,R183,-1
136,183,R183,NO2,1
144,183,R183,OH,0.55
145,183,R183,HO2,0.45
45,184,ISOP1OH2N,R184,-1
107,184,R184,MVK,1
115,184,R184,HCHO,1
136,184,R184,NO2,1
145,184,R184,HO2,1
46,185,ISOP3N4OH,R185,-1
115,185,R185,HCHO,1
126,185,R185,MACR,1
136,185,R185,NO2,1
145,185,R185,HO2,1
52,186,INPB,R186,-1
107,186,R186,MVK,0.903
115,186,R186,HCHO,1
126,186,R186,MACR,0.097
136,186,R186,NO2,1
144,186,R186,OH,0.67
145,186,R186,HO2,0.33
42,187,R187,INO,0.659
69,187,INPD,R187,-1
129,187,R187,ISOP1N4CO,0.062
132,187,R187,IHOO4,0.034
133,187,R187,IHOO1,0.182
135,187,R187,ISOP1CO4N,0.063
136,187,R187,NO2,0.217
144,187,R187,OH,0.783
145,187,R187,HO2,0.125
43,188,IHNB,R188,-1
107,188,R188,MVK,0.5
115,188,R188,HCHO,1
126,188,R188,MACR,0.5
136,188,R188,NO2,1
145,188,R188,HO2,1
97,189,IHPNDOO,R189,-1
122,189,R189,ICHNP,1
144,189,R189,OH,1
29,190,R190,IHNPE,0.5
103,190,IHPNBOO,R190,-1
122,190,R190,ICHNP,0.5
144,190,R190,OH,1
49,191,R191,IHNDP,0.234
53,191,R191,MACR2OOH3N,0.06
56,191,R191,MVK3OOH4N,0.008
78,191,R191,HPAC,0.009
81,191,R191,MVK3OOH4OH,0.054
85,191,R191,HPETHNL,0.249
90,191,R191,MACR2OOH3OH,0.004
103,191,IHPNBOO,R191,-1
104,191,R191,PROPNN,0.589
114,191,R191,ETHLN,0.051
115,191,R191,HCHO,0.126
124,191,R191,HAC,0.042
134,191,R191,GLYC,0.34
136,191,R191,NO2,0.058
144,191,R191,OH,1.147
145,191,HO2,R191,-1
145,191,R191,HO2,0.326
10,192,R192,MACR2OH3N,0.023
49,192,R192,IHNDP,0.387
53,192,R192,MACR2OOH3N,0.05
56,192,R192,MVK3OOH4N,0.005
78,192,R192,HPAC,0.054
85,192,R192,HPETHNL,0.471
96,192,R192,MVK3OH4N,0.01
97,192,IHPNDOO,R192,-1
104,192,R192,PROPNN,0.471
114,192,R192,ETHLN,0.054
115,192,R192,HCHO,0.088
144,192,R192,OH,0.646
145,192,HO2,R192,-1
145,192,R192,HO2,0.58
53,193,R193,MACR2OOH3N,0.17
56,193,R193,MVK3OOH4N,0.014
78,193,R193,HPAC,0.013
81,193,R193,MVK3OOH4OH,0.059
85,193,R193,HPETHNL,0.303
90,193,R193,MACR2OOH3OH,0.006
103,193,IHPNBOO,R193,-1
104,193,R193,PROPNN,0.687
114,193,R193,ETHLN,0.064
115,193,R193,HCHO,0.249
124,193,R193,HAC,0.051
134,193,R193,GLYC,0.384
136,193,R193,NO2,1.065
140,193,NO,R193,-1
144,193,R193,OH,0.435
145,193,R193,HO2,0.5
103,194,IHPNBOO,R194,-1
110,194,R194,IHPDN,1
140,194,NO,R194,-1
10,195,R195,MACR2OH3N,0.07
53,195,R195,MACR2OOH3N,0.221
56,195,R195,MVK3OOH4N,0.023
78,195,R195,HPAC,0.07
85,195,R195,HPETHNL,0.59
96,195,R195,MVK3OH4N,0.026
97,195,IHPNDOO,R195,-1
104,195,R195,PROPNN,0.59
114,195,R195,ETHLN,0.07
115,195,R195,HCHO,0.34
136,195,R195,NO2,1
140,195,NO,R195,-1
144,195,R195,OH,0.096
145,195,R195,HO2,0.904
97,196,IHPNDOO,R196,-1
110,196,R196,IHPDN,1
140,196,NO,R196,-1
37,197,R197,MCRENOL,0.026
55,197,R197,MVKENOL,0.187
70,197,R197,IHNEOO,0.201
83,197,R197,ICN1OO,0.388
84,197,R197,ICN2OO,0.026
88,197,R197,ICN3OO,0.172
106,197,IHNE,R197,-1
115,197,R197,HCHO,0.213
136,197,R197,NO2,0.213
144,197,OH,R197,-1
20,198,R198,ICNE,0.599
70,198,R198,IHNEOO,0.201
83,198,R198,ICN1OO,0.2
106,198,IHNE,R198,-1
144,198,OH,R198,-1
70,199,IHNEOO,R199,-1
101,199,R199,CO,0.2
104,199,R199,PROPNN,0.2
115,199,R199,HCHO,0.2
122,199,R199,ICHNP,0.8
144,199,R199,OH,0.2
145,199,HO2,R199,-1
145,199,R199,HO2,0.2
70,200,IHNEOO,R200,-1
127,200,R200,ICHDN,1
140,200,NO,R200,-1
70,201,IHNEOO,R201,-1
101,201,R201,CO,1
104,201,R201,PROPNN,1
115,201,R201,HCHO,1
136,201,R201,NO2,1
140,201,NO,R201,-1
145,201,R201,HO2,1
86,202,R202,ICHE,1
129,202,ISOP1N4CO,R202,-1
136,202,R202,NO2,1
144,202,OH,R202,-1
53,203,R203,MACR2OOH3N,0.66
83,203,R203,ICN1OO,0.34
101,203,R203,CO,0.66
129,203,ISOP1N4CO,R203,-1
144,203,OH,R203,-1
145,203,R203,HO2,0.66
56,204,R204,MVK3OOH4N,0.281
84,204,R204,ICN2OO,0.719
101,204,R204,CO,0.281
135,204,ISOP1CO4N,R204,-1
144,204,OH,R204,-1
145,204,R204,HO2,0.281
86,205,R205,ICHE,1
135,205,ISOP1CO4N,R205,-1
136,205,R205,NO2,1
144,205,OH,R205,-1
33,206,ISOP3CO4N,R206,-1
88,206,R206,ICN3OO,1
144,206,OH,R206,-1
10,207,R207,MACR2OH3N,1
83,207,ICN1OO,R207,-1
101,207,R207,CO,1
144,207,R207,OH,1
10,208,R208,MACR2OH3N,0.563
83,208,ICN1OO,R208,-1
101,208,R208,CO,0.563
104,208,R208,PROPNN,0.187
122,208,R208,ICHNP,0.25
134,208,R208,GLYC,0.187
144,208,R208,OH,0.75
145,208,HO2,R208,-1
145,208,R208,HO2,0.75
10,209,R209,MACR2OH3N,0.75
83,209,ICN1OO,R209,-1
101,209,R209,CO,0.75
104,209,R209,PROPNN,0.25
112,209,R209,GLYX,0.25
136,209,R209,NO2,1
140,209,NO,R209,-1
145,209,R209,HO2,1
83,210,ICN1OO,R210,-1
127,210,R210,ICHDN,1
140,210,NO,R210,-1
84,211,ICN2OO,R211,-1
96,211,R211,MVK3OH4N,1
101,211,R211,CO,1
144,211,R211,OH,1
84,212,ICN2OO,R212,-1
96,212,R212,MVK3OH4N,0.638
101,212,R212,CO,0.638
114,212,R212,ETHLN,0.212
122,212,R212,ICHNP,0.15
125,212,R212,MGLY,0.212
144,212,R212,OH,0.85
145,212,HO2,R212,-1
145,212,R212,HO2,0.85
84,213,ICN2OO,R213,-1
96,213,R213,MVK3OH4N,0.75
101,213,R213,CO,0.75
114,213,R213,ETHLN,0.25
125,213,R213,MGLY,0.25
136,213,R213,NO2,1
140,213,NO,R213,-1
145,213,R213,HO2,1
84,214,ICN2OO,R214,-1
127,214,R214,ICHDN,1
140,214,NO,R214,-1
24,215,R215,MVK3CO4N,0.212
88,215,ICN3OO,R215,-1
115,215,R215,HCHO,0.212
122,215,R215,ICHNP,0.15
124,215,R215,HAC,0.638
136,215,R215,NO2,0.638
138,215,R215,CH3CO3,0.638
144,215,R215,OH,0.85
145,215,HO2,R215,-1
145,215,R215,HO2,0.212
88,216,ICN3OO,R216,-1
127,216,R216,ICHDN,1
140,216,NO,R216,-1
24,217,R217,MVK3CO4N,0.75
88,217,ICN3OO,R217,-1
115,217,R217,HCHO,0.75
124,217,R217,HAC,0.25
136,217,R217,NO2,1.25
138,217,R217,CH3CO3,0.25
140,217,NO,R217,-1
145,217,R217,HO2,0.75
37,218,R218,MCRENOL,0.455
39,218,R218,ISOP1CO4CO,0.182
58,218,R218,C4HVP2,0.182
74,218,R218,MVK3OOH4CO,0.182
101,218,R218,CO,0.818
129,218,ISOP1N4CO,R218,-1
136,218,R218,NO2,1
144,218,R218,OH,0.637
145,218,R218,HO2,0.182
39,219,R219,ISOP1CO4CO,0.112
55,219,R219,MVKENOL,0.552
57,219,R219,C4HVP1,0.224
74,219,R219,MVK3OOH4CO,0.112
101,219,R219,CO,0.888
135,219,ISOP1CO4N,R219,-1
136,219,R219,NO2,1
144,219,R219,OH,0.662
145,219,R219,HO2,0.112
33,220,ISOP3CO4N,R220,-1
113,220,R220,MACR1OO,1
115,220,R220,HCHO,1
136,220,R220,NO2,1
47,221,R221,ICN4OO,1
129,221,ISOP1N4CO,R221,-1
144,221,OH,R221,-1
48,222,R222,ICN5OO,1
135,222,ISOP1CO4N,R222,-1
144,222,OH,R222,-1
1,223,R223,CO2,0.33
47,223,ICN4OO,R223,-1
47,223,R223,ICN4OO,0.67
101,223,R223,CO,0.33
104,223,R223,PROPNN,0.33
136,223,R223,NO2,1
140,223,NO,R223,-1
145,223,R223,HO2,0.33
1,224,R224,CO2,0.33
47,224,ICN4OO,R224,-1
47,224,R224,ICN4OO,0.67
101,224,R224,CO,0.33
104,224,R224,PROPNN,0.33
144,224,R224,OH,1
145,224,HO2,R224,-1
145,224,R224,HO2,0.33
1,225,R225,CO2,0.33
48,225,ICN5OO,R225,-1
48,225,R225,ICN5OO,0.67
114,225,R225,ETHLN,0.33
136,225,R225,NO2,1
138,225,R225,CH3CO3,0.33
140,225,NO,R225,-1
1,226,R226,CO2,0.33
48,226,ICN5OO,R226,-1
48,226,R226,ICN5OO,0.67
114,226,R226,ETHLN,0.33
138,226,R226,CH3CO3,0.33
144,226,R226,OH,1
145,226,HO2,R226,-1
86,227,ICHE,R227,-1
101,227,R227,CO,1.5
115,227,R227,HCHO,0.5
124,227,R227,HAC,0.5
125,227,R227,MGLY,0.5
144,227,OH,R227,-1
144,227,R227,OH,1
20,228,ICNE,R228,-1
101,228,R228,CO,2
104,228,R228,PROPNN,0.35
125,228,R228,MGLY,0.65
136,228,R228,NO2,0.65
144,228,OH,R228,-1
144,228,R228,OH,1
145,228,R228,HO2,0.65
130,229,MVK3N4OH,R229,-1
134,229,R229,GLYC,1
136,229,R229,NO2,1
138,229,R229,CH3CO3,1
19,230,R230,HCOOH,0.65
31,230,R230,PYRAC,0.35
115,230,R230,HCHO,0.35
125,230,R230,MGLY,0.65
130,230,MVK3N4OH,R230,-1
141,230,R230,NO3,1
144,230,OH,R230,-1
96,231,MVK3OH4N,R231,-1
114,231,R231,ETHLN,1
138,231,R231,CH3CO3,1
145,231,R231,HO2,1
96,232,MVK3OH4N,R232,-1
119,232,R232,MVK3OH4CO,1
136,232,R232,NO2,1
144,232,OH,R232,-1
81,233,MVK3OOH4OH,R233,-1
134,233,R233,GLYC,1
138,233,R233,CH3CO3,1
144,233,R233,OH,1
81,234,MVK3OOH4OH,R234,-1
102,234,R234,MVK3CO4OH,1
144,234,OH,R234,-1
144,234,R234,OH,1
64,235,MVK3OH4OOH,R235,-1
119,235,R235,MVK3OH4CO,1
144,235,OH,R235,-1
144,235,R235,OH,1
64,236,MVK3OH4OOH,R236,-1
115,236,R236,HCHO,1
125,236,R236,MGLY,1
144,236,R236,OH,1
145,236,R236,HO2,1
90,237,MACR2OOH3OH,R237,-1
101,237,R237,CO,1
124,237,R237,HAC,1
144,237,R237,OH,1
145,237,R237,HO2,1
90,238,MACR2OOH3OH,R238,-1
101,238,R238,CO,1
124,238,R238,HAC,1
144,238,OH,R238,-1
144,238,R238,OH,1
32,239,MACR2OH3OOH,R239,-1
115,239,R239,HCHO,1
125,239,R239,MGLY,1
144,239,R239,OH,1
145,239,R239,HO2,1
1,240,R240,CO2,1
32,240,MACR2OH3OOH,R240,-1
78,240,R240,HPAC,1
144,240,OH,R240,-1
144,240,R240,OH,1
1,241,R241,CO2,1
10,241,MACR2OH3N,R241,-1
104,241,R241,PROPNN,1
144,241,OH,R241,-1
144,241,R241,OH,1
101,242,R242,CO,1
116,242,MACR2N3OH,R242,-1
124,242,R242,HAC,1
136,242,R242,NO2,1
145,242,R242,HO2,1
79,243,R243,MACRNO2,1
116,243,MACR2N3OH,R243,-1
144,243,OH,R243,-1
56,244,MVK3OOH4N,R244,-1
114,244,R244,ETHLN,1
138,244,R244,CH3CO3,1
144,244,R244,OH,1
24,245,R245,MVK3CO4N,1
56,245,MVK3OOH4N,R245,-1
144,245,OH,R245,-1
144,245,R245,OH,1
53,246,MACR2OOH3N,R246,-1
101,246,R246,CO,1
104,246,R246,PROPNN,1
144,246,OH,R246,-1
144,246,R246,OH,1
53,247,MACR2OOH3N,R247,-1
101,247,R247,CO,1
104,247,R247,PROPNN,1
144,247,R247,OH,1
145,247,R247,HO2,1
24,248,MVK3CO4N,R248,-1
136,248,R248,NO2,1
138,248,R248,CH3CO3,2
39,249,ISOP1CO4CO,R249,-1
74,249,R249,MVK3OOH4CO,1
101,249,R249,CO,1
144,249,OH,R249,-1
145,249,R249,HO2,1
85,250,HPETHNL,R250,-1
101,250,R250,CO,1
115,250,R250,HCHO,1
144,250,OH,R250,-1
144,250,R250,OH,1
85,251,HPETHNL,R251,-1
112,251,R251,GLYX,1
144,251,OH,R251,-1
144,251,R251,OH,1
85,252,HPETHNL,R252,-1
101,252,R252,CO,1
115,252,R252,HCHO,1
144,252,R252,OH,1
145,252,R252,HO2,1
12,253,HMML,R253,-1
19,253,R253,HCOOH,0.3
125,253,R253,MGLY,0.7
138,253,R253,CH3CO3,0.3
144,253,OH,R253,-1
144,253,R253,OH,0.7
1,254,R254,CO2,1.65
11,254,MACR1OOH,R254,-1
99,254,R254,CH3OO,0.65
115,254,R254,HCHO,1
138,254,R254,CH3CO3,0.35
144,254,R254,OH,1
1,255,R255,CO2,1.65
26,255,MACR1OH,R255,-1
